State Name ,District Name,Urban Local Bodies (Municipality/Munipal Corparation/Nac,Block,Gp Ward,Total_IGNWPS
Odisha ,Ganjam,NA,Beguniapada,Beguniapada,2.82
Odisha ,Ganjam,NA,Beguniapada,Beruanbadi,1.89
Odisha ,Ganjam,NA,Beguniapada,Burujhari,2.67
Odisha ,Ganjam,NA,Beguniapada,Chandanpur,5.02
Odisha ,Ganjam,NA,Beguniapada,Chingudikhol,2.01
Odisha ,Ganjam,NA,Beguniapada,Digapada,3.72
Odisha ,Ganjam,NA,Beguniapada,K.Barida,5.48
Odisha ,Ganjam,NA,Beguniapada,Kalimeghi,2.38
Odisha ,Ganjam,NA,Beguniapada,Khandianai,3.31
Odisha ,Ganjam,NA,Beguniapada,Kumbharagam,4.11
Odisha ,Ganjam,NA,Beguniapada,Mardakote,6.33
Odisha ,Ganjam,NA,Beguniapada,Mardamekha,5.35
Odisha ,Ganjam,NA,Beguniapada,Mathasarasingi,4.38
Odisha ,Ganjam,NA,Beguniapada,Phasi,3.24
Odisha ,Ganjam,NA,Beguniapada,Sanaustapada,2.58
Odisha ,Ganjam,NA,Beguniapada,Sandhamula,3.17
Odisha ,Ganjam,NA,Beguniapada,Sankuda,2.93
Odisha ,Ganjam,NA,Beguniapada,Soura Chachina,2.97
Odisha ,Ganjam,NA,Beguniapada,Sumandal,3.44
Odisha ,Ganjam,NA,Beguniapada,Talasara,6.17
Odisha ,Ganjam,NA,Beguniapada,Total,83.58
Odisha ,Ganjam,NA,Bellaguntha,Ambapua,17.35
Odisha ,Ganjam,NA,Bellaguntha,Badaborasingi,12.39
Odisha ,Ganjam,NA,Bellaguntha,Badapada,13
Odisha ,Ganjam,NA,Bellaguntha,Banka,8.41
Odisha ,Ganjam,NA,Bellaguntha,Benipalli,5.17
Odisha ,Ganjam,NA,Bellaguntha,Dhumuchai,11.78
Odisha ,Ganjam,NA,Bellaguntha,G.Nuagam,6.27
Odisha ,Ganjam,NA,Bellaguntha,Gangapur,13.57
Odisha ,Ganjam,NA,Bellaguntha,Gobara,11.17
Odisha ,Ganjam,NA,Bellaguntha,Inginathi,5.07
Odisha ,Ganjam,NA,Bellaguntha,Khairputi,7.87
Odisha ,Ganjam,NA,Bellaguntha,Khetribarpur,9.47
Odisha ,Ganjam,NA,Bellaguntha,Mangalpur,6.75
Odisha ,Ganjam,NA,Bellaguntha,Nettenga,7.08
Odisha ,Ganjam,NA,Bellaguntha,Pailipada,8.56
Odisha ,Ganjam,NA,Bellaguntha,Sasan,5.13
Odisha ,Ganjam,NA,Bellaguntha,Tanarada,8.24
Odisha ,Ganjam,NA,Bellaguntha,Udhra,11.53
Odisha ,Ganjam,NA,Bellaguntha,Total,168.81
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward1,1.76
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward10,0.36
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward12,1.63
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward13,1.56
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward2,2.23
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward3,0.96
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward4,1.12
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward5,2.44
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward6,1.31
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward7,1.15
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward8,1.95
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward9,1.27
Odisha ,Ganjam,Bellaguntha NAC,NA,Total,17.74
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward1,14.62
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward10,2.87
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward11,4.1
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward12,0.75
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward13,4.89
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward14,5.95
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward15,3.91
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward16,4.84
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward17,7.11
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward18,4.08
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward19,1.6
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward2,11.66
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward20,4.76
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward22,1.84
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward23,10.37
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward24,50.07
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward25,24.68
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward26,36.66
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward27,29.2
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward28,25.43
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward29,15.36
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward3,45.47
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward30,1.08
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward31,17.97
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward32,10.94
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward33,3.24
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward34,4.39
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward35,20.2
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward36,27.19
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward37,15.6
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward38,39.75
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward39,16.67
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward4,16.4
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward40,1.43
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward5,3.64
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward6,2.68
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward7,7.79
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward8,2.88
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward9,6.28
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Total,508.35
Odisha ,Ganjam,NA,Dharakote,Baharapur,12.12
Odisha ,Ganjam,NA,Dharakote,Balarampur,4.4
Odisha ,Ganjam,NA,Dharakote,Baradabili,9.95
Odisha ,Ganjam,NA,Dharakote,Dharakote,11.02
Odisha ,Ganjam,NA,Dharakote,Dhaugaon,18.91
Odisha ,Ganjam,NA,Dharakote,G.Damodarapalli,8.74
Odisha ,Ganjam,NA,Dharakote,Jagamohan,8.23
Odisha ,Ganjam,NA,Dharakote,Jahada,9.2
Odisha ,Ganjam,NA,Dharakote,Jhadabandha,7.75
Odisha ,Ganjam,NA,Dharakote,Jharapari,7.66
Odisha ,Ganjam,NA,Dharakote,Machhakote,0.27
Odisha ,Ganjam,NA,Dharakote,Manikyapur,13.85
Odisha ,Ganjam,NA,Dharakote,Mundamarai,11.31
Odisha ,Ganjam,NA,Dharakote,Rugumu,9.29
Odisha ,Ganjam,NA,Dharakote,Saba,2.96
Odisha ,Ganjam,NA,Dharakote,Saradhapur,4.22
Odisha ,Ganjam,NA,Dharakote,Singipur,3.45
Odisha ,Ganjam,NA,Dharakote,Olamba,2.92
Odisha ,Ganjam,NA,Dharakote,Total,146.25
Odisha ,Ganjam,Digapahandi NAC,NA,Ankorada,5.67
Odisha ,Ganjam,Digapahandi NAC,NA,B.L.Narayanpur,2.85
Odisha ,Ganjam,Digapahandi NAC,NA,B.Turubudi,10.33
Odisha ,Ganjam,Digapahandi NAC,NA,Badadumula,2.99
Odisha ,Ganjam,Digapahandi NAC,NA,Bamakei,2.28
Odisha ,Ganjam,Digapahandi NAC,NA,Basudevpur,4.93
Odisha ,Ganjam,Digapahandi NAC,NA,Bhismagiri,5.54
Odisha ,Ganjam,Digapahandi NAC,NA,Bhramarpur,4.87
Odisha ,Ganjam,Digapahandi NAC,NA,Chasanimakhandi,5.06
Odisha ,Ganjam,Digapahandi NAC,NA,Chaudhury Tikarapada,2.69
Odisha ,Ganjam,Digapahandi NAC,NA,Gadagobindapur,2.93
Odisha ,Ganjam,Digapahandi NAC,NA,Gaudagam,6.06
Odisha ,Ganjam,Digapahandi NAC,NA,Gokarnapur,5.22
Odisha ,Ganjam,Digapahandi NAC,NA,Jakara,3.61
Odisha ,Ganjam,Digapahandi NAC,NA,Kaithada,4.78
Odisha ,Ganjam,Digapahandi NAC,NA,Kaithakhandi,12.97
Odisha ,Ganjam,Digapahandi NAC,NA,Karapada,7.97
Odisha ,Ganjam,Digapahandi NAC,NA,Khamarigam,12.67
Odisha ,Ganjam,Digapahandi NAC,NA,Kusapada,4.16
Odisha ,Ganjam,Digapahandi NAC,NA,Nimakhandipentha,10.25
Odisha ,Ganjam,Digapahandi NAC,NA,Padmanavpur,8.37
Odisha ,Ganjam,Digapahandi NAC,NA,Phasiguda,5.46
Odisha ,Ganjam,Digapahandi NAC,NA,Sahadev Tikarpada,7.56
Odisha ,Ganjam,Digapahandi NAC,NA,Sidheswar,5.36
Odisha ,Ganjam,Digapahandi NAC,NA,Kotinada,3.43
Odisha ,Ganjam,Digapahandi NAC,NA,Total,148.01
Odisha ,Ganjam,NA,Hinjilicut,Badakhandi,5.1
Odisha ,Ganjam,NA,Hinjilicut,Belgam,3.93
Odisha ,Ganjam,NA,Hinjilicut,Bhabandha,3.7
Odisha ,Ganjam,NA,Hinjilicut,Burupada,4.31
Odisha ,Ganjam,NA,Hinjilicut,Chanduli,1.07
Odisha ,Ganjam,NA,Hinjilicut,Darubhadra,6.53
Odisha ,Ganjam,NA,Hinjilicut,Dayapalli,4.73
Odisha ,Ganjam,NA,Hinjilicut,Dhobadi,8.82
Odisha ,Ganjam,NA,Hinjilicut,Durbandha,2.82
Odisha ,Ganjam,NA,Hinjilicut,Gandala,5.8
Odisha ,Ganjam,NA,Hinjilicut,Kanchuru,11.45
Odisha ,Ganjam,NA,Hinjilicut,Kharida,0.97
Odisha ,Ganjam,NA,Hinjilicut,Makarajhola,2.7
Odisha ,Ganjam,NA,Hinjilicut,Nandika,4.37
Odisha ,Ganjam,NA,Hinjilicut,Pochilima,7.13
Odisha ,Ganjam,NA,Hinjilicut,Putiapadar,3.44
Odisha ,Ganjam,NA,Hinjilicut,Ralaba,8.19
Odisha ,Ganjam,NA,Hinjilicut,Sahapur,2.64
Odisha ,Ganjam,NA,Hinjilicut,Saru,4.3
Odisha ,Ganjam,NA,Hinjilicut,Sasanambagam,3.23
Odisha ,Ganjam,NA,Hinjilicut,Sikiri,6.54
Odisha ,Ganjam,NA,Hinjilicut,Total,101.77
Odisha ,Ganjam,NA,Jagannathprasad,Adheigam,2.8
Odisha ,Ganjam,NA,Jagannathprasad,Aladi,4.38
Odisha ,Ganjam,NA,Jagannathprasad,Allasuguma,5.25
Odisha ,Ganjam,NA,Jagannathprasad,B.D.Pur,2.58
Odisha ,Ganjam,NA,Jagannathprasad,Baragam,3.16
Odisha ,Ganjam,NA,Jagannathprasad,Budurungu,3.06
Odisha ,Ganjam,NA,Jagannathprasad,Chadheiapalli,4.45
Odisha ,Ganjam,NA,Jagannathprasad,Chamunda,5.27
Odisha ,Ganjam,NA,Jagannathprasad,Gandadhar,2.67
Odisha ,Ganjam,NA,Jagannathprasad,Gayaganda,4.61
Odisha ,Ganjam,NA,Jagannathprasad,Gerada,3.6
Odisha ,Ganjam,NA,Jagannathprasad,Jagannathprasad,7.35
Odisha ,Ganjam,NA,Jagannathprasad,Jhadabhumi,6.25
Odisha ,Ganjam,NA,Jagannathprasad,Kadua,7.79
Odisha ,Ganjam,NA,Jagannathprasad,Khamarapalli,4.24
Odisha ,Ganjam,NA,Jagannathprasad,Khetamundali,4.68
Odisha ,Ganjam,NA,Jagannathprasad,Kokalaba,9.93
Odisha ,Ganjam,NA,Jagannathprasad,Kudutai,5.99
Odisha ,Ganjam,NA,Jagannathprasad,Kumpapada,2.93
Odisha ,Ganjam,NA,Jagannathprasad,Panchabhuti,4.3
Odisha ,Ganjam,NA,Jagannathprasad,Pratapur,13.08
Odisha ,Ganjam,NA,Jagannathprasad,Routi,7.29
Odisha ,Ganjam,NA,Jagannathprasad,Rudhapadar,4.8
Odisha ,Ganjam,NA,Jagannathprasad,Tarasingi,5.12
Odisha ,Ganjam,NA,Jagannathprasad,Total,125.58
Odisha ,Ganjam,NA,Kabisuryanagar,Ambapua,2.12
Odisha ,Ganjam,NA,Kabisuryanagar,Athagada Patana,8.63
Odisha ,Ganjam,NA,Kabisuryanagar,Badamahuri,2.04
Odisha ,Ganjam,NA,Kabisuryanagar,Baliasara,5.87
Odisha ,Ganjam,NA,Kabisuryanagar,Barida,8.83
Odisha ,Ganjam,NA,Kabisuryanagar,Baunsia,5.31
Odisha ,Ganjam,NA,Kabisuryanagar,Bolasara,2.34
Odisha ,Ganjam,NA,Kabisuryanagar,Borasingi,5.61
Odisha ,Ganjam,NA,Kabisuryanagar,Budhamba,9.69
Odisha ,Ganjam,NA,Kabisuryanagar,Gangapur,2.77
Odisha ,Ganjam,NA,Kabisuryanagar,Gudiali,5.17
Odisha ,Ganjam,NA,Kabisuryanagar,Jarada,5.16
Odisha ,Ganjam,NA,Kabisuryanagar,Kaniari,7.64
Odisha ,Ganjam,NA,Kabisuryanagar,Khajapalli,5.8
Odisha ,Ganjam,NA,Kabisuryanagar,Nandiagada,5.48
Odisha ,Ganjam,NA,Kabisuryanagar,Paikajamuna,6.82
Odisha ,Ganjam,NA,Kabisuryanagar,Rishipur,3.6
Odisha ,Ganjam,NA,Kabisuryanagar,Sialia,5.9
Odisha ,Ganjam,NA,Kabisuryanagar,Subalaya,5.69
Odisha ,Ganjam,NA,Kabisuryanagar,Sunapalli,6.97
Odisha ,Ganjam,NA,Kabisuryanagar,Sunarijhola,3.22
Odisha ,Ganjam,NA,Kabisuryanagar,Total,114.66
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward1,0.85
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward10,1.06
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward11,2.54
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward12,5.09
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward13,3.6
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward14,1.91
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward15,3.18
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward16,2.33
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward17,0.85
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward18,1.27
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward2,3.18
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward3,3.18
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward4,3.82
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward5,1.48
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward6,2.76
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward7,1.91
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward8,1.7
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Ward9,2.54
Odisha ,Ganjam,Kabisuryanagar NAC,NA,Total,43.25
Odisha ,Ganjam,Kodala NAC,NA,Ward1,2.05
Odisha ,Ganjam,Kodala NAC,NA,Ward10,1.83
Odisha ,Ganjam,Kodala NAC,NA,Ward11,0.69
Odisha ,Ganjam,Kodala NAC,NA,Ward12,1.94
Odisha ,Ganjam,Kodala NAC,NA,Ward13,1.55
Odisha ,Ganjam,Kodala NAC,NA,Ward2,1.54
Odisha ,Ganjam,Kodala NAC,NA,Ward3,0.78
Odisha ,Ganjam,Kodala NAC,NA,Ward4,1.16
Odisha ,Ganjam,Kodala NAC,NA,Ward5,1.6
Odisha ,Ganjam,Kodala NAC,NA,Ward6,0.13
Odisha ,Ganjam,Kodala NAC,NA,Ward7,0.54
Odisha ,Ganjam,Kodala NAC,NA,Ward8,2.24
Odisha ,Ganjam,Kodala NAC,NA,Ward9,0.69
Odisha ,Ganjam,Kodala NAC,NA,Total,16.74
Odisha ,Ganjam,NA,Polosara,Badapankalabadi,9.36
Odisha ,Ganjam,NA,Polosara,Balichhai,7.99
Odisha ,Ganjam,NA,Polosara,Banthapalli,5.81
Odisha ,Ganjam,NA,Polosara,Bartani,8.44
Odisha ,Ganjam,NA,Polosara,Belagam,6.83
Odisha ,Ganjam,NA,Polosara,Bhabarada,14.74
Odisha ,Ganjam,NA,Polosara,Budheisuni,5.68
Odisha ,Ganjam,NA,Polosara,Chirikipadasasan,12.78
Odisha ,Ganjam,NA,Polosara,Dhunkapada,10.21
Odisha ,Ganjam,NA,Polosara,Ghodapalana,5.5
Odisha ,Ganjam,NA,Polosara,Gochabadi,18.77
Odisha ,Ganjam,NA,Polosara,Hatiota,15.04
Odisha ,Ganjam,NA,Polosara,J.Dengapadar,10.9
Odisha ,Ganjam,NA,Polosara,Jakara,6.98
Odisha ,Ganjam,NA,Polosara,Kalamba,7.67
Odisha ,Ganjam,NA,Polosara,Kanachai,6.72
Odisha ,Ganjam,NA,Polosara,Kendubadi,3.31
Odisha ,Ganjam,NA,Polosara,Khanduru,9.71
Odisha ,Ganjam,NA,Polosara,Madhupalli,19.02
Odisha ,Ganjam,NA,Polosara,Malatentulia,8.79
Odisha ,Ganjam,NA,Polosara,Mandar,8.71
Odisha ,Ganjam,NA,Polosara,Mathura,11.8
Odisha ,Ganjam,NA,Polosara,Nimina,9.23
Odisha ,Ganjam,NA,Polosara,Pandiripada,6.21
Odisha ,Ganjam,NA,Polosara,Rumagada,9.86
Odisha ,Ganjam,NA,Polosara,Sodaka,11.15
Odisha ,Ganjam,NA,Polosara,Total,251.21
Odisha ,Ganjam,NA,Surada,Amrutulu,20.06
Odisha ,Ganjam,NA,Surada,Asurabandha,79.33
Odisha ,Ganjam,NA,Surada,Bada Badangi,44.02
Odisha ,Ganjam,NA,Surada,Bada Gochha,67.96
Odisha ,Ganjam,NA,Surada,Badagada,42.37
Odisha ,Ganjam,NA,Surada,Borada,54.23
Odisha ,Ganjam,NA,Surada,Borasingi,25.81
Odisha ,Ganjam,NA,Surada,Ekalapur,23.14
Odisha ,Ganjam,NA,Surada,Gajalbadi,17.97
Odisha ,Ganjam,NA,Surada,Gangapur,16.75
Odisha ,Ganjam,NA,Surada,Genja,40.55
Odisha ,Ganjam,NA,Surada,Gochha,71.04
Odisha ,Ganjam,NA,Surada,Gopalpursasan,26.04
Odisha ,Ganjam,NA,Surada,Goudagotha,113.2
Odisha ,Ganjam,NA,Surada,Hinjalakuda,2.8
Odisha ,Ganjam,NA,Surada,Hukuma,66.91
Odisha ,Ganjam,NA,Surada,Kullangi,80.75
Odisha ,Ganjam,NA,Surada,Lathipada,31.33
Odisha ,Ganjam,NA,Surada,Merikote,43.43
Odisha ,Ganjam,NA,Surada,Nuagada,15.6
Odisha ,Ganjam,NA,Surada,Palakatu,12.34
Odisha ,Ganjam,NA,Surada,Raibandha,11.09
Odisha ,Ganjam,NA,Surada,Sarabadi,98.61
Odisha ,Ganjam,NA,Surada,Sidhapur,59.12
Odisha ,Ganjam,NA,Surada,Suramani,37.18
Odisha ,Ganjam,NA,Surada,Total,1101.63
Odisha ,Ganjam,Surada NAC,NA,Ward1,1.33
Odisha ,Ganjam,Surada NAC,NA,Ward10,1.45
Odisha ,Ganjam,Surada NAC,NA,Ward11,2.32
Odisha ,Ganjam,Surada NAC,NA,Ward2,1.95
Odisha ,Ganjam,Surada NAC,NA,Ward3,0.73
Odisha ,Ganjam,Surada NAC,NA,Ward4,0.96
Odisha ,Ganjam,Surada NAC,NA,Ward5,1.4
Odisha ,Ganjam,Surada NAC,NA,Ward6,2.1
Odisha ,Ganjam,Surada NAC,NA,Ward7,1.2
Odisha ,Ganjam,Surada NAC,NA,Ward8,0.36
Odisha ,Ganjam,Surada NAC,NA,Ward9,1.45
Odisha ,Ganjam,Surada NAC,NA,Total,15.25
Odisha ,Ganjam,NA,Total,NA,2842.83
Odisha ,Jagatsinghapur,NA,Balikuda,Adhanga,7.83
Odisha ,Jagatsinghapur,NA,Balikuda,Alaver,15.71
Odisha ,Jagatsinghapur,NA,Balikuda,Alabol,3.82
Odisha ,Jagatsinghapur,NA,Balikuda,Ambasal,5.52
Odisha ,Jagatsinghapur,NA,Balikuda,Apandara,7.22
Odisha ,Jagatsinghapur,NA,Balikuda,Anantapur,8.56
Odisha ,Jagatsinghapur,NA,Balikuda,Balikuda,5.24
Odisha ,Jagatsinghapur,NA,Balikuda,Borikina,6.08
Odisha ,Jagatsinghapur,NA,Balikuda,Badagaon,8.15
Odisha ,Jagatsinghapur,NA,Balikuda,Baharana,8.64
Odisha ,Jagatsinghapur,NA,Balikuda,Garama,12.46
Odisha ,Jagatsinghapur,NA,Balikuda,Ichhapur,15.25
Odisha ,Jagatsinghapur,NA,Balikuda,Krushnadaspur,13.11
Odisha ,Jagatsinghapur,NA,Balikuda,Kusupur,8.78
Odisha ,Jagatsinghapur,NA,Balikuda,Kalio,7.26
Odisha ,Jagatsinghapur,NA,Balikuda,Khalagaon,5
Odisha ,Jagatsinghapur,NA,Balikuda,Machhagaon,9.85
Odisha ,Jagatsinghapur,NA,Balikuda,Mulugaon,6.83
Odisha ,Jagatsinghapur,NA,Balikuda,Rahan,3.64
Odisha ,Jagatsinghapur,NA,Balikuda,Thailo,8.61
Odisha ,Jagatsinghapur,NA,Balikuda,Tandikula,6.34
Odisha ,Jagatsinghapur,NA,Balikuda,Titira,6.53
Odisha ,Jagatsinghapur,NA,Balikuda,Osakana,6.21
Odisha ,Jagatsinghapur,NA,Balikuda,Sangrampur,5.81
Odisha ,Jagatsinghapur,NA,Balikuda,Baramundali,13.76
Odisha ,Jagatsinghapur,NA,Balikuda,Arilo,5.46
Odisha ,Jagatsinghapur,NA,Balikuda,Marichpur,8.62
Odisha ,Jagatsinghapur,NA,Balikuda,Nagapur,6.11
Odisha ,Jagatsinghapur,NA,Balikuda,Tarasahi,1.75
Odisha ,Jagatsinghapur,NA,Balikuda,Naharana,10.39
Odisha ,Jagatsinghapur,NA,Balikuda,Total,238.54
Odisha ,Jagatsinghapur,NA,Biridi,Adhanga-Garh,3.2
Odisha ,Jagatsinghapur,NA,Biridi,Alando,7.18
Odisha ,Jagatsinghapur,NA,Biridi,Arana,8.05
Odisha ,Jagatsinghapur,NA,Biridi,Bada-Khandeita,13.45
Odisha ,Jagatsinghapur,NA,Biridi,Bagalpur,2.56
Odisha ,Jagatsinghapur,NA,Biridi,Baredia,4.66
Odisha ,Jagatsinghapur,NA,Biridi,Basandara,7.32
Odisha ,Jagatsinghapur,NA,Biridi,Gopinathpur,10.22
Odisha ,Jagatsinghapur,NA,Biridi,Hajipur,9.29
Odisha ,Jagatsinghapur,NA,Biridi,Kulakaijanga,3.17
Odisha ,Jagatsinghapur,NA,Biridi,Manguli,8.52
Odisha ,Jagatsinghapur,NA,Biridi,Puran,12.08
Odisha ,Jagatsinghapur,NA,Biridi,Sankhapur,9.74
Odisha ,Jagatsinghapur,NA,Biridi,Uttarsasan,6.66
Odisha ,Jagatsinghapur,NA,Biridi,Sadheisasan,8.53
Odisha ,Jagatsinghapur,NA,Biridi,Ukundara,4.12
Odisha ,Jagatsinghapur,NA,Biridi,Adhang Majurai,2.7
Odisha ,Jagatsinghapur,NA,Biridi,Sivapur,6.23
Odisha ,Jagatsinghapur,NA,Biridi,Daradagram,6.85
Odisha ,Jagatsinghapur,NA,Biridi,Budhapada,3.47
Odisha ,Jagatsinghapur,NA,Biridi,Batimira,4.22
Odisha ,Jagatsinghapur,NA,Biridi,Total,142.22
Odisha ,Jagatsinghapur,NA,Erasama,Nuadihi,7.1
Odisha ,Jagatsinghapur,NA,Erasama,Bhitarandhari,2.98
Odisha ,Jagatsinghapur,NA,Erasama,Kunjakothi,4.51
Odisha ,Jagatsinghapur,NA,Erasama,Gadabisunpur,6.36
Odisha ,Jagatsinghapur,NA,Erasama,Ambiki,6.91
Odisha ,Jagatsinghapur,NA,Erasama,Janakdeipur,1.4
Odisha ,Jagatsinghapur,NA,Erasama,Jirailo,5.84
Odisha ,Jagatsinghapur,NA,Erasama,Ersama,8.34
Odisha ,Jagatsinghapur,NA,Erasama,Paida,5.6
Odisha ,Jagatsinghapur,NA,Erasama,Pokhariapada,5.5
Odisha ,Jagatsinghapur,NA,Erasama,Nardia,10.14
Odisha ,Jagatsinghapur,NA,Erasama,Padmapur,10.15
Odisha ,Jagatsinghapur,NA,Erasama,Gadaharishpur,10.71
Odisha ,Jagatsinghapur,NA,Erasama,Somepur,10.24
Odisha ,Jagatsinghapur,NA,Erasama,Japa,10.53
Odisha ,Jagatsinghapur,NA,Erasama,Pallikanta,4.07
Odisha ,Jagatsinghapur,NA,Erasama,Goda,13.03
Odisha ,Jagatsinghapur,NA,Erasama,Krushnachandrapur,4.82
Odisha ,Jagatsinghapur,NA,Erasama,Baleipur,3.84
Odisha ,Jagatsinghapur,NA,Erasama,Nuagaon,8.21
Odisha ,Jagatsinghapur,NA,Erasama,Chatua,12.05
Odisha ,Jagatsinghapur,NA,Erasama,Gadakujanga,3.9
Odisha ,Jagatsinghapur,NA,Erasama,Dhinkia,11.55
Odisha ,Jagatsinghapur,NA,Erasama,Balitutha,2.55
Odisha ,Jagatsinghapur,NA,Erasama,Bamadeipur,6.42
Odisha ,Jagatsinghapur,NA,Erasama,Total,176.75
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA, Ward 8,2.97
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA, Ward 9,0.88
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-1,1.36
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-10,2.18
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-11,0.54
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-12,4.44
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-13,5.3
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-14,3.17
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-15,3.71
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-16,1.68
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-17,2.04
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-18,2.35
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-19,1.27
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-2,3.24
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-20,3.08
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-21,2.49
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-3,1.8
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-4,0.73
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-5,1.51
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-6,1.59
Odisha ,Jagatsinghapur,Jagatsinghapur Urban,NA,Ward-7,3.22
