State Name ,District Name,Urban Local Bodies (Munipal Corparation/Municipality / NAC,Block,Rural Local Bodies (GP/Ward),Total_IGNOAPS
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-5,33.14
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-6,38.41
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-7,17.11
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-8,69.3
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-9,61.32
Odisha ,Kendhujar,Anandapur Urban,NA,Total,733.63
Odisha ,Kendhujar,NA,Bansapal,Banspal,98.14
Odisha ,Kendhujar,NA,Bansapal,Baragarh,90.44
Odisha ,Kendhujar,NA,Bansapal,Bayakumutia,72.55
Odisha ,Kendhujar,NA,Bansapal,Fuljhar,104.9
Odisha ,Kendhujar,NA,Bansapal,Gonasika,70
Odisha ,Kendhujar,NA,Bansapal,Jatra,67.42
Odisha ,Kendhujar,NA,Bansapal,Kalanda,67.23
Odisha ,Kendhujar,NA,Bansapal,Karangadihi,82.26
Odisha ,Kendhujar,NA,Bansapal,Kodipasa,42.62
Odisha ,Kendhujar,NA,Bansapal,Kuanra,76.84
Odisha ,Kendhujar,NA,Bansapal,Kumundi,65.94
Odisha ,Kendhujar,NA,Bansapal,Nayakote,58.73
Odisha ,Kendhujar,NA,Bansapal,Saharpur,143.31
Odisha ,Kendhujar,NA,Bansapal,Singipur,32.12
Odisha ,Kendhujar,NA,Bansapal,Suakati,171.16
Odisha ,Kendhujar,NA,Bansapal,Tala Kadakala,36.61
Odisha ,Kendhujar,NA,Bansapal,Talachampei,154.31
Odisha ,Kendhujar,NA,Bansapal,Talakainsari,23.44
Odisha ,Kendhujar,NA,Bansapal,Tana,58.75
Odisha ,Kendhujar,NA,Bansapal,Taramakanta,83.83
Odisha ,Kendhujar,NA,Bansapal,Uper Raigoda,133.86
Odisha ,Kendhujar,NA,Bansapal,Total,1734.46
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 1,17.66
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 10,53.1
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 11,0.78
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 12,4.14
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 13,9.35
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 14,5.89
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 15,22.21
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 2,83.2
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 3,35.82
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 4,28.28
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 5,1.56
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 6,12.57
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 7,24.81
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 8,37.02
Odisha ,Kendhujar,Barbil Urban,NA,Ward No 9,20.59
Odisha ,Kendhujar,Barbil Urban,NA,Total,356.98
Odisha ,Kendhujar,NA,Champua,Badanai,116.47
Odisha ,Kendhujar,NA,Champua,Bhanda,97.43
Odisha ,Kendhujar,NA,Champua,Bhuinpur,196.79
Odisha ,Kendhujar,NA,Champua,Chandrasekharpur,117.25
Odisha ,Kendhujar,NA,Champua,Jajaposi,174.95
Odisha ,Kendhujar,NA,Champua,Jali,160.3
Odisha ,Kendhujar,NA,Champua,Jamudalak,124.05
Odisha ,Kendhujar,NA,Champua,Jyotipur,79.91
Odisha ,Kendhujar,NA,Champua,Kalikaprasad,116.5
Odisha ,Kendhujar,NA,Champua,Karanjia,123.03
Odisha ,Kendhujar,NA,Champua,Kashipal,103.98
Odisha ,Kendhujar,NA,Champua,Kodagadia,202.95
Odisha ,Kendhujar,NA,Champua,Kutariposhi,40.85
Odisha ,Kendhujar,NA,Champua,Padua,59.49
Odisha ,Kendhujar,NA,Champua,Parshala,39.41
Odisha ,Kendhujar,NA,Champua,Rajia,220.37
Odisha ,Kendhujar,NA,Champua,Rangamatia,219.99
Odisha ,Kendhujar,NA,Champua,Rimuli,204.53
Odisha ,Kendhujar,NA,Champua,Sadangi,110.82
Odisha ,Kendhujar,NA,Champua,Sarei,44.93
Odisha ,Kendhujar,NA,Champua,Sunaposi,188.43
Odisha ,Kendhujar,NA,Champua,Unchabali,108.26
Odisha ,Kendhujar,NA,Champua,Total,2850.69
Odisha ,Kendhujar,Champua Urban,NA,Ward No 1,21.83
Odisha ,Kendhujar,Champua Urban,NA,Ward No 10,2.43
Odisha ,Kendhujar,Champua Urban,NA,Ward No 11,2.29
Odisha ,Kendhujar,Champua Urban,NA,Ward No 12,3.54
Odisha ,Kendhujar,Champua Urban,NA,Ward No 13,8.09
Odisha ,Kendhujar,Champua Urban,NA,Ward No 2,30.87
Odisha ,Kendhujar,Champua Urban,NA,Ward No 3,1.77
Odisha ,Kendhujar,Champua Urban,NA,Ward No 4,2.25
Odisha ,Kendhujar,Champua Urban,NA,Ward No 5,2.11
Odisha ,Kendhujar,Champua Urban,NA,Ward No 6,1.2
Odisha ,Kendhujar,Champua Urban,NA,Ward No 7,1.26
Odisha ,Kendhujar,Champua Urban,NA,Ward No 8,1.44
Odisha ,Kendhujar,Champua Urban,NA,Ward No 9,3.88
Odisha ,Kendhujar,Champua Urban,NA,Total,82.96
Odisha ,Kendhujar,NA,Ghasipura,Alati,20.91
Odisha ,Kendhujar,NA,Ghasipura,Balaram Pur,43.34
Odisha ,Kendhujar,NA,Ghasipura,Bato,42.47
Odisha ,Kendhujar,NA,Ghasipura,Bhandaridiha,9.6
Odisha ,Kendhujar,NA,Ghasipura,Deogoan,20.37
Odisha ,Kendhujar,NA,Ghasipura,Gadabandhagoda,32.72
Odisha ,Kendhujar,NA,Ghasipura,Ganpur,8.65
Odisha ,Kendhujar,NA,Ghasipura,Gohira,22.37
Odisha ,Kendhujar,NA,Ghasipura,Keshadurapala,24.74
Odisha ,Kendhujar,NA,Ghasipura,Khalana,8.28
Odisha ,Kendhujar,NA,Ghasipura,Khaliamenta,28.3
Odisha ,Kendhujar,NA,Ghasipura,Machhalo,18.11
Odisha ,Kendhujar,NA,Ghasipura,Madanapur,39.84
Odisha ,Kendhujar,NA,Ghasipura,Pandua,7.84
Odisha ,Kendhujar,NA,Ghasipura,Purunabandhagoda,20.02
Odisha ,Kendhujar,NA,Ghasipura,Radhikadeipur,40.54
Odisha ,Kendhujar,NA,Ghasipura,Ramachandrapur,53.69
Odisha ,Kendhujar,NA,Ghasipura,Sainkul,2.79
Odisha ,Kendhujar,NA,Ghasipura,Saladei,23.59
Odisha ,Kendhujar,NA,Ghasipura,Tarimul,46.33
Odisha ,Kendhujar,NA,Ghasipura,Taruan,62.74
Odisha ,Kendhujar,NA,Ghasipura,Daradipal,9.14
Odisha ,Kendhujar,NA,Ghasipura,Samukanendi,0.17
Odisha ,Kendhujar,NA,Ghasipura,Biragobindapur,0.52
Odisha ,Kendhujar,NA,Ghasipura,Baripal,0.76
Odisha ,Kendhujar,NA,Ghasipura,Total,587.83
Odisha ,Kendhujar,NA,Ghatgaon,Badajamuposi,14.68
Odisha ,Kendhujar,NA,Ghatgaon,Badamasinabila,6.47
Odisha ,Kendhujar,NA,Ghatgaon,Badapichhula,4.6
Odisha ,Kendhujar,NA,Ghatgaon,Balipokhari,13.58
Odisha ,Kendhujar,NA,Ghatgaon,Barhatipura,3.47
Odisha ,Kendhujar,NA,Ghatgaon,Basantpur,7.22
Odisha ,Kendhujar,NA,Ghatgaon,Bholabeda,5.06
Odisha ,Kendhujar,NA,Ghatgaon,Binida,7.51
Odisha ,Kendhujar,NA,Ghatgaon,Dhenkikote,10.33
Odisha ,Kendhujar,NA,Ghatgaon,Gadadharpur,10.23
Odisha ,Kendhujar,NA,Ghatgaon,Khantaghar,3.05
Odisha ,Kendhujar,NA,Ghatgaon,Manoharpur,5.54
Odisha ,Kendhujar,NA,Ghatgaon,Muktapur,6.08
Odisha ,Kendhujar,NA,Ghatgaon,Mukundapurpatana,12.31
Odisha ,Kendhujar,NA,Ghatgaon,Paidapatana,6.95
Odisha ,Kendhujar,NA,Ghatgaon,Pandapada,7.9
Odisha ,Kendhujar,NA,Ghatgaon,Patilo,13.52
Odisha ,Kendhujar,NA,Ghatgaon,Pipilia,7.49
Odisha ,Kendhujar,NA,Ghatgaon,Purumunda,15.69
Odisha ,Kendhujar,NA,Ghatgaon,Rutisila,10.36
Odisha ,Kendhujar,NA,Ghatgaon,Santarapur,5.86
Odisha ,Kendhujar,NA,Ghatgaon,Sarasa Pasi,6.4
Odisha ,Kendhujar,NA,Ghatgaon,Sunatangiri,4.37
Odisha ,Kendhujar,NA,Ghatgaon,Tara,5.31
Odisha ,Kendhujar,NA,Ghatgaon,Toranipokhari,5.12
Odisha ,Kendhujar,NA,Ghatgaon,Uperdiha,4.19
Odisha ,Kendhujar,NA,Ghatgaon,Balabhadrapur,7.24
Odisha ,Kendhujar,NA,Ghatgaon,Total,210.53
Odisha ,Kendhujar,NA,Harichadanpur,Badapalasapal,119.58
Odisha ,Kendhujar,NA,Harichadanpur,Bareigoda,117.27
Odisha ,Kendhujar,NA,Harichadanpur,Baxibarigaon,68.45
Odisha ,Kendhujar,NA,Harichadanpur,Bhagamunda,152.78
Odisha ,Kendhujar,NA,Harichadanpur,Bhanrapur,114.73
Odisha ,Kendhujar,NA,Harichadanpur,Budhakhaman,147.25
Odisha ,Kendhujar,NA,Harichadanpur,Daitari,73.78
Odisha ,Kendhujar,NA,Harichadanpur,Dhurudiambo,168.91
Odisha ,Kendhujar,NA,Harichadanpur,Gaunighasa,70.95
Odisha ,Kendhujar,NA,Harichadanpur,Harichandanpur,150.15
Odisha ,Kendhujar,NA,Harichadanpur,Hunda,105.89
Odisha ,Kendhujar,NA,Harichadanpur,Jamujodi,106.02
Odisha ,Kendhujar,NA,Harichadanpur,Janghira,143.25
Odisha ,Kendhujar,NA,Harichadanpur,Jiranga,158.71
Odisha ,Kendhujar,NA,Harichadanpur,Junga,214.9
Odisha ,Kendhujar,NA,Harichadanpur,Manoharpur,200.23
Odisha ,Kendhujar,NA,Harichadanpur,Pitapiti,70.13
Odisha ,Kendhujar,NA,Harichadanpur,Pithagola,185.15
Odisha ,Kendhujar,NA,Harichadanpur,Rasola,90.16
Odisha ,Kendhujar,NA,Harichadanpur,Rebanapalaspal,166.03
Odisha ,Kendhujar,NA,Harichadanpur,Sagadapata,119.5
Odisha ,Kendhujar,NA,Harichadanpur,Sunapentha,383.09
Odisha ,Kendhujar,NA,Harichadanpur,Tangiriapal,96.97
Odisha ,Kendhujar,NA,Harichadanpur,Tentalaposi,220.02
Odisha ,Kendhujar,NA,Harichadanpur,Thakurapada,139.95
Odisha ,Kendhujar,NA,Harichadanpur,Total,3583.85
Odisha ,Kendhujar,NA,Hatadihi,Aiti Pur,34.85
Odisha ,Kendhujar,NA,Hatadihi,Akarua,70.69
Odisha ,Kendhujar,NA,Hatadihi,Ambo,35.49
Odisha ,Kendhujar,NA,Hatadihi,Badarampas,56.89
Odisha ,Kendhujar,NA,Hatadihi,Balibarei,39.79
Odisha ,Kendhujar,NA,Hatadihi,Bancho,109.14
Odisha ,Kendhujar,NA,Hatadihi,Bangore,46.31
Odisha ,Kendhujar,NA,Hatadihi,Danara,31.03
Odisha ,Kendhujar,NA,Hatadihi,Dhanurjaypur,17.24
Odisha ,Kendhujar,NA,Hatadihi,Dhenka,76.15
Odisha ,Kendhujar,NA,Hatadihi,Gedma,20.38
Odisha ,Kendhujar,NA,Hatadihi,Habaleswar,69.11
Odisha ,Kendhujar,NA,Hatadihi,Hadgarh,71.7
Odisha ,Kendhujar,NA,Hatadihi,Hatadihi,78.84
Odisha ,Kendhujar,NA,Hatadihi,Inchola,59.91
Odisha ,Kendhujar,NA,Hatadihi,Jambhira,80.6
Odisha ,Kendhujar,NA,Hatadihi,Kaligaon,41.38
Odisha ,Kendhujar,NA,Hatadihi,Kanleibalipal,58.62
Odisha ,Kendhujar,NA,Hatadihi,Mareigoan,95.98
Odisha ,Kendhujar,NA,Hatadihi,Orali,38.34
Odisha ,Kendhujar,NA,Hatadihi,Padhiaripalli,71.98
Odisha ,Kendhujar,NA,Hatadihi,Panchugochhia,121.54
Odisha ,Kendhujar,NA,Hatadihi,Pandado,88.79
Odisha ,Kendhujar,NA,Hatadihi,Sadanga,50.13
Odisha ,Kendhujar,NA,Hatadihi,Sadha,70.57
Odisha ,Kendhujar,NA,Hatadihi,Salania,66.8
Odisha ,Kendhujar,NA,Hatadihi,Samana,168.8
Odisha ,Kendhujar,NA,Hatadihi,Sasanga,175.04
Odisha ,Kendhujar,NA,Hatadihi,Soso,93.55
Odisha ,Kendhujar,NA,Hatadihi,Sulana,68.85
Odisha ,Kendhujar,NA,Hatadihi,Anara,24.89
Odisha ,Kendhujar,NA,Hatadihi,Total,2133.38
Odisha ,Kendhujar,NA,Jhumpura,Arsala,11.14
Odisha ,Kendhujar,NA,Jhumpura,Asanpat,26.97
Odisha ,Kendhujar,NA,Jhumpura,Badabhumuriya,12.33
Odisha ,Kendhujar,NA,Jhumpura,Badaneuli,16.72
Odisha ,Kendhujar,NA,Jhumpura,Balibandha,17.91
Odisha ,Kendhujar,NA,Jhumpura,Baria,19.53
Odisha ,Kendhujar,NA,Jhumpura,Basantapur,12.65
Odisha ,Kendhujar,NA,Jhumpura,Chauthia,10.7
Odisha ,Kendhujar,NA,Jhumpura,Dhanurjaypur,22.12
Odisha ,Kendhujar,NA,Jhumpura,Gumura,6.65
Odisha ,Kendhujar,NA,Jhumpura,Gundunia,12.7
Odisha ,Kendhujar,NA,Jhumpura,Jhumpura,8.38
Odisha ,Kendhujar,NA,Jhumpura,Khendara,15.44
Odisha ,Kendhujar,NA,Jhumpura,Khuntapada,28.67
Odisha ,Kendhujar,NA,Jhumpura,Kutugoan,15.9
Odisha ,Kendhujar,NA,Jhumpura,Malada,15.45
Odisha ,Kendhujar,NA,Jhumpura,Nahabeda,16.24
Odisha ,Kendhujar,NA,Jhumpura,Naradpur,10.74
Odisha ,Kendhujar,NA,Jhumpura,Nayagada,5.11
Odisha ,Kendhujar,NA,Jhumpura,Nischintapur,12.42
Odisha ,Kendhujar,NA,Jhumpura,Tukudiha,3.85
Odisha ,Kendhujar,NA,Jhumpura,Ukhunda,21.47
Odisha ,Kendhujar,NA,Jhumpura,Total,323.09
Odisha ,Kendhujar,NA,Joda,Ansheikala,170.42
Odisha ,Kendhujar,NA,Joda,Badakalimati,44.87
Odisha ,Kendhujar,NA,Joda,Balada,188.63
Odisha ,Kendhujar,NA,Joda,Balagoda,141.39
Odisha ,Kendhujar,NA,Joda,Balani,31.38
Odisha ,Kendhujar,NA,Joda,Bhadrasahi,97.92
Odisha ,Kendhujar,NA,Joda,Bhuyanroida,220.21
Odisha ,Kendhujar,NA,Joda,Birikala,197.07
Odisha ,Kendhujar,NA,Joda,Chamakpur,463.03
Odisha ,Kendhujar,NA,Joda,Deojhar,135.93
Odisha ,Kendhujar,NA,Joda,Guali,231.19
Odisha ,Kendhujar,NA,Joda,Jajanga,100.39
Odisha ,Kendhujar,NA,Joda,Jalahari,116.68
Odisha ,Kendhujar,NA,Joda,Kandara,124.27
Odisha ,Kendhujar,NA,Joda,Palasha,121.65
Odisha ,Kendhujar,NA,Joda,Serenda,16.59
Odisha ,Kendhujar,NA,Joda,Laidapada,34.16
Odisha ,Kendhujar,NA,Joda,Jurudi,3.6
Odisha ,Kendhujar,NA,Joda,Karakhendra,25.29
Odisha ,Kendhujar,NA,Joda,Total,2464.67
Odisha ,Kendhujar,Joda Urban,NA,Ward No  2,18.91
Odisha ,Kendhujar,Joda Urban,NA,Ward No 1,7.12
Odisha ,Kendhujar,Joda Urban,NA,Ward No 10,5.63
Odisha ,Kendhujar,Joda Urban,NA,Ward No 11,39.44
Odisha ,Kendhujar,Joda Urban,NA,Ward No 12,11.96
Odisha ,Kendhujar,Joda Urban,NA,Ward No 13,39.99
Odisha ,Kendhujar,Joda Urban,NA,Ward No 14,15.45
Odisha ,Kendhujar,Joda Urban,NA,Ward No 3,10.93
Odisha ,Kendhujar,Joda Urban,NA,Ward No 4,41.13
Odisha ,Kendhujar,Joda Urban,NA,Ward No 5,59.32
Odisha ,Kendhujar,Joda Urban,NA,Ward No 6,22.46
Odisha ,Kendhujar,Joda Urban,NA,Ward No 7,62.92
Odisha ,Kendhujar,Joda Urban,NA,Ward No 8,22.95
Odisha ,Kendhujar,Joda Urban,NA,Ward No 9,17.93
Odisha ,Kendhujar,Joda Urban,NA,Total,376.14
Odisha ,Kendhujar,NA,Kendujhar Sadar,Baradapal,88.41
Odisha ,Kendhujar,NA,Kendujhar Sadar,Bauripada,217.7
Odisha ,Kendhujar,NA,Kendujhar Sadar,Bodapalsa,123.58
Odisha ,Kendhujar,NA,Kendujhar Sadar,Dimbo,265.23
Odisha ,Kendhujar,NA,Kendujhar Sadar,Gobardhan,145.24
Odisha ,Kendhujar,NA,Kendujhar Sadar,Handibhanga,205
Odisha ,Kendhujar,NA,Kendujhar Sadar,Janardan Pur,106.11
Odisha ,Kendhujar,NA,Kendujhar Sadar,Kandrapasi,203.94
Odisha ,Kendhujar,NA,Kendujhar Sadar,Kathabari,148.54
Odisha ,Kendhujar,NA,Kendujhar Sadar,Kaunrikala,105.08
Odisha ,Kendhujar,NA,Kendujhar Sadar,Mahadeijoda,151.42
Odisha ,Kendhujar,NA,Kendujhar Sadar,Maidankel,144.29
Odisha ,Kendhujar,NA,Kendujhar Sadar,Mandua,266.18
Odisha ,Kendhujar,NA,Kendujhar Sadar,Naranpur,249.77
Odisha ,Kendhujar,NA,Kendujhar Sadar,Nelung,129.34
Odisha ,Kendhujar,NA,Kendujhar Sadar,Nuagaon,195.68
Odisha ,Kendhujar,NA,Kendujhar Sadar,Padmapur,161.31
Odisha ,Kendhujar,NA,Kendujhar Sadar,Palaspanga,162.8
Odisha ,Kendhujar,NA,Kendujhar Sadar,Parjanpur,155.61
Odisha ,Kendhujar,NA,Kendujhar Sadar,Raghunathpur,162
Odisha ,Kendhujar,NA,Kendujhar Sadar,Raikala,265.97
Odisha ,Kendhujar,NA,Kendujhar Sadar,Raisuan,133.18
Odisha ,Kendhujar,NA,Kendujhar Sadar,Shankiri,119.66
Odisha ,Kendhujar,NA,Kendujhar Sadar,Sirispal,187.15
Odisha ,Kendhujar,NA,Kendujhar Sadar,Gopinathpur,51.57
Odisha ,Kendhujar,NA,Kendujhar Sadar,Total,4144.76
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 1,79.55
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 10,34.71
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 11,17.42
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 12,0.24
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 13,0.28
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 14,15.07
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 15,22.89
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 16,2.96
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 17,28.66
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 18,86.85
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 19,19.34
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 2,35.67
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 20,65.47
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 21,1.45
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 3,19.75
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 4,125.86
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 5,66.91
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 6,109.17
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 7,22.65
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 8,19.44
Odisha ,Kendhujar,Keonjhar Urban,NA,Ward No 9,51.05
Odisha ,Kendhujar,Keonjhar Urban,NA,Total,825.39
Odisha ,Kendhujar,NA,Patana,Bada Patana,266.76
Odisha ,Kendhujar,NA,Patana,Baunshuli,124.19
Odisha ,Kendhujar,NA,Patana,Budhikapudi,322.62
Odisha ,Kendhujar,NA,Patana,Chakundapal,58.81
Odisha ,Kendhujar,NA,Patana,Chemana,140.48
Odisha ,Kendhujar,NA,Patana,Chinamalipasi,107.02
Odisha ,Kendhujar,NA,Patana,Dumuria,145.64
Odisha ,Kendhujar,NA,Patana,Erendei,195.25
Odisha ,Kendhujar,NA,Patana,Jamunaposi,113.78
Odisha ,Kendhujar,NA,Patana,Kantiapada,74.1
Odisha ,Kendhujar,NA,Patana,Kendeiposi,105.6
Odisha ,Kendhujar,NA,Patana,Khireitangiri,181.59
Odisha ,Kendhujar,NA,Patana,Mirigikhoji,259.99
Odisha ,Kendhujar,NA,Patana,Murusuan,79.08
Odisha ,Kendhujar,NA,Patana,Mushakhari,112.48
Odisha ,Kendhujar,NA,Patana,Palanaghati,69.37
Odisha ,Kendhujar,NA,Patana,Rajnagar,29.75
Odisha ,Kendhujar,NA,Patana,Saraskola,138.16
Odisha ,Kendhujar,NA,Patana,Tangarapada,237.19
Odisha ,Kendhujar,NA,Patana,Turumunga,44.78
Odisha ,Kendhujar,NA,Patana,Total,2806.64
Odisha ,Kendhujar,NA,Saharapada,Baikala,150.35
Odisha ,Kendhujar,NA,Saharapada,Barbil,108.13
Odisha ,Kendhujar,NA,Saharapada,Dalapaka,72.14
Odisha ,Kendhujar,NA,Saharapada,Damahuda,74.47
Odisha ,Kendhujar,NA,Saharapada,Digiposi,59.34
Odisha ,Kendhujar,NA,Saharapada,Gandabeda,146.53
Odisha ,Kendhujar,NA,Saharapada,Gorasa,101.93
Odisha ,Kendhujar,NA,Saharapada,Kapundi,142.06
Odisha ,Kendhujar,NA,Saharapada,Khadikapada,56.54
Odisha ,Kendhujar,NA,Saharapada,Khajirapat,89.52
Odisha ,Kendhujar,NA,Saharapada,Khuntapada,95.24
Odisha ,Kendhujar,NA,Saharapada,Kundala,127.6
Odisha ,Kendhujar,NA,Saharapada,Machhagarh,160.7
Odisha ,Kendhujar,NA,Saharapada,Malarpada,171.59
Odisha ,Kendhujar,NA,Saharapada,Raidiha,112.78
Odisha ,Kendhujar,NA,Saharapada,Saharapada,146.34
Odisha ,Kendhujar,NA,Saharapada,Shankhua,104.91
Odisha ,Kendhujar,NA,Saharapada,Silipada,70.29
Odisha ,Kendhujar,NA,Saharapada,Tendera,111
Odisha ,Kendhujar,NA,Saharapada,Udayapur,122.38
Odisha ,Kendhujar,NA,Saharapada,Total,2223.84
Odisha ,Kendhujar,NA,Telkoi,Akula,48.81
Odisha ,Kendhujar,NA,Telkoi,Balabhadrapur,69.47
Odisha ,Kendhujar,NA,Telkoi,Bhimkand,72.84
Odisha ,Kendhujar,NA,Telkoi,Bimala,120.91
Odisha ,Kendhujar,NA,Telkoi,Binjabahal,52.14
Odisha ,Kendhujar,NA,Telkoi,Chhamunda,111.2
Odisha ,Kendhujar,NA,Telkoi,Deuladiha,166.64
Odisha ,Kendhujar,NA,Telkoi,Dobalapal,84.79
Odisha ,Kendhujar,NA,Telkoi,Jagamohanpur,95.4
Odisha ,Kendhujar,NA,Telkoi,Kaliahata,179.01
Odisha ,Kendhujar,NA,Telkoi,Karadangi,131.5
Odisha ,Kendhujar,NA,Telkoi,Karamangi,118.13
Odisha ,Kendhujar,NA,Telkoi,Khuntapada,207.65
Odisha ,Kendhujar,NA,Telkoi,Oriya-Birida,196.16
Odisha ,Kendhujar,NA,Telkoi,Podang,102.74
Odisha ,Kendhujar,NA,Telkoi,Purujoda,127.67
Odisha ,Kendhujar,NA,Telkoi,Raisuan,103.39
Odisha ,Kendhujar,NA,Telkoi,Saleikena,73.34
Odisha ,Kendhujar,NA,Telkoi,Sibanarayanpurgoda,106.06
Odisha ,Kendhujar,NA,Telkoi,Sirigida,69.19
Odisha ,Kendhujar,NA,Telkoi,Talapada,151.94
Odisha ,Kendhujar,NA,Telkoi,Telkoi,89.58
Odisha ,Kendhujar,NA,Telkoi,Total,2478.56
Odisha ,Kendhujar,NA,Total,NA,30654.79
Odisha ,Khordha,NA,Balipatna,Majhihara,30.59
Odisha ,Khordha,NA,Balipatna,Sumanasasan,27.08
Odisha ,Khordha,NA,Balipatna,Rajas,32.11
Odisha ,Khordha,NA,Balipatna,Pampalo,44.36
Odisha ,Khordha,NA,Balipatna,Turintira,26.06
Odisha ,Khordha,NA,Balipatna,Dhaulidharpur,39.53
Odisha ,Khordha,NA,Balipatna,Amanakuda,27.67
Odisha ,Khordha,NA,Balipatna,Nariso,32.75
Odisha ,Khordha,NA,Balipatna,Guapur,22.41
Odisha ,Khordha,NA,Balipatna,Kuranjipur,34.69
Odisha ,Khordha,NA,Balipatna,Garedipanchan,35.93
Odisha ,Khordha,NA,Balipatna,Bhakarsahi,33.52
Odisha ,Khordha,NA,Balipatna,Bhapur,30.44
Odisha ,Khordha,NA,Balipatna,Marthapur,25.68
Odisha ,Khordha,NA,Balipatna,Athantara,26.94
Odisha ,Khordha,NA,Balipatna,Alisisasan,14.26
Odisha ,Khordha,NA,Balipatna,Mukundadaspur,20.65
Odisha ,Khordha,NA,Balipatna,Total,504.67
Odisha ,Khordha,Balugaon NAC,NA,Ward-1,4.43
Odisha ,Khordha,Balugaon NAC,NA,Ward-10,7.06
Odisha ,Khordha,Balugaon NAC,NA,Ward-11,4.8
Odisha ,Khordha,Balugaon NAC,NA,Ward-2,4.05
Odisha ,Khordha,Balugaon NAC,NA,Ward-3,7.25
Odisha ,Khordha,Balugaon NAC,NA,Ward-4,4.95
Odisha ,Khordha,Balugaon NAC,NA,Ward-5,4.31
Odisha ,Khordha,Balugaon NAC,NA,Ward-6,7.42
Odisha ,Khordha,Balugaon NAC,NA,Ward-7,4.52
Odisha ,Khordha,Balugaon NAC,NA,Ward-8,1.24
Odisha ,Khordha,Balugaon NAC,NA,Ward-9,2.12
Odisha ,Khordha,Balugaon NAC,NA,Total,52.15
Odisha ,Khordha,NA,Banapur,Bhabanipur,10.43
Odisha ,Khordha,NA,Banapur,Total,10.43
Odisha ,Khordha,Banapur Urban,NA,Ward 1,2.64
Odisha ,Khordha,Banapur Urban,NA,Ward 10,2.44
Odisha ,Khordha,Banapur Urban,NA,Ward 11,2.47
Odisha ,Khordha,Banapur Urban,NA,Ward 12,3.53
Odisha ,Khordha,Banapur Urban,NA,Ward 13,2.26
Odisha ,Khordha,Banapur Urban,NA,Ward 14,3.15
Odisha ,Khordha,Banapur Urban,NA,Ward 15,3.29
Odisha ,Khordha,Banapur Urban,NA,Ward 3,2.96
Odisha ,Khordha,Banapur Urban,NA,Ward 4,2.39
Odisha ,Khordha,Banapur Urban,NA,Ward 5,3.98
Odisha ,Khordha,Banapur Urban,NA,Ward 6,4.8
Odisha ,Khordha,Banapur Urban,NA,Ward 7,2.14
Odisha ,Khordha,Banapur Urban,NA,Ward 8,0.79
Odisha ,Khordha,Banapur Urban,NA,Ward 9,3.19
Odisha ,Khordha,Banapur Urban,NA,Total,40.03
Odisha ,Khordha,NA,Bolagarh,Gopalpur,12.98
Odisha ,Khordha,NA,Bolagarh,Kadaba,20.36
Odisha ,Khordha,NA,Bolagarh,Pichukuli,12.4
Odisha ,Khordha,NA,Bolagarh,Dabardhuapatana,16.35
Odisha ,Khordha,NA,Bolagarh,Daleisahi,18.08
Odisha ,Khordha,NA,Bolagarh,Fasioda,15.13
Odisha ,Khordha,NA,Bolagarh,Bolagarh,14.49
Odisha ,Khordha,NA,Bolagarh,Badakumari,25.58
