s_state,s_district,s_block,Sl.No,s_gp,SC,ST,Minority,Others,Total,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,nayagarh,daspalla,2,bhogabadi,19.8,41.65,0,48.75,110.2,5534,nayagarh,daspalla,bhogabadi
odisha,nayagarh,daspalla,3,chadeyapalli,9.7,46.75,0,32.8,89.25,5535,nayagarh,daspalla,chadeyapalli
odisha,nayagarh,daspalla,4,dihagaon,5.3,0,0,102.05,107.35,5536,nayagarh,daspalla,dihagaon
odisha,nayagarh,daspalla,5,duda,19.15,47.5,0,5.35,72,5537,nayagarh,daspalla,duda
odisha,nayagarh,daspalla,6,gholahandi,0.7,11.85,0,54.5,67.05,5538,nayagarh,daspalla,gholahandi
odisha,nayagarh,daspalla,7,ghugudipada,11,52.65,0,35.7,99.35,5539,nayagarh,daspalla,ghugudipada
odisha,nayagarh,daspalla,8,kalasakhaman,12.5,16.05,0,50.1,78.65,5540,nayagarh,daspalla,kalasakhaman
odisha,nayagarh,daspalla,9,khamarasahi,7.45,2.95,0,50.8,61.2,5541,nayagarh,daspalla,khamarasahi
odisha,nayagarh,daspalla,10,kujamendhi,15.4,29.25,0,42.3,86.95,5542,nayagarh,daspalla,kujamendhi
odisha,nayagarh,daspalla,11,kulurukumpa,19.05,25.3,0,14.35,58.7,5543,nayagarh,daspalla,kulurukumpa
odisha,nayagarh,daspalla,12,madhyakhanda,3.35,0,0,59.05,62.4,5544,nayagarh,daspalla,madhyakhanda
odisha,nayagarh,daspalla,13,nachhipur,4.8,0.45,0,60.5,65.75,5545,nayagarh,daspalla,nachhipur
odisha,nayagarh,daspalla,14,nuagaon,3,25.05,0,65.5,93.55,5546,nayagarh,daspalla,nuagaon
odisha,nayagarh,daspalla,15,pokharigochha,9.55,49.45,0,13.05,72.05,5547,nayagarh,daspalla,pokharigochha
odisha,nayagarh,daspalla,16,sariganda,6.7,24.55,0,52,83.25,5548,nayagarh,daspalla,sariganda
odisha,nayagarh,daspalla,17,simlisahi,2,4.4,0,31.9,38.3,5549,nayagarh,daspalla,simlisahi
odisha,nayagarh,daspalla,18,takara,13.65,12.3,0,33.55,59.5,5550,nayagarh,daspalla,takara
odisha,nayagarh,daspalla,19,tendabadi,19.25,21.5,0,69.6,110.35,5551,nayagarh,daspalla,tendabadi
odisha,nayagarh,daspalla,20,tumandi,5.9,33.6,0,30.65,70.15,5552,nayagarh,daspalla,tumandi
odisha,nayagarh,gania,1,adakata,0.75,0,0,29,29.75,5553,nayagarh,gania,adakata
odisha,nayagarh,gania,2,badasilinga,8.75,31.2,0,1.1,41.05,5554,nayagarh,gania,badasilinga
odisha,nayagarh,gania,3,belpada patna,0.3,0,0,1.3,1.6,5555,nayagarh,gania,belpada patna
odisha,nayagarh,gania,4,chhamundia,4.25,11.4,0,36.55,52.2,5556,nayagarh,gania,chhamundia
odisha,nayagarh,gania,5,gania,0,0,0,0.75,0.75,5557,nayagarh,gania,gania
odisha,nayagarh,gania,6,karadapada,1.2,0,0,18.85,20.05,5558,nayagarh,gania,karadapada
odisha,nayagarh,gania,7,kishore prasad,1.4,0,0,6.9,8.3,5559,nayagarh,gania,kishore prasad
odisha,nayagarh,gania,8,rasang,0,0.6,0,7.5,8.1,5560,nayagarh,gania,rasang
odisha,nayagarh,khandapada,1,bada banapur,0,0,0,10.95,10.95,5561,nayagarh,khandapada,bada banapur
odisha,nayagarh,khandapada,2,balabhadraprasad,3.45,0.6,0,44.65,48.7,5562,nayagarh,khandapada,balabhadraprasad
odisha,nayagarh,khandapada,3,banamalipur,2.3,0,0,23.85,26.15,5563,nayagarh,khandapada,banamalipur
odisha,nayagarh,khandapada,4,benagadia,0.3,0,0,2,2.3,5564,nayagarh,khandapada,benagadia
odisha,nayagarh,khandapada,5,bodasa,5.9,0,0,35.05,40.95,5565,nayagarh,khandapada,bodasa
odisha,nayagarh,khandapada,6,gadia sahi,2.7,0,0,2.65,5.35,5566,nayagarh,khandapada,gadia sahi
odisha,nayagarh,khandapada,7,gunthuni,0,0,0,15.3,15.3,5567,nayagarh,khandapada,gunthuni
odisha,nayagarh,khandapada,8,jagannath prasad,0,0,0,24.55,24.55,5568,nayagarh,khandapada,jagannath prasad
odisha,nayagarh,khandapada,9,jogiapalli,0,0,0,0.3,0.3,5569,nayagarh,khandapada,jogiapalli
odisha,nayagarh,khandapada,10,kantilo,0,0,0,1,1,5570,nayagarh,khandapada,kantilo
odisha,nayagarh,khandapada,11,khalisahi,1.6,0,0,25.5,27.1,5571,nayagarh,khandapada,khalisahi
odisha,nayagarh,khandapada,12,kiajhar,9.05,3.65,0,35.75,48.45,5572,nayagarh,khandapada,kiajhar
odisha,nayagarh,khandapada,13,koska,6.85,14.8,0,33.4,55.05,5573,nayagarh,khandapada,koska
odisha,nayagarh,khandapada,14,kumbharpada,2.4,0,0,26.25,28.65,5574,nayagarh,khandapada,kumbharpada
odisha,nayagarh,khandapada,15,mardarajpur,0.45,0,0,0,0.45,5575,nayagarh,khandapada,mardarajpur
odisha,nayagarh,khandapada,16,ranichheli,3.1,1.05,0,61.05,65.2,5576,nayagarh,khandapada,ranichheli
odisha,nayagarh,khandapada,17,ranipada,0,0,0,1.8,1.8,5577,nayagarh,khandapada,ranipada
odisha,nayagarh,khandapada,18,rath. dholamara,1,0,0,29.55,30.55,5578,nayagarh,khandapada,rath. dholamara
odisha,nayagarh,khandapada,19,salajharia,0,0,0,2.3,2.3,5579,nayagarh,khandapada,salajharia
odisha,nayagarh,khandapada,20,sidhamula,0.3,0,0,0,0.3,5580,nayagarh,khandapada,sidhamula
odisha,nayagarh,khandapada,21,sikharpur,1.55,0,0,0,1.55,5581,nayagarh,khandapada,sikharpur
odisha,nayagarh,khandapada,22,singhapada,1.2,12.1,0,41.5,54.8,5582,nayagarh,khandapada,singhapada
odisha,nayagarh,nayagarh,1,badapandusar,0.75,0,0,80.4,81.15,5583,nayagarh,nayagarh,badapandusar
odisha,nayagarh,nayagarh,2,balugaon,4.85,0,0,78.35,83.2,5584,nayagarh,nayagarh,balugaon
odisha,nayagarh,nayagarh,3,baunsia pada,0,0,0,19.25,19.25,5585,nayagarh,nayagarh,baunsia pada
odisha,nayagarh,nayagarh,4,bhatasahi,1.75,1,0,46.5,49.25,5586,nayagarh,nayagarh,bhatasahi
odisha,nayagarh,nayagarh,5,biruda,6.3,0,0,112.05,118.35,5587,nayagarh,nayagarh,biruda
odisha,nayagarh,nayagarh,6,champatipur,2.2,0,0,19.1,21.3,5588,nayagarh,nayagarh,champatipur
odisha,nayagarh,nayagarh,7,chandibasta,3.8,0,0,37.55,41.35,5589,nayagarh,nayagarh,chandibasta
odisha,nayagarh,nayagarh,8,gadadhar prasad,3.5,0,0,106.4,109.9,5590,nayagarh,nayagarh,gadadhar prasad
odisha,nayagarh,nayagarh,9,gambharidihi,13.3,0,0,59.65,72.95,5591,nayagarh,nayagarh,gambharidihi
odisha,nayagarh,nayagarh,10,ghadual,0.2,0,0,20,20.2,5592,nayagarh,nayagarh,ghadual
odisha,nayagarh,nayagarh,11,ikiri,0,0,0,70.25,70.25,5593,nayagarh,nayagarh,ikiri
odisha,nayagarh,nayagarh,12,itamati,2,0,0,113.45,115.45,5594,nayagarh,nayagarh,itamati
odisha,nayagarh,nayagarh,13,jemadeipur patna,1.05,0,0,55.8,56.85,5595,nayagarh,nayagarh,jemadeipur patna
odisha,nayagarh,nayagarh,14,kalikaprasad,0.6,0,0,109.2,109.8,5596,nayagarh,nayagarh,kalikaprasad
odisha,nayagarh,nayagarh,15,kendudhipi,0.75,2.85,0,78.1,81.7,5597,nayagarh,nayagarh,kendudhipi
odisha,nayagarh,nayagarh,16,khuntubandha,3.95,0,0,147.9,151.85,5598,nayagarh,nayagarh,khuntubandha
odisha,nayagarh,nayagarh,17,kirdas pur,3.95,0,0,64.8,68.75,5599,nayagarh,nayagarh,kirdas pur
odisha,nayagarh,nayagarh,18,lathipada,12.05,0,0,87.6,99.65,5600,nayagarh,nayagarh,lathipada
odisha,nayagarh,nayagarh,19,laxmiprasad,5.4,0,0,48.15,53.55,5601,nayagarh,nayagarh,laxmiprasad
odisha,nayagarh,nayagarh,20,lenkudi pada,2.8,0,0,46.15,48.95,5602,nayagarh,nayagarh,lenkudi pada
odisha,nayagarh,nayagarh,21,machhipada,1.3,5.5,0,26.5,33.3,5603,nayagarh,nayagarh,machhipada
odisha,nayagarh,nayagarh,22,muthagadia,1.1,0,0,51.3,52.4,5604,nayagarh,nayagarh,muthagadia
odisha,nayagarh,nayagarh,23,nabaghanapur,2.35,0,0,31.55,33.9,5605,nayagarh,nayagarh,nabaghanapur
odisha,nayagarh,nayagarh,24,nadiali,6.8,0,0,70,76.8,5606,nayagarh,nayagarh,nadiali
odisha,nayagarh,nayagarh,25,natugaon,2.6,0,0,87.05,89.65,5607,nayagarh,nayagarh,natugaon
odisha,nayagarh,nayagarh,26,notar,2.85,0,0,130.75,133.6,5608,nayagarh,nayagarh,notar
odisha,nayagarh,nayagarh,27,sarankul,0,0,0,36.85,36.85,5609,nayagarh,nayagarh,sarankul
odisha,nayagarh,nayagarh,28,sharadha pur,3.55,0,0,67.3,70.85,5610,nayagarh,nayagarh,sharadha pur
odisha,nayagarh,nayagarh,29,sinduria,9.3,0,1.05,20.8,31.15,5611,nayagarh,nayagarh,sinduria
odisha,nayagarh,nuagaon,1,badagotha,3.2,3.3,0,40,46.5,5612,nayagarh,nuagaon,badagotha
odisha,nayagarh,nuagaon,2,bahadajhola,10.7,0,0,25.8,36.5,5613,nayagarh,nuagaon,bahadajhola
odisha,nayagarh,nuagaon,3,beruan bari,12.8,16.25,0,66.2,95.25,5614,nayagarh,nuagaon,beruan bari
odisha,nayagarh,nuagaon,4,chahali,0.75,0,0,34.4,35.15,5615,nayagarh,nuagaon,chahali
odisha,nayagarh,nuagaon,5,dhenkena,0.6,0,0,20.95,21.55,5616,nayagarh,nuagaon,dhenkena
odisha,nayagarh,nuagaon,6,durdura,20.95,3.55,0,78.45,102.95,5617,nayagarh,nuagaon,durdura
odisha,nayagarh,nuagaon,7,gateri,10.3,1,0,31.2,42.5,5618,nayagarh,nuagaon,gateri
odisha,nayagarh,nuagaon,8,gumi,14,91.15,0,21.65,126.8,5619,nayagarh,nuagaon,gumi
odisha,nayagarh,nuagaon,9,haripura,6.2,0,0,38.4,44.6,5620,nayagarh,nuagaon,haripura
odisha,nayagarh,nuagaon,10,jakeda,3.6,54.8,0,0.3,58.7,5621,nayagarh,nuagaon,jakeda
odisha,nayagarh,nuagaon,11,kaptapalli,1.8,42.2,0,1.95,45.95,5622,nayagarh,nuagaon,kaptapalli
odisha,nayagarh,nuagaon,12,khandugaon,2.4,0,0,31.1,33.5,5623,nayagarh,nuagaon,khandugaon
odisha,nayagarh,nuagaon,13,korada,14.75,5,0,98.35,118.1,5624,nayagarh,nuagaon,korada
odisha,nayagarh,nuagaon,14,mahipura,23.6,1,0,40.5,65.1,5625,nayagarh,nuagaon,mahipura
odisha,nayagarh,nuagaon,15,maichheli,18.4,18.85,0,98.75,136,5626,nayagarh,nuagaon,maichheli
odisha,nayagarh,nuagaon,16,malisahi,1.3,3.65,0,71.05,76,5627,nayagarh,nuagaon,malisahi
odisha,nayagarh,nuagaon,17,nuagaon,17.9,8.3,0,124.15,150.35,5628,nayagarh,nuagaon,nuagaon
odisha,nayagarh,nuagaon,18,paradhipi,15.6,8.95,0,62.95,87.5,5629,nayagarh,nuagaon,paradhipi
odisha,nayagarh,nuagaon,19,sikrida,3.5,2.2,0,73.65,79.35,5630,nayagarh,nuagaon,sikrida
odisha,nayagarh,nuagaon,20,singarapalli,12.5,0,0,98.1,110.6,5631,nayagarh,nuagaon,singarapalli
odisha,nayagarh,nuagaon,21,sorada,12.15,3.25,0.95,126.2,142.55,5632,nayagarh,nuagaon,sorada
odisha,nayagarh,nuagaon,22,udaypur,11.45,2.9,0,100.55,114.9,5633,nayagarh,nuagaon,udaypur
odisha,nayagarh,odagaon,1,angisingi,1.75,0,0,38.75,40.5,5634,nayagarh,odagaon,angisingi
odisha,nayagarh,odagaon,2,arada,4.35,0,0,20.65,25,5635,nayagarh,odagaon,arada
odisha,nayagarh,odagaon,3,badagorada,2.75,0,0,28.75,31.5,5636,nayagarh,odagaon,badagorada
odisha,nayagarh,odagaon,4,banthapur,3.35,16.15,0,18.9,38.4,5637,nayagarh,odagaon,banthapur
odisha,nayagarh,odagaon,5,barasahi,10.55,4,0,32.75,47.3,5638,nayagarh,odagaon,barasahi
odisha,nayagarh,odagaon,6,bhadikila,0,0,0,25.55,25.55,5639,nayagarh,odagaon,bhadikila
odisha,nayagarh,odagaon,7,bhaliadihi,0.45,0.45,0,35.55,36.45,5640,nayagarh,odagaon,bhaliadihi
odisha,nayagarh,odagaon,8,dimisara,0,0,0,25.3,25.3,5641,nayagarh,odagaon,dimisara
odisha,nayagarh,odagaon,9,giridipali,2.5,0,0,53.45,55.95,5642,nayagarh,odagaon,giridipali
odisha,nayagarh,odagaon,10,godipada,1.15,0,0,101.1,102.25,5643,nayagarh,odagaon,godipada
odisha,nayagarh,odagaon,11,godipalli,2.85,0,0,26.95,29.8,5644,nayagarh,odagaon,godipalli
odisha,nayagarh,odagaon,12,golagaon,0,0,0,27.15,27.15,5645,nayagarh,odagaon,golagaon
odisha,nayagarh,odagaon,13,gotisahi,1.3,0,0,43.75,45.05,5646,nayagarh,odagaon,gotisahi
odisha,nayagarh,odagaon,14,goudaput,6.8,2.9,0,56.4,66.1,5647,nayagarh,odagaon,goudaput
odisha,nayagarh,odagaon,15,haridabandh,0,0,0,54.35,54.35,5648,nayagarh,odagaon,haridabandh
odisha,nayagarh,odagaon,16,hariharpur,0,0,0,31.45,31.45,5649,nayagarh,odagaon,hariharpur
odisha,nayagarh,odagaon,17,kajalaipalli,3.35,5.9,0,46.85,56.1,5650,nayagarh,odagaon,kajalaipalli
odisha,nayagarh,odagaon,18,komanda,4.85,4.05,0,14.75,23.65,5651,nayagarh,odagaon,komanda
odisha,nayagarh,odagaon,19,korapitha,3.65,0,0,17.15,20.8,5652,nayagarh,odagaon,korapitha
odisha,nayagarh,odagaon,20,kurala,1.3,0,0,47.5,48.8,5653,nayagarh,odagaon,kurala
odisha,nayagarh,odagaon,21,magarabandha,13.05,0,0,57.1,70.15,5654,nayagarh,odagaon,magarabandha
odisha,nayagarh,odagaon,22,nandighora,0.6,0,0,60.45,61.05,5655,nayagarh,odagaon,nandighora
odisha,nayagarh,odagaon,23,p manpur,11.05,0,0,43.1,54.15,5656,nayagarh,odagaon,p manpur
odisha,nayagarh,odagaon,24,panchumu,3.6,1.6,0,32.5,37.7,5657,nayagarh,odagaon,panchumu
odisha,nayagarh,odagaon,25,panderipada,4.55,0,0,6.5,11.05,5658,nayagarh,odagaon,panderipada
odisha,nayagarh,odagaon,26,pantikhari,2.25,0,0,4.3,6.55,5659,nayagarh,odagaon,pantikhari
odisha,nayagarh,odagaon,27,rabera,0,0,0,17.45,17.45,5660,nayagarh,odagaon,rabera
odisha,nayagarh,odagaon,28,rabigadia,1.1,0,0,20.75,21.85,5661,nayagarh,odagaon,rabigadia
odisha,nayagarh,odagaon,29,ranganipatna,3.5,0,0,16.55,20.05,5662,nayagarh,odagaon,ranganipatna
odisha,nayagarh,odagaon,30,rohibanka,0.3,0,0,37.5,37.8,5663,nayagarh,odagaon,rohibanka
odisha,nayagarh,odagaon,31,sakeri,8.4,0,0,15.7,24.1,5664,nayagarh,odagaon,sakeri
odisha,nayagarh,odagaon,32,sardhapur,1.75,0,0,11.85,13.6,5665,nayagarh,odagaon,sardhapur
odisha,nayagarh,odagaon,33,saranakul,1.15,0,0,11.7,12.85,5666,nayagarh,odagaon,saranakul
odisha,nayagarh,odagaon,34,sikharpur,0,0,0,44.75,44.75,5667,nayagarh,odagaon,sikharpur
odisha,nayagarh,odagaon,35,solapata,1.6,0,0,21.7,23.3,5668,nayagarh,odagaon,solapata
odisha,nayagarh,odagaon,36,sunamuhin,5.95,0,0,70,75.95,5669,nayagarh,odagaon,sunamuhin
odisha,nayagarh,odagaon,37,dalak,NA,NA,NA,NA,NA,5670,nayagarh,odagaon,dalak
odisha,nayagarh,odagaon,38,odagaon,NA,NA,NA,NA,NA,5671,nayagarh,odagaon,odagaon
odisha,nayagarh,ranpur,1,bajrakote,0,0,0,22.75,22.75,5672,nayagarh,ranpur,bajrakote
odisha,nayagarh,ranpur,2,balabhadrapur,1.2,0,0,74.1,75.3,5673,nayagarh,ranpur,balabhadrapur
odisha,nayagarh,ranpur,3,bandhamunda,1,42.6,0,14.6,58.2,5674,nayagarh,ranpur,bandhamunda
odisha,nayagarh,ranpur,4,baunsagarh,0,0,0,20.25,20.25,5675,nayagarh,ranpur,baunsagarh
odisha,nayagarh,ranpur,5,brajarajpur,3.1,0,0,52.45,55.55,5676,nayagarh,ranpur,brajarajpur
odisha,nayagarh,ranpur,6,brundabana pur,0.2,0,0,49.5,49.7,5677,nayagarh,ranpur,brundabana pur
odisha,nayagarh,ranpur,7,champagarh,4.1,7.65,0,39.55,51.3,5678,nayagarh,ranpur,champagarh
odisha,nayagarh,ranpur,8,champapedi,0,0.9,0,43.95,44.85,5679,nayagarh,ranpur,champapedi
odisha,nayagarh,ranpur,9,chandpur,0.75,0,0,20.95,21.7,5680,nayagarh,ranpur,chandpur
odisha,nayagarh,ranpur,10,damasahi,12.55,1,0,33.9,47.45,5681,nayagarh,ranpur,damasahi
odisha,nayagarh,ranpur,11,darpanarayan pur,1,1.6,0,43.7,46.3,5682,nayagarh,ranpur,darpanarayan pur
odisha,nayagarh,ranpur,12,gadabanikilo,0,0,0,46.1,46.1,5683,nayagarh,ranpur,gadabanikilo
odisha,nayagarh,ranpur,13,gopalpur,1,0,0,87.55,88.55,5684,nayagarh,ranpur,gopalpur
odisha,nayagarh,ranpur,14,gourangpur,0.65,0,0,34.3,34.95,5685,nayagarh,ranpur,gourangpur
odisha,nayagarh,ranpur,15,hansara,0,0,0,16.4,16.4,5686,nayagarh,ranpur,hansara
odisha,nayagarh,ranpur,16,jhadapada,2.05,0,0,29.4,31.45,5687,nayagarh,ranpur,jhadapada
odisha,nayagarh,ranpur,17,kandapada,3.1,0,0,16.4,19.5,5688,nayagarh,ranpur,kandapada
odisha,nayagarh,ranpur,18,kandha nayagarh,0,0,0,27.25,27.25,5689,nayagarh,ranpur,kandha nayagarh
odisha,nayagarh,ranpur,19,kasanda,1.35,0,0,59.5,60.85,5690,nayagarh,ranpur,kasanda
odisha,nayagarh,ranpur,20,kerendatangi,0.6,1.1,0,46.3,48,5691,nayagarh,ranpur,kerendatangi
odisha,nayagarh,ranpur,21,khairpalli,0.3,0.2,0,26.2,26.7,5692,nayagarh,ranpur,khairpalli
odisha,nayagarh,ranpur,22,khatia,1.6,2.15,0,69.05,72.8,5693,nayagarh,ranpur,khatia
odisha,nayagarh,ranpur,23,kulasar,0.85,1,0,31.7,33.55,5694,nayagarh,ranpur,kulasar
odisha,nayagarh,ranpur,24,lodhachua,0,0,0,52.7,52.7,5695,nayagarh,ranpur,lodhachua
odisha,nayagarh,ranpur,25,mahatpala,0,0,0,30.6,30.6,5696,nayagarh,ranpur,mahatpala
odisha,nayagarh,ranpur,26,majhiakhanda,1.05,0,0,28.75,29.8,5697,nayagarh,ranpur,majhiakhanda
odisha,nayagarh,ranpur,27,mayurjhalia,0,10.15,0,19.95,30.1,5698,nayagarh,ranpur,mayurjhalia
odisha,nayagarh,ranpur,28,narasinghpur,1.45,2.3,0,17.5,21.25,5699,nayagarh,ranpur,narasinghpur
odisha,nayagarh,ranpur,29,narendrapur,0.3,1.3,0,38.05,39.65,5700,nayagarh,ranpur,narendrapur
odisha,nayagarh,ranpur,30,patia,1.7,40.3,0,60.4,102.4,5701,nayagarh,ranpur,patia
odisha,nayagarh,ranpur,31,pimpal,0,0,0,32.85,32.85,5702,nayagarh,ranpur,pimpal
odisha,nayagarh,ranpur,32,raipada,6.95,20.55,0,13.5,41,5703,nayagarh,ranpur,raipada
odisha,nayagarh,ranpur,33,raj-jankia,0,5.9,0,42.5,48.4,5704,nayagarh,ranpur,raj-jankia
odisha,nayagarh,ranpur,34,raj-sunakhala,0.55,13.7,0,10.25,24.5,5705,nayagarh,ranpur,raj-sunakhala
odisha,nayagarh,ranpur,35,rankadeuli,0.3,0,0,43.4,43.7,5706,nayagarh,ranpur,rankadeuli
odisha,nayagarh,ranpur,36,surukabadi,1.45,2.65,0,25.1,29.2,5707,nayagarh,ranpur,surukabadi
odisha,nayagarh,ranpur,37,talakani,0,0,0,16.6,16.6,5708,nayagarh,ranpur,talakani
odisha,nuapara,boden,1,babebir,0.75,1.95,0,41.4,44.1,5709,nuapara,boden,babebir
odisha,nuapara,boden,2,bhainsadani,3,164.9,0,24.1,192,5710,nuapara,boden,bhainsadani
odisha,nuapara,boden,3,boden,59,84.85,0,77.85,221.7,5711,nuapara,boden,boden
odisha,nuapara,boden,4,boirgaon,30.35,133.45,0,28.55,192.35,5712,nuapara,boden,boirgaon
odisha,nuapara,boden,5,damjhar,5.8,9.75,0,18.85,34.4,5713,nuapara,boden,damjhar
odisha,nuapara,boden,6,farsara,2.45,85.05,0,58.25,145.75,5714,nuapara,boden,farsara
odisha,nuapara,boden,7,karangamal,7.95,19.05,0.3,19.7,47,5715,nuapara,boden,karangamal
odisha,nuapara,boden,8,karlakote,12.15,130.1,0,51,193.25,5716,nuapara,boden,karlakote
odisha,nuapara,boden,9,khaira,28.55,66.9,0,53.85,149.3,5717,nuapara,boden,khaira
odisha,nuapara,boden,10,larka,5.05,75.15,0,41.95,122.15,5718,nuapara,boden,larka
odisha,nuapara,boden,11,litisargi,17.95,31.05,0,70.85,119.85,5719,nuapara,boden,litisargi
odisha,nuapara,boden,12,nagpada,15.85,91.1,0,23.8,130.75,5720,nuapara,boden,nagpada
odisha,nuapara,boden,13,palsada,7.55,8.6,0,35.7,51.85,5721,nuapara,boden,palsada
odisha,nuapara,boden,14,rokal,9.55,48.25,0,41.35,99.15,5722,nuapara,boden,rokal
odisha,nuapara,boden,15,sunapur,2.4,67.95,0,29.1,99.45,5723,nuapara,boden,sunapur
odisha,nuapara,khariar,1,areda,12.2,47.2,0,62.6,122,5724,nuapara,khariar,areda
odisha,nuapara,khariar,2,baddohel,18.95,21.25,0,19.15,59.35,5725,nuapara,khariar,baddohel
odisha,nuapara,khariar,3,badi,16.3,5.45,0,40.9,62.65,5726,nuapara,khariar,badi
odisha,nuapara,khariar,4,bargaon,8.55,45.25,0,22.7,76.5,5727,nuapara,khariar,bargaon
odisha,nuapara,khariar,5,bhojpur,0.8,0,0,27.55,28.35,5728,nuapara,khariar,bhojpur
odisha,nuapara,khariar,6,bhuliasikuan,0.3,4,0,68.15,72.45,5729,nuapara,khariar,bhuliasikuan
odisha,nuapara,khariar,7,birighat,34.85,42,0,23.45,100.3,5730,nuapara,khariar,birighat
odisha,nuapara,khariar,8,chanabeda,30.95,6.65,0,64.8,102.4,5731,nuapara,khariar,chanabeda
odisha,nuapara,khariar,9,chindaguda,12.65,5.85,0,34.6,53.1,5732,nuapara,khariar,chindaguda
odisha,nuapara,khariar,10,dabri,2.6,32.1,0,5.75,40.45,5733,nuapara,khariar,dabri
odisha,nuapara,khariar,11,dohelpada,17.9,0,0,24.55,42.45,5734,nuapara,khariar,dohelpada
odisha,nuapara,khariar,12,duajhar,15.65,21.7,0,15.75,53.1,5735,nuapara,khariar,duajhar
odisha,nuapara,khariar,13,gardamunda,1.95,3.45,0,36.4,41.8,5736,nuapara,khariar,gardamunda
odisha,nuapara,khariar,14,kendupati,0,62.05,0,17.45,79.5,5737,nuapara,khariar,kendupati
odisha,nuapara,khariar,15,khasbahal,2.85,3.6,0,29.9,36.35,5738,nuapara,khariar,khasbahal
odisha,nuapara,khariar,16,khudpej,17.55,6.5,0,37.85,61.9,5739,nuapara,khariar,khudpej
odisha,nuapara,khariar,17,kirikita,0.85,29.4,0,12.9,43.15,5740,nuapara,khariar,kirikita
odisha,nuapara,khariar,18,lanji,12.65,69.3,0,18.2,100.15,5741,nuapara,khariar,lanji
odisha,nuapara,khariar,19,mandosil,21.75,20.45,1.3,41.2,84.7,5742,nuapara,khariar,mandosil
odisha,nuapara,khariar,20,nehena,3.65,2.4,0,25.35,31.4,5743,nuapara,khariar,nehena
odisha,nuapara,khariar,21,ranimunda,3.7,69.95,0,31.8,105.45,5744,nuapara,khariar,ranimunda
odisha,nuapara,khariar,22,risigaon,11.25,3.45,0,17.3,32,5745,nuapara,khariar,risigaon
odisha,nuapara,khariar,23,sanmaheswar,3.5,13.9,0,37.7,55.1,5746,nuapara,khariar,sanmaheswar
odisha,nuapara,khariar,24,saradhapur,49,30.1,0,38.15,117.25,5747,nuapara,khariar,saradhapur
odisha,nuapara,khariar,25,sunarisikuan,0,2.45,0,11.4,13.85,5748,nuapara,khariar,sunarisikuan
odisha,nuapara,khariar,26,tukla,26.25,7.5,0,52.75,86.5,5749,nuapara,khariar,tukla
odisha,nuapara,komna,1,agren,20,2.65,0,43.1,65.75,5750,nuapara,komna,agren
odisha,nuapara,komna,2,bhela,10.15,35.45,0,18.75,64.35,5751,nuapara,komna,bhela
odisha,nuapara,komna,3,budhikomna,49.35,77.2,0,48.1,174.65,5752,nuapara,komna,budhikomna
odisha,nuapara,komna,4,darlipada,35.6,135,0,22.15,192.75,5753,nuapara,komna,darlipada
odisha,nuapara,komna,5,deodhara,18.75,47.7,0,12.65,79.1,5754,nuapara,komna,deodhara
odisha,nuapara,komna,6,dhorlamunda,25.75,88.1,0,11.85,125.7,5755,nuapara,komna,dhorlamunda
odisha,nuapara,komna,7,gandamer,8,89,0,17.3,114.3,5756,nuapara,komna,gandamer
odisha,nuapara,komna,8,jadamunda,19.1,117.6,1.95,37.05,175.7,5757,nuapara,komna,jadamunda
odisha,nuapara,komna,9,jatgarh,12.45,121.95,0,47.1,181.5,5758,nuapara,komna,jatgarh
odisha,nuapara,komna,10,jhagrahi,8.15,82.7,0,30.55,121.4,5759,nuapara,komna,jhagrahi
odisha,nuapara,komna,11,kandetara,77.2,91.6,8.55,22.25,199.6,5760,nuapara,komna,kandetara
odisha,nuapara,komna,12,komna,37.3,6,0,74.75,118.05,5761,nuapara,komna,komna
odisha,nuapara,komna,13,konabira,25.05,8.5,0,49.75,83.3,5762,nuapara,komna,konabira
odisha,nuapara,komna,14,kureswar,23.5,96.05,0,36.7,156.25,5763,nuapara,komna,kureswar
odisha,nuapara,komna,15,kurumpuri,37.05,122.95,0.3,50.1,210.4,5764,nuapara,komna,kurumpuri
odisha,nuapara,komna,16,lakhna,61.8,61.25,1,7.6,131.65,5765,nuapara,komna,lakhna
odisha,nuapara,komna,17,maniguda,5.2,10.1,0,20.3,35.6,5766,nuapara,komna,maniguda
odisha,nuapara,komna,18,michhapali,4.7,50.35,0,3.85,58.9,5767,nuapara,komna,michhapali
odisha,nuapara,komna,19,mundapala,23.3,116.8,0,13.05,153.15,5768,nuapara,komna,mundapala
odisha,nuapara,komna,20,nuagaon,23.55,102.05,0,16.45,142.05,5769,nuapara,komna,nuagaon
odisha,nuapara,komna,21,palsipani,10.55,88.3,0,12.4,111.25,5770,nuapara,komna,palsipani
odisha,nuapara,komna,22,pendrawan,11.75,64.9,0,42.85,119.5,5771,nuapara,komna,pendrawan
odisha,nuapara,komna,23,poinr,13,80.85,0,5.6,99.45,5772,nuapara,komna,poinr
odisha,nuapara,komna,24,rajana,9.25,20.65,0,22.5,52.4,5773,nuapara,komna,rajana
odisha,nuapara,komna,25,samarsing,4.1,71.8,0,17.8,93.7,5774,nuapara,komna,samarsing
odisha,nuapara,komna,26,sialati,41.3,126.15,0,40.8,208.25,5775,nuapara,komna,sialati
