State,District,Block,Sl. No,Name of Gram Panchayat,SC,ST,Minority,Others,Total
Odisha,Dhenkanal,Kamakhyanagar,14,Kantio Kateni,14.4,0.3,0,41.4,56.1
Odisha,Dhenkanal,Kamakhyanagar,15,Kantio Putasahi,15.7,0,0,69.1,84.8
Odisha,Dhenkanal,Kamakhyanagar,16,Kotagara,25.8,4,0,24.1,53.9
Odisha,Dhenkanal,Kamakhyanagar,17,Kusumajodi,42.5,15,0,42.3,99.8
Odisha,Dhenkanal,Kamakhyanagar,18,Mahulpal,5.3,7.4,0,23.6,36.3
Odisha,Dhenkanal,Kamakhyanagar,19,Raynrusinghpur,21.9,0.9,0.6,27.5,50.9
Odisha,Dhenkanal,Kamakhyanagar,20,Saruali,15.1,7.9,0,14.7,37.7
Odisha,Dhenkanal,Kamakhyanagar,21,Sogar,21.7,1.2,0,26.7,49.6
Odisha,Dhenkanal,Kamakhyanagar,22,Tumusinga,22.4,0,0,61.7,84.1
Odisha,Dhenkanal,Kamakhyanagar,,Total,550.2,310.4,0.6,790.2,1651.4
Odisha,Dhenkanal,Kankadahada,1,Balikuma,3.3,105.6,0,11.9,120.8
Odisha,Dhenkanal,Kankadahada,2,Bam,7.8,58.6,0,48.3,114.7
Odisha,Dhenkanal,Kankadahada,3,Batagan,33.4,106.8,0,24.1,164.3
Odisha,Dhenkanal,Kankadahada,4,Birashal,13.5,36.2,0,4.1,53.8
Odisha,Dhenkanal,Kankadahada,5,Biribolei,7.5,0,0,25.2,32.7
Odisha,Dhenkanal,Kankadahada,6,Chandapur,7,1.6,0,38.1,46.7
Odisha,Dhenkanal,Kankadahada,7,Dashipur,22.8,0.7,0,61,84.5
Odisha,Dhenkanal,Kankadahada,8,Garhapalashuni,8.8,13.1,0,30.9,52.8
Odisha,Dhenkanal,Kankadahada,9,Ghagaramunda,43.4,41.1,0,40.7,125.2
Odisha,Dhenkanal,Kankadahada,10,Jhilli,11.9,20.1,0,46.8,78.8
Odisha,Dhenkanal,Kankadahada,11,Kankadahad,43.9,27.6,0,37.9,109.4
Odisha,Dhenkanal,Kankadahada,12,Kantapal,22.6,59.9,0,48.4,130.9
Odisha,Dhenkanal,Kankadahada,13,Kantol,8.6,45.1,0,12.6,66.3
Odisha,Dhenkanal,Kankadahada,14,Karagola,17.4,42.9,0,17.6,77.9
Odisha,Dhenkanal,Kankadahada,15,Kerjoli,13.3,129.2,0,46.2,188.7
Odisha,Dhenkanal,Kankadahada,16,Kuturia,5.5,14.3,0,12,31.8
Odisha,Dhenkanal,Kankadahada,17,Mahabiroad,7,17.3,0,39.5,63.8
Odisha,Dhenkanal,Kankadahada,18,Makua Kateni,27.7,67.8,0,33.2,128.7
Odisha,Dhenkanal,Kankadahada,19,Maruabili,7.4,102,0,14.1,123.5
Odisha,Dhenkanal,Kankadahada,20,Pangatira,4.5,15.2,0,55.5,75.2
Odisha,Dhenkanal,Kankadahada,21,Raibola,3.1,59.4,0,32.7,95.2
Odisha,Dhenkanal,Kankadahada,,Total,320.4,964.5,0,680.8,1965.7
Odisha,Dhenkanal,Odapada,1,Badalo,22.8,4.8,0,26,53.6
Odisha,Dhenkanal,Odapada,2,Balaramprasad,15,0,0,25.2,40.2
Odisha,Dhenkanal,Odapada,3,Balarampur,29.7,0,0,39.5,69.2
Odisha,Dhenkanal,Odapada,4,Bangursingh,2.7,0.4,0,13.9,17
Odisha,Dhenkanal,Odapada,5,Bido,23.2,3,0,25.7,51.9
Odisha,Dhenkanal,Odapada,6,Gadasila,6.2,6.3,0,9.4,21.9
Odisha,Dhenkanal,Odapada,7,Ghatipiri,6.3,6,0,48.9,61.2
Odisha,Dhenkanal,Odapada,8,Govbvd Prasad,58.7,4.9,0,36.9,100.5
Odisha,Dhenkanal,Odapada,9,Gunadei,20,2.1,0,24,46.1
Odisha,Dhenkanal,Odapada,10,Gundichapada,1.4,0.4,0,5.7,7.5
Odisha,Dhenkanal,Odapada,11,Indipur,0.3,2.1,0,15.8,18.2
Odisha,Dhenkanal,Odapada,12,Kadabindha,2.5,3.9,0,6.4,12.8
Odisha,Dhenkanal,Odapada,13,Kalanga,50.5,34.7,0,105.5,190.7
Odisha,Dhenkanal,Odapada,14,Kamalanga,2.3,1.5,0,3.1,6.9
Odisha,Dhenkanal,Odapada,15,Kasiadihi,4.6,0.9,0,4.1,9.6
Odisha,Dhenkanal,Odapada,16,Khadag Prasad,9.6,0,0,4.5,14.1
Odisha,Dhenkanal,Odapada,17,Khuntujhari,3,4.1,0,2.2,9.3
Odisha,Dhenkanal,Odapada,18,Kottam,13.5,15,0,22.1,50.6
Odisha,Dhenkanal,Odapada,19,Kusupanga,12,0,0,10.1,22.1
Odisha,Dhenkanal,Odapada,20,Mangalpur,1.9,0,0,4.8,6.7
Odisha,Dhenkanal,Odapada,21,Motonga,40.1,0,0,31.2,71.3
Odisha,Dhenkanal,Odapada,22,Nadhara,3.8,0,0,1.6,5.4
Odisha,Dhenkanal,Odapada,23,Nayabhagirathipur,5.6,6.1,0,9.4,21.1
Odisha,Dhenkanal,Odapada,24,Nimindha,27.9,10.7,0,20.2,58.8
Odisha,Dhenkanal,Odapada,25,Odapada,0.6,0.3,0,23.3,24.2
Odisha,Dhenkanal,Odapada,26,Sadasibpur,37.5,0,0,35.1,72.6
Odisha,Dhenkanal,Odapada,27,Sibapur,15.3,0.8,0,3.2,19.3
Odisha,Dhenkanal,Odapada,28,Siminai,1.2,0,0,4.2,5.4
Odisha,Dhenkanal,Odapada,,Total,418.2,108,0,562,1088.2
Odisha,Dhenkanal,Parjanga,1,Akhuapal,17.5,103.2,0,22.1,142.8
Odisha,Dhenkanal,Parjanga,2,Ambopalasa,7.1,76.1,0,21.9,105.1
Odisha,Dhenkanal,Parjanga,3,Badajhara,4.9,4,0,26.6,35.5
Odisha,Dhenkanal,Parjanga,4,Barihapur,14.2,10.5,0,43.3,68
Odisha,Dhenkanal,Parjanga,5,Basoi,21.4,0,0,73.2,94.6
Odisha,Dhenkanal,Parjanga,6,Basulei,3.1,85.5,0,33.1,121.7
Odisha,Dhenkanal,Parjanga,7,Chandapura,32.1,0,0,33.9,66
Odisha,Dhenkanal,Parjanga,8,Damal,8.1,0,0,17.7,25.8
Odisha,Dhenkanal,Parjanga,9,Gengutia,20.7,0.7,0,33.1,54.5
Odisha,Dhenkanal,Parjanga,10,Jayapura Kateni,22.9,10.1,0,51.1,84.1
Odisha,Dhenkanal,Parjanga,11,Kalada,17,0.6,0,54.8,72.4
Odisha,Dhenkanal,Parjanga,12,Kandarasingha,13,0,0,45.3,58.3
Odisha,Dhenkanal,Parjanga,13,Kankadasoda,27.8,51.2,0,11.8,90.8
Odisha,Dhenkanal,Parjanga,14,Kankili,19,1.6,0,65,85.6
Odisha,Dhenkanal,Parjanga,15,Kantor,9.2,10.5,0,31.2,50.9
Odisha,Dhenkanal,Parjanga,16,Kualo,4.6,11,0,24.8,40.4
Odisha,Dhenkanal,Parjanga,17,Kumushi,25.8,5,0,38,68.8
Odisha,Dhenkanal,Parjanga,18,Lodhani,14,7.6,0,62.2,83.8
Odisha,Dhenkanal,Parjanga,19,Manikmara,15.8,9.9,0,19.9,45.6
Odisha,Dhenkanal,Parjanga,20,Muktapasi,22.2,0.2,0,60.6,83
Odisha,Dhenkanal,Parjanga,21,Mundeilo,6.8,14.1,0,23.1,44
Odisha,Dhenkanal,Parjanga,22,Parjanga,21,26.3,0,28.3,75.6
Odisha,Dhenkanal,Parjanga,23,Patarpada,40.3,0,0,98.3,138.6
Odisha,Dhenkanal,Parjanga,24,Patharakhumba,8.8,31,0,37.2,77
Odisha,Dhenkanal,Parjanga,25,Pitiri,18.7,2.7,0,25.7,47.1
Odisha,Dhenkanal,Parjanga,26,Renthapat,21.1,2.5,0,30.3,53.9
Odisha,Dhenkanal,Parjanga,27,Roda,15.8,1.2,0,20.5,37.5
Odisha,Dhenkanal,Parjanga,28,Sanda,99.5,81.4,0,56.4,237.3
Odisha,Dhenkanal,Parjanga,29,Saranga,20.6,4.5,0,23.7,48.8
Odisha,Dhenkanal,Parjanga,,Total,573,551.4,0,1113.1,2237.5
Odisha,Gajapati,Gosani,1,Agarakhandi,0,0,0,18.75,18.75
Odisha,Gajapati,Gosani,2,Bada Gosani,2.6,0,0,10.95,13.55
Odisha,Gajapati,Gosani,3,Bada Koturu,1.4,0,0,23.6,25
Odisha,Gajapati,Gosani,4,Bagasala,0,0,0,27.85,27.85
Odisha,Gajapati,Gosani,5,Bhuskudi,0,0,0,15.9,15.9
Odisha,Gajapati,Gosani,6,Bomika,0.45,0,0,9.8,10.25
Odisha,Gajapati,Gosani,7,Garabandha,2.5,0,0,7.1,9.6
Odisha,Gajapati,Gosani,8,Ghorani,4.85,0,0,5.8,10.65
Odisha,Gajapati,Gosani,9,Gurandi,0.75,0,0,4.6,5.35
Odisha,Gajapati,Gosani,10,Kantragada,4.1,0,0,5.45,9.55
Odisha,Gajapati,Gosani,11,Katala Kaitha,0,0,0,6.7,6.7
Odisha,Gajapati,Gosani,12,Kerandi,0,0,0,2.95,2.95
Odisha,Gajapati,Gosani,13,Kharasanda,0.8,0,0,8.1,8.9
Odisha,Gajapati,Gosani,14,Labanyagada,7.2,0.75,0,39.7,47.65
Odisha,Gajapati,Gosani,15,Machamara,0,0,0,2.2,2.2
Odisha,Gajapati,Gosani,16,Madhusudanpur,0.45,0,0,12.5,12.95
Odisha,Gajapati,Gosani,17,Rampa,2.9,0,0,6.7,9.6
Odisha,Gajapati,Gosani,18,Saradhapur,0,0,0,9.9,9.9
Odisha,Gajapati,Gosani,19,Sobara,1,0,0,16.2,17.2
Odisha,Gajapati,Gosani,20,Tatipetti,0,0,0,9.6,9.6
Odisha,Gajapati,Gosani,21,Uppalada,3.3,0,0,8.9,12.2
Odisha,Gajapati,Gosani,,Total,32.3,0.75,0,253.25,286.3
Odisha,Gajapati,Gumma,1,Ajayagada,0,0.3,0.6,18.95,19.85
Odisha,Gajapati,Gumma,2,Badakolakote,0,0,0,16,16
Odisha,Gajapati,Gumma,3,Baijhal,0,0,0,4.05,4.05
Odisha,Gajapati,Gumma,4,Bhuvani,0,0,0,1.9,1.9
Odisha,Gajapati,Gumma,5,Brusava,0,0,0,51.55,51.55
Odisha,Gajapati,Gumma,6,Dumbada,0,0,0,12.6,12.6
Odisha,Gajapati,Gumma,7,Gaiba,0,0,1.05,12.25,13.3
Odisha,Gajapati,Gumma,8,Gumma,0,0.3,1.8,1.8,3.9
Odisha,Gajapati,Gumma,9,Jeeba,0,0,0,78.25,78.25
Odisha,Gajapati,Gumma,10,Jhami,0.8,1,0,26.4,28.2
Odisha,Gajapati,Gumma,11,Kujasingi,0,0,0,37.95,37.95
Odisha,Gajapati,Gumma,12,Munisingi,0,0,0,18,18
Odisha,Gajapati,Gumma,13,Namanagada,0,0.9,0.3,34.9,36.1
Odisha,Gajapati,Gumma,14,Parida,2,0,2.05,47.7,51.75
Odisha,Gajapati,Gumma,15,Ragidi,0,0,0,9.65,9.65
Odisha,Gajapati,Gumma,16,Serango,0,0,3.4,10.2,13.6
Odisha,Gajapati,Gumma,17,Tarangada,0,0,0,10.75,10.75
Odisha,Gajapati,Gumma,18,Tarava,0,1.65,0,4.9,6.55
Odisha,Gajapati,Gumma,19,Tumula,0,0,0,11.2,11.2
Odisha,Gajapati,Gumma,20,Ukhura,0,0,0,33.9,33.9
Odisha,Gajapati,Gumma,,Total,2.8,4.15,9.2,442.9,459.05
Odisha,Gajapati,Kashinagar,1,Alada,1.6,1.9,0.3,46.2,50
Odisha,Gajapati,Kashinagar,2,Budura,1,0,0,37.05,38.05
Odisha,Gajapati,Kashinagar,3,Goribandha,0,0,0,15.8,15.8
Odisha,Gajapati,Kashinagar,4,Hadubhangi,1.3,0,0,26.35,27.65
Odisha,Gajapati,Kashinagar,5,K.Sitapur,2,1.4,0,37.25,40.65
Odisha,Gajapati,Kashinagar,6,Khandava,6.25,0.3,0,54.3,60.85
Odisha,Gajapati,Kashinagar,7,Kharada,6.1,1.8,0,29.15,37.05
Odisha,Gajapati,Kashinagar,8,Kidigam,0.7,0,0,54.05,54.75
Odisha,Gajapati,Kashinagar,9,Parthada,0,5.7,0,21.15,26.85
Odisha,Gajapati,Kashinagar,10,Ranipeta,3.45,0,0,14.45,17.9
Odisha,Gajapati,Kashinagar,11,Siali,0.75,0,0.6,56.1,57.45
Odisha,Gajapati,Kashinagar,12,Sidhamadanga,10.45,0.3,0,19.35,30.1
Odisha,Gajapati,Kashinagar,,Total,33.6,11.4,0.9,411.2,457.1
Odisha,Gajapati,Mohana,1,Adava,0,0,0,61.2,61.2
Odisha,Gajapati,Mohana,2,Aligonda,0,10.3,4.35,60.7,75.35
Odisha,Gajapati,Mohana,3,Antaraba,0,24.45,0,66.55,91
Odisha,Gajapati,Mohana,4,Badakhani,0,23.2,0,100.7,123.9
Odisha,Gajapati,Mohana,5,Badasindhiba,0,14.1,0,58.15,72.25
Odisha,Gajapati,Mohana,6,Badeguda,0,26.15,0,7.55,33.7
Odisha,Gajapati,Mohana,7,Baghamari,0,0,0,76,76
Odisha,Gajapati,Mohana,8,Birikote,0,0.9,0,72.55,73.45
Odisha,Gajapati,Mohana,9,Chandiput,0,0,0,6.9,6.9
Odisha,Gajapati,Mohana,10,Chandragiri,0,6.35,0,8.3,14.65
Odisha,Gajapati,Mohana,11,Chudangapur,0,7.4,0,24.3,31.7
Odisha,Gajapati,Mohana,12,Damadua,0,7.95,0,83.7,91.65
Odisha,Gajapati,Mohana,13,Dambaguda,0,5.2,0,20.4,25.6
Odisha,Gajapati,Mohana,14,Dengaskhal,0,0,0,39.4,39.4
Odisha,Gajapati,Mohana,15,Dhadiambo,0,0,0.45,11.4,11.85
Odisha,Gajapati,Mohana,16,Dhepaguda,0,1.3,0,19.1,20.4
Odisha,Gajapati,Mohana,17,Gardama,0,17.5,0,80.45,97.95
Odisha,Gajapati,Mohana,18,Govindapur,3.95,37.05,0,54.5,95.5
Odisha,Gajapati,Mohana,19,Guluba,0,0,0,90.5,90.5
Odisha,Gajapati,Mohana,20,Gurujhuli,0,0,0,37.7,37.7
Odisha,Gajapati,Mohana,21,Jarrow,0,0,0,58.35,58.35
Odisha,Gajapati,Mohana,22,Jeeranga,0,3.4,0,16.3,19.7
Odisha,Gajapati,Mohana,23,Juba,0,0,0,16.25,16.25
Odisha,Gajapati,Mohana,24,Karchabadi,0,23.85,0,66.05,89.9
Odisha,Gajapati,Mohana,25,Kattama,0,0,0,57.5,57.5
Odisha,Gajapati,Mohana,26,Kesariguda,0,24.5,0.35,12,36.85
Odisha,Gajapati,Mohana,27,Khariguda,0,0,0.45,39.4,39.85
Odisha,Gajapati,Mohana,28,Liliguda,1,0.2,0,57,58.2
Odisha,Gajapati,Mohana,29,Lobarsingi,0,2.2,0,5.45,7.65
Odisha,Gajapati,Mohana,30,Luhagudi,4.5,1.8,0,16.7,23
Odisha,Gajapati,Mohana,31,Malasapadar,0,21.9,0,41.85,63.75
Odisha,Gajapati,Mohana,32,Mandimera,0.35,0,0,7.75,8.1
Odisha,Gajapati,Mohana,33,Manikapur,0,0,0,24.65,24.65
Odisha,Gajapati,Mohana,34,Merapalli,0,29.95,0,82.3,112.25
Odisha,Gajapati,Mohana,35,Mohana,5.75,18.55,0.75,91.7,116.75
Odisha,Gajapati,Mohana,36,Paniganda,0,0,0,72.55,72.55
Odisha,Gajapati,Mohana,37,Pindiki,0,1.55,0,40.7,42.25
Odisha,Gajapati,Mohana,38,Raipanka,0,0,0,6.95,6.95
Odisha,Gajapati,Mohana,39,Sikulipadar,0.3,1.95,0,171.75,174
Odisha,Gajapati,Mohana,,Total,15.85,311.7,6.35,1865.25,2199.15
Odisha,Gajapati,Nuagada,1,Anuguru,7.6,45.95,0,1.1,54.65
Odisha,Gajapati,Nuagada,2,Attarsingi,0,1.4,0,0.75,2.15
Odisha,Gajapati,Nuagada,3,Badapada,0,1.8,3,1.9,6.7
Odisha,Gajapati,Nuagada,4,Betarsingi,0,25.15,0,0,25.15
Odisha,Gajapati,Nuagada,5,K Jhalrasing,0,1.55,0,7.5,9.05
Odisha,Gajapati,Nuagada,6,Keradang,0,8.5,0,3.5,12
Odisha,Gajapati,Nuagada,7,Khajuripada,0,2,0,0.75,2.75
Odisha,Gajapati,Nuagada,8,Kirama,0,16.65,0,0,16.65
Odisha,Gajapati,Nuagada,9,Luhangar,0,4.5,0,1.35,5.85
Odisha,Gajapati,Nuagada,10,Nuagada,0,0,1.1,0.3,1.4
Odisha,Gajapati,Nuagada,11,Paik Antarada,0,7.1,0,0,7.1
Odisha,Gajapati,Nuagada,12,Parimala,5.25,8.5,0,0,13.75
Odisha,Gajapati,Nuagada,13,Putrupada,0,4.05,0,0.8,4.85
Odisha,Gajapati,Nuagada,14,Sambalpur,2,25.85,5.15,0,33
Odisha,Gajapati,Nuagada,15,Sundardanga,0,11.45,0,3.05,14.5
Odisha,Gajapati,Nuagada,16,Tabarada,0,4.55,1.1,0,5.65
Odisha,Gajapati,Nuagada,17,Tangili,0,7.85,0,0,7.85
Odisha,Gajapati,Nuagada,18,Titisingi,0,0.95,0,0,0.95
Odisha,Gajapati,Nuagada,19,Udayapur,0,26.25,0.6,4.95,31.8
Odisha,Gajapati,Nuagada,,Total,14.85,204.05,10.95,25.95,255.8
Odisha,Gajapati,R. Udayagiri,1,Abarsing,0,26.1,0,4.45,30.55
Odisha,Gajapati,R. Udayagiri,2,Anagha,0,30.6,0,0,30.6
Odisha,Gajapati,R. Udayagiri,3,Bastriguda,0,10.9,0,0,10.9
Odisha,Gajapati,R. Udayagiri,4,Chellagada,0.75,15.8,3.8,0.45,20.8
Odisha,Gajapati,R. Udayagiri,5,Chelligada,0,1.55,11.2,2.55,15.3
Odisha,Gajapati,R. Udayagiri,6,Dabaraguda,0.45,28.35,0,0,28.8
Odisha,Gajapati,R. Udayagiri,7,Mahendragada,0,40.75,25.9,18.8,85.45
Odisha,Gajapati,R. Udayagiri,8,Mangarajpur,0,21.2,0,0,21.2
Odisha,Gajapati,R. Udayagiri,9,Parisala,1.1,16.25,11.4,0,28.75
Odisha,Gajapati,R. Udayagiri,10,Purunapani,0,15.8,0,0,15.8
Odisha,Gajapati,R. Udayagiri,11,R.Udayagiri,0,3.35,3.3,28.95,35.6
Odisha,Gajapati,R. Udayagiri,12,Ramagiri,0,2.75,0,0,2.75
Odisha,Gajapati,R. Udayagiri,13,Randiva,0,27.9,0,1.1,29
Odisha,Gajapati,R. Udayagiri,14,Sabarpalli,0,6.75,3.5,4.75,15
Odisha,Gajapati,R. Udayagiri,15,Sialilati,0,13.5,0,0,13.5
Odisha,Gajapati,R. Udayagiri,16,Subalada,0,14.15,0,0,14.15
Odisha,Gajapati,R. Udayagiri,17,Tabarsingi,1.85,7.05,0,0,8.9
Odisha,Gajapati,R. Udayagiri,,Total,4.15,282.75,59.1,61.05,407.05
Odisha,Gajapati,Rayagada,1,Ameda,1,24.9,0,0,25.9
Odisha,Gajapati,Rayagada,2,Dambalo,0,5.6,0.55,25,31.15
Odisha,Gajapati,Rayagada,3,Engarsingi,0,39.6,0,0,39.6
Odisha,Gajapati,Rayagada,4,Gandahati,6.05,1.8,2.25,20.2,30.3
Odisha,Gajapati,Rayagada,5,Gangabada,0,7.7,0,0,7.7
Odisha,Gajapati,Rayagada,6,Jeerango,0.45,6.95,1.5,1.35,10.25
Odisha,Gajapati,Rayagada,7,Jolanga,0,8.3,0,0,8.3
Odisha,Gajapati,Rayagada,8,Karadasingi,0.75,43.1,0.75,12.7,57.3
Odisha,Gajapati,Rayagada,9,Kerandi,0,21.6,0,0.8,22.4
Odisha,Gajapati,Rayagada,10,Koinpur,0,1.9,0.8,1.8,4.5
Odisha,Gajapati,Rayagada,11,Kumulsing,1,56.65,15.1,1.9,74.65
Odisha,Gajapati,Rayagada,12,Lailai,0,30.3,0,0.35,30.65
Odisha,Gajapati,Rayagada,13,Laxmipur,0,27.9,0,0,27.9
Odisha,Gajapati,Rayagada,14,Loba,0,22.3,0,0,22.3
Odisha,Gajapati,Rayagada,15,Marloba,0,13.8,0.9,4.1,18.8
Odisha,Gajapati,Rayagada,16,Narayanpur,4.35,1.85,5.05,5.15,16.4
Odisha,Gajapati,Rayagada,17,Putara,0,94.9,0.65,0,95.55
Odisha,Gajapati,Rayagada,18,Rayagada,0,3.5,10.9,5.9,20.3
Odisha,Gajapati,Rayagada,19,S.Karadasingi,0,39.6,0,1.3,40.9
Odisha,Gajapati,Rayagada,20,Sanatundi,0,23.5,0,15.6,39.1
Odisha,Gajapati,Rayagada,21,Talamunda,0,11.75,0,0,11.75
Odisha,Gajapati,Rayagada,,Total,13.6,487.5,38.45,96.15,635.7
Odisha,Ganjam,Aska,1,Allipur,0,0,0,4.15,4.15
Odisha,Ganjam,Aska,2,Babanpur,0,0,0,0.3,0.3
Odisha,Ganjam,Aska,3,Badakholi,1.65,0,0,3.4,5.05
Odisha,Ganjam,Aska,4,Balisira,0.3,0,0,1.05,1.35
Odisha,Ganjam,Aska,5,Bangarada,0,0,0,1,1
Odisha,Ganjam,Aska,6,Baragam,1.3,0,0,0.3,1.6
Odisha,Ganjam,Aska,7,Bhetanai,0,0,0,1.3,1.3
Odisha,Ganjam,Aska,8,Chadhiapalli,3.65,0,0,2.8,6.45
Odisha,Ganjam,Aska,9,Debabhumi,0.85,0,0,2.5,3.35
Odisha,Ganjam,Aska,10,Gahangu,0,0,0,2.05,2.05
Odisha,Ganjam,Aska,11,Gangapur,0,0,0,2.95,2.95
Odisha,Ganjam,Aska,12,Gunthapada,0,0,0,1.65,1.65
Odisha,Ganjam,Aska,13,Haridapadar,4.65,0,0,3.2,7.85
Odisha,Ganjam,Aska,14,Jayapur,1.8,0,0,0.3,2.1
Odisha,Ganjam,Aska,15,Kendupadar,2.65,0,0,2.05,4.7
Odisha,Ganjam,Aska,16,Khandadeuli,2.2,1.1,0,3,6.3
Odisha,Ganjam,Aska,17,Mangalpur,0,0,0,3.9,3.9
Odisha,Ganjam,Aska,18,Munigadi,0,0,0,3.2,3.2
Odisha,Ganjam,Aska,19,Nalabanta,,,,,
Odisha,Ganjam,Aska,20,Nimina,0,0,0,4.2,4.2
Odisha,Ganjam,Aska,21,Pandiapathar,3.8,0,0,0,3.8
Odisha,Ganjam,Aska,22,Sidhanai,1.35,0,0,2.9,4.25
Odisha,Ganjam,Aska,23,Balichhai,,,,,
Odisha,Ganjam,Aska,24,Benapat,,,,,
Odisha,Ganjam,Aska,25,Kalasandhapur,,,,,
Odisha,Ganjam,Aska,26,Kamagada,,,,,
Odisha,Ganjam,Aska,27,Kharia,,,,,
Odisha,Ganjam,Aska,,Total,24.2,1.1,0,46.2,71.5
Odisha,Ganjam,Beguniapada,1,Angaragam,1.8,0.75,0,22.05,24.6
Odisha,Ganjam,Beguniapada,2,Bada Khairakhama,2.9,1.6,0,19.15,23.65
Odisha,Ganjam,Beguniapada,3,Beguniapada,0,0,0,11,11
Odisha,Ganjam,Beguniapada,4,Beruanbadi,2.3,0,0,27.6,29.9
Odisha,Ganjam,Beguniapada,5,Burujhari,2.95,0,0,12,14.95
Odisha,Ganjam,Beguniapada,6,Chandanpur,1.3,2.6,0,18.25,22.15
Odisha,Ganjam,Beguniapada,7,Chingudikhol,0,0,0,13.6,13.6
Odisha,Ganjam,Beguniapada,8,Digapada,1.35,0,0,4.3,5.65
Odisha,Ganjam,Beguniapada,9,Ghodapada,0.3,5.05,0,6.15,11.5
Odisha,Ganjam,Beguniapada,10,K.Barida,1.3,0,0,20.35,21.65
Odisha,Ganjam,Beguniapada,11,Kalimeghi,1.6,0.9,0,0,2.5
Odisha,Ganjam,Beguniapada,12,Khandianai,2.6,0,0,20.8,23.4
Odisha,Ganjam,Beguniapada,13,Kumbharagam,7.6,0.3,0,18.2,26.1
Odisha,Ganjam,Beguniapada,14,Mardakote,0,0,0,29.85,29.85
Odisha,Ganjam,Beguniapada,15,Mardamekha,0.35,0.8,0,22.35,23.5
Odisha,Ganjam,Beguniapada,16,Mathasarasingi,0,0,0,14.65,14.65
Odisha,Ganjam,Beguniapada,17,Phasi,2.9,0,0,16.4,19.3
Odisha,Ganjam,Beguniapada,18,Sanaustapada,0,0,0,3.9,3.9
Odisha,Ganjam,Beguniapada,19,Sandhamula,0,1.2,0,24,25.2
Odisha,Ganjam,Beguniapada,20,Sankuda,1.3,0,0,20.75,22.05
Odisha,Ganjam,Beguniapada,21,Soura Chachina,5.3,1.95,0,12.9,20.15
Odisha,Ganjam,Beguniapada,22,Sumandal,0,0,0,9.55,9.55
Odisha,Ganjam,Beguniapada,23,Talasara,2.6,15.8,0,35.6,54
Odisha,Ganjam,Beguniapada,,Total,38.45,30.95,0,383.4,452.8
Odisha,Ganjam,Bellaguntha,1,Ambapua,11.05,0.3,0,29.25,40.6
Odisha,Ganjam,Bellaguntha,2,Badaborasingi,0.3,0,0,35.45,35.75
Odisha,Ganjam,Bellaguntha,3,Badapada,3.75,0,0,2.2,5.95
Odisha,Ganjam,Bellaguntha,4,Banka,0,0,0,15.55,15.55
Odisha,Ganjam,Bellaguntha,5,Benipalli,0,0,0,1.95,1.95
Odisha,Ganjam,Bellaguntha,6,Dhumuchai,0.35,0,0,14.25,14.6
Odisha,Ganjam,Bellaguntha,7,G.Nuagam,7.5,0,0,19.5,27
Odisha,Ganjam,Bellaguntha,8,Gangapur,0.75,0,0,22.8,23.55
Odisha,Ganjam,Bellaguntha,9,Gobara,3.45,0,0,7.9,11.35
Odisha,Ganjam,Bellaguntha,10,Inginathi,1.15,0,0,10.55,11.7
Odisha,Ganjam,Bellaguntha,11,Khairputi,0,0,0,8.95,8.95
Odisha,Ganjam,Bellaguntha,12,Khetribarpur,1.5,0,0,24.35,25.85
Odisha,Ganjam,Bellaguntha,13,Mangalpur,1,0.35,0,18.95,20.3
Odisha,Ganjam,Bellaguntha,14,Nettenga,0,0,0,7.1,7.1
Odisha,Ganjam,Bellaguntha,15,Pailipada,0.3,0,0,4.2,4.5
Odisha,Ganjam,Bellaguntha,16,Sasan,0,0,0,15.95,15.95
Odisha,Ganjam,Bellaguntha,17,Tanarada,3.15,0.3,0,29.75,33.2
Odisha,Ganjam,Bellaguntha,18,Udhra,21.15,0.3,0,27.35,48.8
Odisha,Ganjam,Bellaguntha,,Total,55.4,1.25,0,296,352.65
Odisha,Ganjam,Bhanjanagar,1,Badakodanda,17.7,2.4,0,36.1,56.2
Odisha,Ganjam,Bhanjanagar,2,Baibali,21,41.35,0,34.15,96.5
Odisha,Ganjam,Bhanjanagar,3,Baruda,104.3,52.6,0,32,188.9
Odisha,Ganjam,Bhanjanagar,4,Baunsalundi,10.55,0.3,0,6.6,17.45
Odisha,Ganjam,Bhanjanagar,5,Brahmanapadar,65.95,43.7,0,95.4,205.05
Odisha,Ganjam,Bhanjanagar,6,Dadaralunda,108.45,46.8,0,25.75,181
Odisha,Ganjam,Bhanjanagar,7,Dhiapadhal,12.85,0,0,13.85,26.7
Odisha,Ganjam,Bhanjanagar,8,Domuhani,36.75,56.65,0,17.95,111.35
Odisha,Ganjam,Bhanjanagar,9,Dumakumpa,157.2,16.8,0,120.65,294.65
Odisha,Ganjam,Bhanjanagar,10,Gallery,32.7,14.65,0,47.15,94.5
Odisha,Ganjam,Bhanjanagar,11,Golapada,8.05,3.3,0,15.15,26.5
Odisha,Ganjam,Bhanjanagar,12,Gunduribadi,55.55,14.5,0,32.15,102.2
Odisha,Ganjam,Bhanjanagar,13,Harigada,114.4,32.15,0,58.15,204.7
Odisha,Ganjam,Bhanjanagar,14,Jillundi,3.05,0.6,0,49.4,53.05
Odisha,Ganjam,Bhanjanagar,15,Kulada,10.25,1.6,0,11.3,23.15
