g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc,s_state,s_district,s_block,Sl. No,s_gp,SC,ST,Minority,Others,Total,updated_district_name,updated_block_name,updated_gp_name
3383,5830,nuapara,yes,sinapalli,yes,litiguda,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,18,litiguda,4.7,10.75,0,13.45,28.9,nuapara,sinapalli,litiguda
3384,5831,nuapara,yes,sinapalli,yes,makhapadar,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,19,makhapadar,10.35,80.9,0,42.25,133.5,nuapara,sinapalli,makhapadar
3385,5832,nuapara,yes,sinapalli,yes,nangalbod,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,20,nangalbod,3.4,27.5,2.8,2.8,36.5,nuapara,sinapalli,nangalbod
3386,5833,nuapara,yes,sinapalli,yes,niljee,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,21,niljee,12.75,22.05,0,14.75,49.55,nuapara,sinapalli,niljee
3387,5834,nuapara,yes,sinapalli,yes,nuamalpada,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,22,nuamalpada,2.3,35.2,0,10.4,47.9,nuapara,sinapalli,nuamalpada
3388,5835,nuapara,yes,sinapalli,yes,nuapada,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,23,nuapada,6.6,34,0,14.5,55.1,nuapara,sinapalli,nuapada
3389,5836,nuapara,yes,sinapalli,yes,ranimunda,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,24,ranimunda,6.6,51.9,0,31.05,89.55,nuapara,sinapalli,ranimunda
3390,5837,nuapara,yes,sinapalli,yes,sinapali,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,25,sinapali,21.4,28.45,0.3,50.8,100.95,nuapara,sinapalli,sinapali
3391,5838,nuapara,yes,sinapalli,yes,singjhar,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,26,singjhar,24.55,41.75,0,31.35,97.65,nuapara,sinapalli,singjhar
3392,5839,nuapara,yes,sinapalli,yes,timanpur,yes,72,72 kharia,kalahandi,odisha,nuapara,sinapalli,27,timanpur,3.1,30.45,0,36.25,69.8,nuapara,sinapalli,timanpur
3393,5724,nuapara,yes,khariar,yes,areda,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,1,areda,13.95,87.95,0,49.75,151.65,nuapara,khariar,areda
3394,5725,nuapara,yes,khariar,yes,baddohel,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,2,baddohel,27.55,34.1,0,20.5,82.15,nuapara,khariar,baddohel
3395,5726,nuapara,yes,khariar,yes,badi,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,3,badi,24.15,29.7,0,20.75,74.6,nuapara,khariar,badi
3396,5727,nuapara,yes,khariar,yes,bargaon,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,4,bargaon,6.7,87.5,0,15.9,110.1,nuapara,khariar,bargaon
3397,5728,nuapara,yes,khariar,yes,bhojpur,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,5,bhojpur,5,0,0,47.95,52.95,nuapara,khariar,bhojpur
3398,5729,nuapara,yes,khariar,yes,bhuliasikuan,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,6,bhuliasikuan,4.65,16.85,0,70.9,92.4,nuapara,khariar,bhuliasikuan
3399,5730,nuapara,yes,khariar,yes,birighat,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,7,birighat,23.45,121.6,0,16.1,161.15,nuapara,khariar,birighat
3400,5731,nuapara,yes,khariar,yes,chanabeda,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,8,chanabeda,23.5,30.25,0,48.35,102.1,nuapara,khariar,chanabeda
3401,5732,nuapara,yes,khariar,yes,chindaguda,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,9,chindaguda,21.6,21.65,0,35.5,78.75,nuapara,khariar,chindaguda
3402,5733,nuapara,yes,khariar,yes,dabri,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,10,dabri,13.4,126,0,9.95,149.35,nuapara,khariar,dabri
3403,5734,nuapara,yes,khariar,yes,dohelpada,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,11,dohelpada,11.6,1.05,0,20.3,32.95,nuapara,khariar,dohelpada
3404,5735,nuapara,yes,khariar,yes,duajhar,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,12,duajhar,17.85,79.65,0,14.05,111.55,nuapara,khariar,duajhar
3405,5736,nuapara,yes,khariar,yes,gardamunda,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,13,gardamunda,6.8,5.75,1.1,31.2,44.85,nuapara,khariar,gardamunda
3406,5737,nuapara,yes,khariar,yes,kendupati,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,14,kendupati,9.1,0,0,20.95,30.05,nuapara,khariar,kendupati
3407,5738,nuapara,yes,khariar,yes,khasbahal,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,15,khasbahal,4.85,18.3,0,28.9,52.05,nuapara,khariar,khasbahal
3408,5739,nuapara,yes,khariar,yes,khudpej,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,16,khudpej,13.35,19.15,0,42.3,74.8,nuapara,khariar,khudpej
3409,5740,nuapara,yes,khariar,yes,kirikita,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,17,kirikita,1.45,66.9,0,8.6,76.95,nuapara,khariar,kirikita
3410,5741,nuapara,yes,khariar,yes,lanji,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,18,lanji,9.8,3.7,0,27.95,41.45,nuapara,khariar,lanji
3411,5742,nuapara,yes,khariar,yes,mandosil,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,19,mandosil,14.65,37.55,0,21.4,73.6,nuapara,khariar,mandosil
3412,5743,nuapara,yes,khariar,yes,nehena,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,20,nehena,14.4,10.45,0,24.7,49.55,nuapara,khariar,nehena
3413,5744,nuapara,yes,khariar,yes,ranimunda,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,21,ranimunda,7.2,124.65,0,27.4,159.25,nuapara,khariar,ranimunda
3414,5745,nuapara,yes,khariar,yes,risigaon,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,22,risigaon,21.45,27,0,36.55,85,nuapara,khariar,risigaon
3415,5746,nuapara,yes,khariar,yes,sanmaheswar,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,23,sanmaheswar,10.5,20.5,0,28.95,59.95,nuapara,khariar,sanmaheswar
3416,5747,nuapara,yes,khariar,yes,saradhapur,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,24,saradhapur,37.15,56.3,0,42.25,135.7,nuapara,khariar,saradhapur
3417,5748,nuapara,yes,khariar,yes,sunarisikuan,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,25,sunarisikuan,0.3,12.3,0,11.75,24.35,nuapara,khariar,sunarisikuan
3418,5749,nuapara,yes,khariar,yes,tukla,yes,72,72 kharia,kalahandi,odisha,nuapara,khariar,26,tukla,31.2,37.55,0,51.7,120.45,nuapara,khariar,tukla
3419,3562,kalahandi,yes,lanjigar,yes,bandhpari,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,1,bandhpari,31.65,42.1,0,15.35,89.1,kalahandi,lanjigar,bandhpari
3420,3563,kalahandi,yes,lanjigar,yes,basantapada,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,2,basantapada,0.8,6,0,2.4,9.2,kalahandi,lanjigar,basantapada
3421,3564,kalahandi,yes,lanjigar,yes,baterlima,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,3,baterlima,2.3,5.75,0,5.8,13.85,kalahandi,lanjigar,baterlima
3422,3565,kalahandi,yes,lanjigar,yes,bedagaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,4,bedagaon,17.45,13.35,0,4.45,35.25,kalahandi,lanjigar,bedagaon
3423,3566,kalahandi,yes,lanjigar,yes,bengaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,5,bengaon,14.75,41.65,0,2.6,59,kalahandi,lanjigar,bengaon
3424,3567,kalahandi,yes,lanjigar,yes,bhatangpadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,6,bhatangpadar,8.45,59,0,0,67.45,kalahandi,lanjigar,bhatangpadar
3425,3568,kalahandi,yes,lanjigar,yes,bhurtigarh,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,7,bhurtigarh,5.95,59.3,0.75,3.35,69.35,kalahandi,lanjigar,bhurtigarh
3426,3569,kalahandi,yes,lanjigar,yes,bijepur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,8,bijepur,14.6,53.85,0,4.25,72.7,kalahandi,lanjigar,bijepur
3427,3570,kalahandi,yes,lanjigar,yes,biswanathpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,9,biswanathpur,11.75,12.55,0,28.2,52.5,kalahandi,lanjigar,biswanathpur
3428,3571,kalahandi,yes,lanjigar,yes,champadeipur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,10,champadeipur,23.65,25.1,0,33.2,81.95,kalahandi,lanjigar,champadeipur
3429,3572,kalahandi,yes,lanjigar,yes,chhatrapur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,11,chhatrapur,19.6,35.75,0,22.95,78.3,kalahandi,lanjigar,chhatrapur
3430,3573,kalahandi,yes,lanjigar,yes,gobardhanpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,12,gobardhanpur,7.1,18.9,0,22.1,48.1,kalahandi,lanjigar,gobardhanpur
3431,3574,kalahandi,yes,lanjigar,yes,gunduri,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,13,gunduri,14.3,43.7,0,4.8,62.8,kalahandi,lanjigar,gunduri
3432,3575,kalahandi,yes,lanjigar,yes,jagannathpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,14,jagannathpur,8.7,13.8,0,5.9,28.4,kalahandi,lanjigar,jagannathpur
3433,3576,kalahandi,yes,lanjigar,yes,kadamguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,15,kadamguda,6.9,50.05,0,18.5,75.45,kalahandi,lanjigar,kadamguda
3434,3577,kalahandi,yes,lanjigar,yes,kamarda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,16,kamarda,7.3,63,0,11.65,81.95,kalahandi,lanjigar,kamarda
3435,3578,kalahandi,yes,lanjigar,yes,kankutru,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,17,kankutru,20.3,39.65,0,7.95,67.9,kalahandi,lanjigar,kankutru
3436,3579,kalahandi,yes,lanjigar,yes,kumkhal,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,18,kumkhal,13.65,26,0,5.55,45.2,kalahandi,lanjigar,kumkhal
3437,3580,kalahandi,yes,lanjigar,yes,lakhbahali,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,19,lakhbahali,13.8,38.3,0,6.45,58.55,kalahandi,lanjigar,lakhbahali
3438,3581,kalahandi,yes,lanjigar,yes,lanjee,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,20,lanjee,14.5,62.2,0,5.55,82.25,kalahandi,lanjigar,lanjee
3439,3582,kalahandi,yes,lanjigar,yes,lanjigarh,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,21,lanjigarh,11.4,22.1,0,18.65,52.15,kalahandi,lanjigar,lanjigarh
3440,3583,kalahandi,yes,lanjigar,yes,lanjigarhroad,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,22,lanjigarhroad,28.25,26.65,0,28.5,83.4,kalahandi,lanjigar,lanjigarhroad
3441,3584,kalahandi,yes,lanjigar,yes,malijubang,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,23,malijubang,4.35,32.4,0,4.7,41.45,kalahandi,lanjigar,malijubang
3442,3585,kalahandi,yes,lanjigar,yes,pahadpadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,24,pahadpadar,4.25,34.5,0,1.85,40.6,kalahandi,lanjigar,pahadpadar
3443,3586,kalahandi,yes,lanjigar,yes,pokharibandh,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,25,pokharibandh,16.15,31.9,0,16.15,64.2,kalahandi,lanjigar,pokharibandh
3444,3587,kalahandi,yes,lanjigar,yes,trilochanpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,lanjigar,26,trilochanpur,1.85,25.35,0,3.85,31.05,kalahandi,lanjigar,trilochanpur
3445,3633,kalahandi,yes,thuamul rampur,yes,badachhatrang,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,1,badachhatrang,11.3,28.7,0,7.95,47.95,kalahandi,thuamul rampur,badachhatrang
3446,3634,kalahandi,yes,thuamul rampur,yes,bagdiani,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,2,bagdiani,8.15,19.8,0,6,33.95,kalahandi,thuamul rampur,bagdiani
3447,3635,kalahandi,yes,thuamul rampur,yes,birikot,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,3,birikot,9.95,29.35,0,2.75,42.05,kalahandi,thuamul rampur,birikot
3448,3636,kalahandi,yes,thuamul rampur,yes,dumerpadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,4,dumerpadar,11.1,18.15,0,10.15,39.4,kalahandi,thuamul rampur,dumerpadar
3449,3637,kalahandi,yes,thuamul rampur,yes,gopalpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,5,gopalpur,16.25,45.95,0,10.15,72.35,kalahandi,thuamul rampur,gopalpur
3450,3638,kalahandi,yes,thuamul rampur,yes,gopinath pur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,6,gopinath pur,23.35,35.55,0,9.45,68.35,kalahandi,thuamul rampur,gopinath pur
3451,3639,kalahandi,yes,thuamul rampur,yes,gunpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,7,gunpur,11.05,51.1,0,12.2,74.35,kalahandi,thuamul rampur,gunpur
3452,3640,kalahandi,yes,thuamul rampur,yes,kaniguma,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,8,kaniguma,15.35,51.85,0,8.9,76.1,kalahandi,thuamul rampur,kaniguma
3453,3641,kalahandi,yes,thuamul rampur,yes,karlapat,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,9,karlapat,10.7,26.85,0,7.75,45.3,kalahandi,thuamul rampur,karlapat
3454,3642,kalahandi,yes,thuamul rampur,yes,kerpai,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,10,kerpai,6.5,32.75,0,0,39.25,kalahandi,thuamul rampur,kerpai
3455,3643,kalahandi,yes,thuamul rampur,yes,kiapadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,11,kiapadar,9.1,20.6,0,19.2,48.9,kalahandi,thuamul rampur,kiapadar
3456,3644,kalahandi,yes,thuamul rampur,yes,mahul patna,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,12,mahul patna,18.65,36.25,0,9.1,64,kalahandi,thuamul rampur,mahul patna
3457,3645,kalahandi,yes,thuamul rampur,yes,maligaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,13,maligaon,8,15.35,0,6,29.35,kalahandi,thuamul rampur,maligaon
3458,3646,kalahandi,yes,thuamul rampur,yes,nakrundi,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,14,nakrundi,13.05,30.4,0,4.15,47.6,kalahandi,thuamul rampur,nakrundi
3459,3647,kalahandi,yes,thuamul rampur,yes,odri,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,15,odri,14.2,31.45,0,9.6,55.25,kalahandi,thuamul rampur,odri
3460,3648,kalahandi,yes,thuamul rampur,yes,padepadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,16,padepadar,18.65,39.95,0,5.05,63.65,kalahandi,thuamul rampur,padepadar
3461,3649,kalahandi,yes,thuamul rampur,yes,podapadar(b),yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,17,podapadar(b),7.4,19.25,0,0.45,27.1,kalahandi,thuamul rampur,podapadar(b)
3462,3650,kalahandi,yes,thuamul rampur,yes,silet,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,18,silet,9.9,26.15,0,2.15,38.2,kalahandi,thuamul rampur,silet
3463,3651,kalahandi,yes,thuamul rampur,yes,sindhipadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,19,sindhipadar,16.75,39.05,0,6,61.8,kalahandi,thuamul rampur,sindhipadar
3464,3652,kalahandi,yes,thuamul rampur,yes,tala-ambpadar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,20,tala-ambpadar,6,22.2,0,1.5,29.7,kalahandi,thuamul rampur,tala-ambpadar
3465,3653,kalahandi,yes,thuamul rampur,yes,talajhapi,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,21,talajhapi,10.2,21.75,0,8.35,40.3,kalahandi,thuamul rampur,talajhapi
3466,3654,kalahandi,yes,thuamul rampur,yes,talnagi,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,22,talnagi,8.15,34.3,0,1.85,44.3,kalahandi,thuamul rampur,talnagi
3467,3655,kalahandi,yes,thuamul rampur,yes,thuamul,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,23,thuamul,10.9,31.1,0,4.95,46.95,kalahandi,thuamul rampur,thuamul
3468,3656,kalahandi,yes,thuamul rampur,yes,thuamul rampur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,thuamul rampur,24,thuamul rampur,31.15,70.05,0,14.7,115.9,kalahandi,thuamul rampur,thuamul rampur
3469,3435,kalahandi,yes,jaipatana,yes,anlabhata,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,1,anlabhata,14.45,49.5,0,21.15,85.1,kalahandi,jaipatana,anlabhata
3470,3436,kalahandi,yes,jaipatana,yes,bad pujariguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,2,bad pujariguda,12.15,31.9,0,21.6,65.65,kalahandi,jaipatana,bad pujariguda
3471,3438,kalahandi,yes,jaipatana,yes,badkarlakote,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,4,badkarlakote,17.15,58,0,31.4,106.55,kalahandi,jaipatana,badkarlakote
3472,3437,kalahandi,yes,jaipatana,yes,badatemri,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,3,badatemri,16.2,26,0,22.8,65,kalahandi,jaipatana,badatemri
3473,3442,kalahandi,yes,jaipatana,yes,bhejiguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,8,bhejiguda,8.3,31.2,0,29.95,69.45,kalahandi,jaipatana,bhejiguda
3474,3446,kalahandi,yes,jaipatana,yes,khaliabhata,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,12,khaliabhata,5.15,29.95,0,8.2,43.3,kalahandi,jaipatana,khaliabhata
3475,3455,kalahandi,yes,jaipatana,yes,sindhikaguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,21,sindhikaguda,10.2,36.95,0,17.55,64.7,kalahandi,jaipatana,sindhikaguda
3476,3440,kalahandi,yes,jaipatana,yes,baner,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,6,baner,18.7,52.2,0,25.7,96.6,kalahandi,jaipatana,baner
3477,3441,kalahandi,yes,jaipatana,yes,bhainripali,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,7,bhainripali,8.95,25.25,0,25.8,60,kalahandi,jaipatana,bhainripali
3478,3443,kalahandi,yes,jaipatana,yes,dhansuli,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,9,dhansuli,17.35,65.3,0,39,121.65,kalahandi,jaipatana,dhansuli
3479,3444,kalahandi,yes,jaipatana,yes,hirapur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,10,hirapur,10.95,51.5,0,27.75,90.2,kalahandi,jaipatana,hirapur
3480,3445,kalahandi,yes,jaipatana,yes,jayapatna,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,11,jayapatna,21,41.15,2.4,72.1,136.65,kalahandi,jaipatana,jayapatna
3481,3447,kalahandi,yes,jaipatana,yes,kuchagaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,13,kuchagaon,9.25,31.25,0,14.3,54.8,kalahandi,jaipatana,kuchagaon
3482,3448,kalahandi,yes,jaipatana,yes,mangalpur,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,14,mangalpur,15.9,46.55,0,44.25,106.7,kalahandi,jaipatana,mangalpur
3483,3449,kalahandi,yes,jaipatana,yes,mukhiguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,15,mukhiguda,6.85,31.8,0,35.5,74.15,kalahandi,jaipatana,mukhiguda
3484,3450,kalahandi,yes,jaipatana,yes,paik kendumundi,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,16,paik kendumundi,13.5,28.9,0,34.85,77.25,kalahandi,jaipatana,paik kendumundi
3485,3451,kalahandi,yes,jaipatana,yes,pratap pure,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,17,pratap pure,5.6,29,0,13.95,48.55,kalahandi,jaipatana,pratap pure
3486,3453,kalahandi,yes,jaipatana,yes,rengapali,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,19,rengapali,11.75,36.4,0,27.7,75.85,kalahandi,jaipatana,rengapali
3487,3454,kalahandi,yes,jaipatana,yes,sargiguda,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,20,sargiguda,6.15,56.95,0,17.95,81.05,kalahandi,jaipatana,sargiguda
3488,3456,kalahandi,yes,jaipatana,yes,uchhala,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,jaipatana,22,uchhala,8.75,42,0,28.7,79.45,kalahandi,jaipatana,uchhala
3489,3375,kalahandi,yes,bhawanipatna,yes,risigaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,29,risigaon,9.15,22.65,0,10.7,42.5,kalahandi,bhawanipatna,risigaon
3490,3351,kalahandi,yes,bhawanipatna,yes,chancher,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,5,chancher,12.85,45.85,0,0.3,59,kalahandi,bhawanipatna,chancher
3491,3355,kalahandi,yes,bhawanipatna,yes,duarsuni,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,9,duarsuni,29.55,39.15,0,13.25,81.95,kalahandi,bhawanipatna,duarsuni
3492,3370,kalahandi,yes,bhawanipatna,yes,malgaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,24,malgaon,13.6,41.7,0,11.2,66.5,kalahandi,bhawanipatna,malgaon
3493,3367,kalahandi,yes,bhawanipatna,yes,kutrukhamar,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,21,kutrukhamar,8.05,11,0,10.9,29.95,kalahandi,bhawanipatna,kutrukhamar
3494,3360,kalahandi,yes,bhawanipatna,yes,jugsaipatna,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,14,jugsaipatna,5.1,47.55,0,0.85,53.5,kalahandi,bhawanipatna,jugsaipatna
3495,3376,kalahandi,yes,bhawanipatna,yes,sagada,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,30,sagada,13.25,74.3,0,3.05,90.6,kalahandi,bhawanipatna,sagada
3496,3380,kalahandi,yes,bhawanipatna,yes,talbelgaon,yes,77,77 lanjigarh (st),kalahandi,odisha,kalahandi,bhawanipatna,34,talbelgaon,7.35,31.8,0,1.85,41,kalahandi,bhawanipatna,talbelgaon
3497,3457,kalahandi,yes,junagarh,yes,atigaon,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,1,atigaon,19.85,15.7,0,95.65,131.2,kalahandi,junagarh,atigaon
3498,3458,kalahandi,yes,junagarh,yes,baldiamal,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,2,baldiamal,8.6,0.3,0,42.25,51.15,kalahandi,junagarh,baldiamal
3499,3459,kalahandi,yes,junagarh,yes,bankapalash,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,3,bankapalash,0,16.65,0,8.45,25.1,kalahandi,junagarh,bankapalash
3500,3460,kalahandi,yes,junagarh,yes,bauxi-tulasipalli,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,4,bauxi-tulasipalli,6.2,14.4,0,22.15,42.75,kalahandi,junagarh,bauxi-tulasipalli
3501,3461,kalahandi,yes,junagarh,yes,benijara,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,5,benijara,8.7,5.55,0,29.4,43.65,kalahandi,junagarh,benijara
3502,3462,kalahandi,yes,junagarh,yes,bhainriguda,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,6,bhainriguda,7.05,7.2,0,43.6,57.85,kalahandi,junagarh,bhainriguda
3503,3463,kalahandi,yes,junagarh,yes,budhidarah,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,7,budhidarah,4.45,27.5,0,15.9,47.85,kalahandi,junagarh,budhidarah
3504,3464,kalahandi,yes,junagarh,yes,charbahal,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,8,charbahal,29,14.95,0,71.15,115.1,kalahandi,junagarh,charbahal
3505,3465,kalahandi,yes,junagarh,yes,charbhati,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,9,charbhati,6.9,14.3,0,18.2,39.4,kalahandi,junagarh,charbhati
3506,3466,kalahandi,yes,junagarh,yes,chhorigarh,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,10,chhorigarh,4,0,0,8.45,12.45,kalahandi,junagarh,chhorigarh
3507,3467,kalahandi,yes,junagarh,yes,chicheiguda,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,11,chicheiguda,18.8,5.2,0,49.7,73.7,kalahandi,junagarh,chicheiguda
3508,3468,kalahandi,yes,junagarh,yes,chingudisar,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,12,chingudisar,11.8,12.2,0,52.7,76.7,kalahandi,junagarh,chingudisar
3509,3469,kalahandi,yes,junagarh,yes,dasigaon,yes,78,78 junagarh,kalahandi,odisha,kalahandi,junagarh,13,dasigaon,31.45,36.4,0,69.65,137.5,kalahandi,junagarh,dasigaon
