s_state,s_district,Urban Local Bodies (Munipal Corparation/Municipality / NAC,s_block,s_gp,Total_IGNOAPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,ganjam,NA,buguda,sankuru,43.73,1889,ganjam,buguda,sankuru
odisha,ganjam,NA,buguda,takarada,19.23,1890,ganjam,buguda,takarada
odisha,ganjam,NA,chatrapur,agastinuagam,39.63,1891,ganjam,chhatrapur,agastinuagam
odisha,ganjam,NA,chatrapur,aryapalli,9.39,1892,ganjam,chhatrapur,aryapalli
odisha,ganjam,NA,chatrapur,badamadhapur,21.54,1893,ganjam,chhatrapur,badamadhapur
odisha,ganjam,NA,chatrapur,baulagam,17.66,1894,ganjam,chhatrapur,baulagam
odisha,ganjam,NA,chatrapur,bhikaripalli,26.72,1895,ganjam,chhatrapur,bhikaripalli
odisha,ganjam,NA,chatrapur,bipulingi,19.68,1896,ganjam,chhatrapur,bipulingi
odisha,ganjam,NA,chatrapur,chamakhandi,11,1897,ganjam,chhatrapur,chamakhandi
odisha,ganjam,NA,chatrapur,chikalakhandi,22.72,1898,ganjam,chhatrapur,chikalakhandi
odisha,ganjam,NA,chatrapur,kalipalli,20.3,1899,ganjam,chhatrapur,kalipalli
odisha,ganjam,NA,chatrapur,konamana,13.63,1900,ganjam,chhatrapur,konamana
odisha,ganjam,NA,chatrapur,laxmipur,26.63,1901,ganjam,chhatrapur,laxmipur
odisha,ganjam,NA,chatrapur,mahanadapur,11.33,1902,ganjam,chhatrapur,mahanadapur
odisha,ganjam,NA,chatrapur,narendrapur,13.22,1903,ganjam,chhatrapur,narendrapur
odisha,ganjam,NA,chatrapur,podapadar,16.38,1904,ganjam,chhatrapur,podapadar
odisha,ganjam,NA,chatrapur,potalampur,25.01,1905,ganjam,chhatrapur,potalampur
odisha,ganjam,NA,chatrapur,sundarpur,32.45,1906,ganjam,chhatrapur,sundarpur
odisha,ganjam,NA,chatrapur,tanganapalli,28.22,1907,ganjam,chhatrapur,tanganapalli
odisha,ganjam,NA,chatrapur,sriramchandrapur,16.56,1908,ganjam,chhatrapur,sriramachandrapur
odisha,ganjam,NA,chikiti,chandapur,22.08,1909,ganjam,chikiti,chandapur
odisha,ganjam,NA,chikiti,ekasingi,9.41,1910,ganjam,chikiti,ekasingi
odisha,ganjam,NA,chikiti,girisola,14.24,1911,ganjam,chikiti,girisola
odisha,ganjam,NA,chikiti,gobindanagar,21.74,1912,ganjam,chikiti,gobindanagar
odisha,ganjam,NA,chikiti,jhatipadar,25.26,1913,ganjam,chikiti,jhatipadar
odisha,ganjam,NA,chikiti,k.nuagam,29.23,1914,ganjam,chikiti,k.nuagam
odisha,ganjam,NA,chikiti,kalabada,44.59,1915,ganjam,chikiti,kalabada
odisha,ganjam,NA,chikiti,katuru,21.81,1916,ganjam,chikiti,katuru
odisha,ganjam,NA,chikiti,kotilingi,36.07,1917,ganjam,chikiti,kotilingi
odisha,ganjam,NA,chikiti,lalamenta,34.41,1918,ganjam,chikiti,lalamenta
odisha,ganjam,NA,chikiti,nuapada,20.67,1919,ganjam,chikiti,nuapada
odisha,ganjam,NA,chikiti,pitatali,27.23,1920,ganjam,chikiti,pitatali
odisha,ganjam,NA,chikiti,r.subani,22.24,1921,ganjam,chikiti,r.subani
odisha,ganjam,NA,chikiti,ramachandrapur,66.14,1922,ganjam,chikiti,ramachandrapur
odisha,ganjam,NA,chikiti,rampa,33.19,1923,ganjam,chikiti,rampa
odisha,ganjam,NA,chikiti,sunapur,34.16,1924,ganjam,chikiti,sunapur
odisha,ganjam,NA,chikiti,surala,29.96,1925,ganjam,chikiti,surala
odisha,ganjam,NA,dharakote,baharapur,71.61,1926,ganjam,dharakote,baharapur
odisha,ganjam,NA,dharakote,balarampur,17.71,1927,ganjam,dharakote,balarampur
odisha,ganjam,NA,dharakote,baradabili,22.64,1928,ganjam,dharakote,baradabili
odisha,ganjam,NA,dharakote,dharakote,39.07,1929,ganjam,dharakote,dharakote
odisha,ganjam,NA,dharakote,dhaugaon,33.09,1930,ganjam,dharakote,dhaugaon
odisha,ganjam,NA,dharakote,g.damodarapalli,25.19,1931,ganjam,dharakote,g.damodarapalli
odisha,ganjam,NA,dharakote,jagamohan,7.8,1932,ganjam,dharakote,jagamohan
odisha,ganjam,NA,dharakote,jahada,35.18,1933,ganjam,dharakote,jahada
odisha,ganjam,NA,dharakote,jhadabandha,28.18,1934,ganjam,dharakote,jhadabandha
odisha,ganjam,NA,dharakote,jharapari,8.54,1935,ganjam,dharakote,jharapari
odisha,ganjam,NA,dharakote,machhakote,28.16,1936,ganjam,dharakote,machhakote
odisha,ganjam,NA,dharakote,manikyapur,63.32,1937,ganjam,dharakote,manikyapur
odisha,ganjam,NA,dharakote,mundamarai,20.25,1938,ganjam,dharakote,mundamarai
odisha,ganjam,NA,dharakote,rugumu,25.03,1939,ganjam,dharakote,rugumu
odisha,ganjam,NA,dharakote,saba,16.93,1940,ganjam,dharakote,saba
odisha,ganjam,NA,dharakote,saradhapur,18.06,1941,ganjam,dharakote,saradhapur
odisha,ganjam,NA,dharakote,singipur,11.01,1942,ganjam,dharakote,singipur
odisha,ganjam,NA,dharakote,olamba,13.92,1943,ganjam,dharakote,olamba
odisha,ganjam,NA,digapahandi,ankorada,9.71,1944,ganjam,digapahandi,ankorada
odisha,ganjam,NA,digapahandi,b.l.narayanpur,14.11,1945,ganjam,digapahandi,b.l.narayanpur
odisha,ganjam,NA,digapahandi,b.turubudi,20.66,1946,ganjam,digapahandi,b.turubudi
odisha,ganjam,NA,digapahandi,badadumula,15.5,1947,ganjam,digapahandi,badadumula
odisha,ganjam,NA,digapahandi,bamakei,22.18,1948,ganjam,digapahandi,bamakei
odisha,ganjam,NA,digapahandi,basudevpur,9,1949,ganjam,digapahandi,basudevpur
odisha,ganjam,NA,digapahandi,bhismagiri,14.94,1950,ganjam,digapahandi,bhismagiri
odisha,ganjam,NA,digapahandi,bhramarpur,13.65,1951,ganjam,digapahandi,bhramarpur
odisha,ganjam,NA,digapahandi,chasanimakhandi,10.19,1952,ganjam,digapahandi,chasanimakhandi
odisha,ganjam,NA,digapahandi,chaudhury tikarapada,7.02,1953,ganjam,digapahandi,chaudhury tikarapada
odisha,ganjam,NA,digapahandi,gadagobindapur,18.01,1954,ganjam,digapahandi,gadagobindapur
odisha,ganjam,NA,digapahandi,gaudagam,8.66,1955,ganjam,digapahandi,gaudagam
odisha,ganjam,NA,digapahandi,gokarnapur,11.38,1956,ganjam,digapahandi,gokarnapur
odisha,ganjam,NA,digapahandi,jakara,7.27,1957,ganjam,digapahandi,jakara
odisha,ganjam,NA,digapahandi,kaithada,15.05,1958,ganjam,digapahandi,kaithada
odisha,ganjam,NA,digapahandi,kaithakhandi,27.73,1959,ganjam,digapahandi,kaithakhandi
odisha,ganjam,NA,digapahandi,karapada,12.82,1960,ganjam,digapahandi,karapada
odisha,ganjam,NA,digapahandi,khamarigam,17.16,1961,ganjam,digapahandi,khamarigam
odisha,ganjam,NA,digapahandi,kusapada,10.87,1962,ganjam,digapahandi,kusapada
odisha,ganjam,NA,digapahandi,nimakhandipentha,11.94,1963,ganjam,digapahandi,nimakhandipentha
odisha,ganjam,NA,digapahandi,padmanavpur,14.57,1964,ganjam,digapahandi,padmanavpur
odisha,ganjam,NA,digapahandi,phasiguda,7.97,1965,ganjam,digapahandi,phasiguda
odisha,ganjam,NA,digapahandi,sahadev tikarpada,11.36,1966,ganjam,digapahandi,sahadev tikarpada
odisha,ganjam,NA,digapahandi,sidheswar,8.18,1967,ganjam,digapahandi,sidheswar
odisha,ganjam,NA,digapahandi,kotinada,6.39,1968,ganjam,digapahandi,kotinada
odisha,ganjam,NA,hinjilicut,badakhandi,8.14,1969,ganjam,hinjilicut,badakhandi
odisha,ganjam,NA,hinjilicut,belgam,9.65,1970,ganjam,hinjilicut,belgam
odisha,ganjam,NA,hinjilicut,bhabandha,8.97,1971,ganjam,hinjilicut,bhabandha
odisha,ganjam,NA,hinjilicut,burupada,14.59,1972,ganjam,hinjilicut,burupada
odisha,ganjam,NA,hinjilicut,chanduli,11.92,1973,ganjam,hinjilicut,chanduli
odisha,ganjam,NA,hinjilicut,darubhadra,11.84,1974,ganjam,hinjilicut,darubhadra
odisha,ganjam,NA,hinjilicut,dayapalli,6.49,1975,ganjam,hinjilicut,dayapalli
odisha,ganjam,NA,hinjilicut,dhobadi,13.51,1976,ganjam,hinjilicut,dhobadi
odisha,ganjam,NA,hinjilicut,durbandha,7.5,1977,ganjam,hinjilicut,durbandha
odisha,ganjam,NA,hinjilicut,gandala,11.04,1978,ganjam,hinjilicut,gandala
odisha,ganjam,NA,hinjilicut,kanchuru,24.56,1979,ganjam,hinjilicut,kanchuru
odisha,ganjam,NA,hinjilicut,kharida,6.37,1980,ganjam,hinjilicut,kharida
odisha,ganjam,NA,hinjilicut,makarajhola,6.44,1981,ganjam,hinjilicut,makarajhola
odisha,ganjam,NA,hinjilicut,nandika,12.88,1982,ganjam,hinjilicut,nandika
odisha,ganjam,NA,hinjilicut,pochilima,10.61,1983,ganjam,hinjilicut,pochilima
odisha,ganjam,NA,hinjilicut,putiapadar,9.04,1984,ganjam,hinjilicut,putiapadar
odisha,ganjam,NA,hinjilicut,ralaba,27.52,1985,ganjam,hinjilicut,ralaba
odisha,ganjam,NA,hinjilicut,sahapur,4.62,1986,ganjam,hinjilicut,sahapur
odisha,ganjam,NA,hinjilicut,saru,11.17,1987,ganjam,hinjilicut,saru
odisha,ganjam,NA,hinjilicut,sasanambagam,14.18,1988,ganjam,hinjilicut,sasanambagam
odisha,ganjam,NA,hinjilicut,sikiri,14.12,1989,ganjam,hinjilicut,sikiri
odisha,ganjam,NA,jagannathprasad,adheigam,9.06,1990,ganjam,jagannathprasad,adheigam
odisha,ganjam,NA,jagannathprasad,aladi,9.53,1991,ganjam,jagannathprasad,aladi
odisha,ganjam,NA,jagannathprasad,allasuguma,20.97,1992,ganjam,jagannathprasad,allasuguma
odisha,ganjam,NA,jagannathprasad,b.d.pur,7.21,1993,ganjam,jagannathprasad,b.d.pur
odisha,ganjam,NA,jagannathprasad,baragam,10.64,1994,ganjam,jagannathprasad,baragam
odisha,ganjam,NA,jagannathprasad,budurungu,4.33,1995,ganjam,jagannathprasad,budurungu
odisha,ganjam,NA,jagannathprasad,chadheiapalli,12.23,1996,ganjam,jagannathprasad,chadheiapalli
odisha,ganjam,NA,jagannathprasad,chamunda,14.33,1997,ganjam,jagannathprasad,chamunda
odisha,ganjam,NA,jagannathprasad,gandadhar,6.47,1998,ganjam,jagannathprasad,gandadhar
odisha,ganjam,NA,jagannathprasad,gayaganda,10,1999,ganjam,jagannathprasad,gayaganda
odisha,ganjam,NA,jagannathprasad,gerada,22.38,2000,ganjam,jagannathprasad,gerada
odisha,ganjam,NA,jagannathprasad,jagannathprasad,28.16,2001,ganjam,jagannathprasad,jagannathprasad
odisha,ganjam,NA,jagannathprasad,jhadabhumi,13.13,2002,ganjam,jagannathprasad,jhadabhumi
odisha,ganjam,NA,jagannathprasad,kadua,19.73,2003,ganjam,jagannathprasad,kadua
odisha,ganjam,NA,jagannathprasad,khamarapalli,8.55,2004,ganjam,jagannathprasad,khamarapalli
odisha,ganjam,NA,jagannathprasad,khetamundali,12.73,2005,ganjam,jagannathprasad,khetamundali
odisha,ganjam,NA,jagannathprasad,kokalaba,10.09,2006,ganjam,jagannathprasad,kokalaba
odisha,ganjam,NA,jagannathprasad,kudutai,11.04,2007,ganjam,jagannathprasad,kudutai
odisha,ganjam,NA,jagannathprasad,kumpapada,8.16,2008,ganjam,jagannathprasad,kumpapada
odisha,ganjam,NA,jagannathprasad,panchabhuti,7.67,2009,ganjam,jagannathprasad,panchabhuti
odisha,ganjam,NA,jagannathprasad,pratapur,15.71,2010,ganjam,jagannathprasad,pratapur
odisha,ganjam,NA,jagannathprasad,routi,13.29,2011,ganjam,jagannathprasad,routi
odisha,ganjam,NA,jagannathprasad,rudhapadar,7.33,2012,ganjam,jagannathprasad,rudhapadar
odisha,ganjam,NA,jagannathprasad,tarasingi,13.39,2013,ganjam,jagannathprasad,tarasingi
odisha,ganjam,NA,kabisuryanagar,ambapua,8.03,2014,ganjam,kabisuryanagar,ambapua
odisha,ganjam,NA,kabisuryanagar,athagada patana,15.11,2015,ganjam,kabisuryanagar,athagada patana
odisha,ganjam,NA,kabisuryanagar,badamahuri,7.93,2016,ganjam,kabisuryanagar,badamahuri
odisha,ganjam,NA,kabisuryanagar,baliasara,9.98,2017,ganjam,kabisuryanagar,baliasara
odisha,ganjam,NA,kabisuryanagar,barida,11.52,2018,ganjam,kabisuryanagar,barida
odisha,ganjam,NA,kabisuryanagar,baunsia,20.5,2019,ganjam,kabisuryanagar,baunsia
odisha,ganjam,NA,kabisuryanagar,bolasara,5.01,2020,ganjam,kabisuryanagar,bolasara
odisha,ganjam,NA,kabisuryanagar,borasingi,10.05,2021,ganjam,kabisuryanagar,borasingi
odisha,ganjam,NA,kabisuryanagar,budhamba,7.89,2022,ganjam,kabisuryanagar,budhamba
odisha,ganjam,NA,kabisuryanagar,gangapur,13.65,2023,ganjam,kabisuryanagar,gangapur
odisha,ganjam,NA,kabisuryanagar,gudiali,5.06,2024,ganjam,kabisuryanagar,gudiali
odisha,ganjam,NA,kabisuryanagar,jarada,10.03,2025,ganjam,kabisuryanagar,jarada
odisha,ganjam,NA,kabisuryanagar,kaniari,13.64,2026,ganjam,kabisuryanagar,kaniari
odisha,ganjam,NA,kabisuryanagar,khajapalli,12.51,2027,ganjam,kabisuryanagar,khajapalli
odisha,ganjam,NA,kabisuryanagar,nandiagada,9.23,2028,ganjam,kabisuryanagar,nandiagada
odisha,ganjam,NA,kabisuryanagar,paikajamuna,13.78,2029,ganjam,kabisuryanagar,paikajamuna
odisha,ganjam,NA,kabisuryanagar,rishipur,8.57,2030,ganjam,kabisuryanagar,rishipur
odisha,ganjam,NA,kabisuryanagar,sialia,7.4,2031,ganjam,kabisuryanagar,sialia
odisha,ganjam,NA,kabisuryanagar,subalaya,14.11,2032,ganjam,kabisuryanagar,subalaya
odisha,ganjam,NA,kabisuryanagar,sunapalli,9.74,2033,ganjam,kabisuryanagar,sunapalli
odisha,ganjam,NA,kabisuryanagar,sunarijhola,6,2034,ganjam,kabisuryanagar,sunarijhola
odisha,ganjam,NA,patrapur,ambapur,30.73,2035,ganjam,patrapur,ambapur
odisha,ganjam,NA,patrapur,ankuli,27.49,2036,ganjam,patrapur,ankuli
odisha,ganjam,NA,patrapur,b.nuagam,18.66,2037,ganjam,patrapur,b.nuagam
odisha,ganjam,NA,patrapur,badapur,41.15,2038,ganjam,patrapur,badapur
odisha,ganjam,NA,patrapur,baranga,16.87,2039,ganjam,patrapur,baranga
odisha,ganjam,NA,patrapur,buratala,11.13,2040,ganjam,patrapur,buratala
odisha,ganjam,NA,patrapur,gudipadara,20.16,2041,ganjam,patrapur,gudipadara
odisha,ganjam,NA,patrapur,gundura,38.63,2042,ganjam,patrapur,gundura
odisha,ganjam,NA,patrapur,jarada,19.73,2043,ganjam,patrapur,jarada
odisha,ganjam,NA,patrapur,jayantipur,28.65,2044,ganjam,patrapur,jayantipur
odisha,ganjam,NA,patrapur,kesaripada,11.39,2045,ganjam,patrapur,kesaripada
odisha,ganjam,NA,patrapur,khamarigam,11.97,2046,ganjam,patrapur,khamarigam
odisha,ganjam,NA,patrapur,kharanipada,31.42,2047,ganjam,patrapur,kharanipada
odisha,ganjam,NA,patrapur,khariaguda,39.31,2048,ganjam,patrapur,khariaguda
odisha,ganjam,NA,patrapur,mandarada,23.44,2049,ganjam,patrapur,mandarada
odisha,ganjam,NA,patrapur,padadigi,44.78,2050,ganjam,patrapur,padadigi
odisha,ganjam,NA,patrapur,patrapur,48.64,2051,ganjam,patrapur,patrapur
odisha,ganjam,NA,patrapur,samantarapur,27.44,2052,ganjam,patrapur,samantarapur
odisha,ganjam,NA,patrapur,samantiapalli,32.9,2053,ganjam,patrapur,samantiapalli
odisha,ganjam,NA,patrapur,tandipur,27.37,2054,ganjam,patrapur,tandipur
odisha,ganjam,NA,patrapur,surangi,34.84,2055,ganjam,patrapur,surangi
odisha,ganjam,NA,patrapur,tumbagada,11.07,2056,ganjam,patrapur,tumbagada
odisha,ganjam,NA,patrapur,turubudi,54.37,2057,ganjam,patrapur,turubudi
odisha,ganjam,NA,polosara,badapankalabadi,8.64,2058,ganjam,polasara,badapankalabadi
odisha,ganjam,NA,polosara,balichhai,4.13,2059,ganjam,polasara,balichhai
odisha,ganjam,NA,polosara,banthapalli,7.43,2060,ganjam,polasara,banthapalli
odisha,ganjam,NA,polosara,bartani,6.08,2061,ganjam,polasara,bartani
odisha,ganjam,NA,polosara,belagam,11.59,2062,ganjam,polasara,belagam
odisha,ganjam,NA,polosara,bhabarada,9.87,2063,ganjam,polasara,bhabarada
odisha,ganjam,NA,polosara,budheisuni,4.56,2064,ganjam,polasara,budheisuni
odisha,ganjam,NA,polosara,chirikipadasasan,15.56,2065,ganjam,polasara,chirikipadasasan
odisha,ganjam,NA,polosara,dhunkapada,8.59,2066,ganjam,polasara,dhunkapada
odisha,ganjam,NA,polosara,ghodapalana,4.75,2067,ganjam,polasara,ghodapalana
odisha,ganjam,NA,polosara,gochabadi,9.05,2068,ganjam,polasara,gochabadi
odisha,ganjam,NA,polosara,hatiota,15.59,2069,ganjam,polasara,hatiota
odisha,ganjam,NA,polosara,j.dengapadar,10.77,2070,ganjam,polasara,j.dengapadar
odisha,ganjam,NA,polosara,jakara,5.74,2071,ganjam,polasara,jakara
odisha,ganjam,NA,polosara,kalamba,21.54,2072,ganjam,polasara,kalamba
odisha,ganjam,NA,polosara,kanachai,6.08,2073,ganjam,polasara,kanachai
odisha,ganjam,NA,polosara,kendubadi,5.49,2074,ganjam,polasara,kendubadi
odisha,ganjam,NA,polosara,khanduru,16.1,2075,ganjam,polasara,khanduru
odisha,ganjam,NA,polosara,madhupalli,10.81,2076,ganjam,polasara,madhupalli
odisha,ganjam,NA,polosara,malatentulia,11.18,2077,ganjam,polasara,malatentulia
odisha,ganjam,NA,polosara,mandar,5.94,2078,ganjam,polasara,mandar
odisha,ganjam,NA,polosara,mathura,10.32,2079,ganjam,polasara,mathura
odisha,ganjam,NA,polosara,nimina,18.8,2080,ganjam,polasara,nimina
odisha,ganjam,NA,polosara,pandiripada,18.48,2081,ganjam,polasara,pandiripada
odisha,ganjam,NA,polosara,rumagada,10.09,2082,ganjam,polasara,rumagada
odisha,ganjam,NA,polosara,sodaka,8.01,2083,ganjam,polasara,sodaka
odisha,ganjam,NA,rangeilunda,badakusastali,66.68,2084,ganjam,rangailunda,badakusastali
odisha,ganjam,NA,rangeilunda,bakshipalli,100.22,2085,ganjam,rangailunda,bakshipalli
odisha,ganjam,NA,rangeilunda,biswanathpur,64.92,2086,ganjam,rangailunda,biswanathpur
odisha,ganjam,NA,rangeilunda,chikarada,42.15,2087,ganjam,rangailunda,chikarada
odisha,ganjam,NA,rangeilunda,dura,76.43,2088,ganjam,rangailunda,dura
odisha,ganjam,NA,rangeilunda,ganju,49.04,2089,ganjam,rangailunda,ganju
odisha,ganjam,NA,rangeilunda,golabandha,30.52,2090,ganjam,rangailunda,golabandha
odisha,ganjam,NA,rangeilunda,golanthara,61.84,2091,ganjam,rangailunda,golanthara
odisha,ganjam,NA,rangeilunda,indrakhi,44.98,2092,ganjam,rangailunda,indrakhi
odisha,ganjam,NA,rangeilunda,kamalapur,50.78,2093,ganjam,rangailunda,kamalapur
odisha,ganjam,NA,rangeilunda,kanisi,28.88,2094,ganjam,rangailunda,kanisi
odisha,ganjam,NA,rangeilunda,karapalli,29.98,2095,ganjam,rangailunda,karapalli
odisha,ganjam,NA,rangeilunda,keluapalli,64.49,2096,ganjam,rangailunda,keluapalli
odisha,ganjam,NA,rangeilunda,kolathigam,115.36,2097,ganjam,rangailunda,kolathigam
odisha,ganjam,NA,rangeilunda,kotharasingi,126.56,2098,ganjam,rangailunda,kotharasingi
odisha,ganjam,NA,rangeilunda,luhajhar,70.72,2099,ganjam,rangailunda,luhajhar
odisha,ganjam,NA,rangeilunda,mantridi,62.07,2100,ganjam,rangailunda,mantridi
odisha,ganjam,NA,rangeilunda,narayanpur,52.88,2101,ganjam,rangailunda,narayanpur
odisha,ganjam,NA,rangeilunda,padmapur,64.89,2102,ganjam,rangailunda,padmapur
odisha,ganjam,NA,rangeilunda,phulta,94.12,2103,ganjam,rangailunda,phulta
odisha,ganjam,NA,rangeilunda,randha,84.24,2104,ganjam,rangailunda,randha
odisha,ganjam,NA,rangeilunda,rangipur,100.1,2105,ganjam,rangailunda,rangipur
odisha,ganjam,NA,rangeilunda,sasanapadara,61.61,2106,ganjam,rangailunda,sasanapadara
odisha,ganjam,NA,rangeilunda,satakutuni,56.86,2107,ganjam,rangailunda,satakutuni
odisha,ganjam,NA,rangeilunda,chandapur,50.14,2108,ganjam,rangailunda,chandapur
odisha,ganjam,NA,rangeilunda,bhabinipur,49.44,2109,ganjam,rangailunda,bhabinipur
odisha,ganjam,NA,rangeilunda,haladiapadar,24.61,2110,ganjam,rangailunda,haladiapadar
odisha,ganjam,NA,rangeilunda,loudigoan,12.98,2111,ganjam,rangailunda,NA
odisha,ganjam,NA,rangeilunda,rangeilunda,21.04,2112,ganjam,rangailunda,rangeilunda
odisha,ganjam,NA,rangeilunda,mendrajpur,26.03,2113,ganjam,rangailunda,mendrajpur
odisha,ganjam,NA,rangeilunda,markandi,30.97,2114,ganjam,rangailunda,markandi
odisha,ganjam,NA,rangeilunda,hatipada,26.55,2115,ganjam,rangailunda,hatipada
odisha,ganjam,NA,surada,amrutulu,88.16,2116,ganjam,surada,amrutulu
odisha,ganjam,NA,surada,asurabandha,224.37,2117,ganjam,surada,asurabandha
odisha,ganjam,NA,surada,bada badangi,135.93,2118,ganjam,surada,bada badangi
odisha,ganjam,NA,surada,bada gochha,58.01,2119,ganjam,surada,bada gochha
odisha,ganjam,NA,surada,badagada,67.7,2120,ganjam,surada,badagada
odisha,ganjam,NA,surada,borada,64.1,2121,ganjam,surada,borada
odisha,ganjam,NA,surada,borasingi,85.22,2122,ganjam,surada,borasingi
odisha,ganjam,NA,surada,ekalapur,179.29,2123,ganjam,surada,ekalapur
odisha,ganjam,NA,surada,gajalbadi,58.16,2124,ganjam,surada,gajalbadi
odisha,ganjam,NA,surada,gangapur,281.13,2125,ganjam,surada,gangapur
odisha,ganjam,NA,surada,genja,40.61,2126,ganjam,surada,genja
odisha,ganjam,NA,surada,gochha,97.55,2127,ganjam,surada,gochha
odisha,ganjam,NA,surada,gopalpursasan,277.02,2128,ganjam,surada,gopalpursasan
odisha,ganjam,NA,surada,goudagotha,119.14,2129,ganjam,surada,goudagotha
odisha,ganjam,NA,surada,hinjalakuda,143.08,2130,ganjam,surada,hinjalakuda
odisha,ganjam,NA,surada,hukuma,161.44,2131,ganjam,surada,hukuma
odisha,ganjam,NA,surada,kullangi,111.45,2132,ganjam,surada,kullangi
odisha,ganjam,NA,surada,lathipada,98.16,2133,ganjam,surada,lathipada
odisha,ganjam,NA,surada,merikote,126.78,2134,ganjam,surada,merikote
odisha,ganjam,NA,surada,nuagada,215.45,2135,ganjam,surada,nuagada
odisha,ganjam,NA,surada,palakatu,84.84,2136,ganjam,surada,palakatu
odisha,ganjam,NA,surada,raibandha,265.56,2137,ganjam,surada,raibandha
odisha,ganjam,NA,surada,sarabadi,247.57,2138,ganjam,surada,sarabadi
odisha,ganjam,NA,surada,sidhapur,135.29,2139,ganjam,surada,sidhapur
odisha,ganjam,NA,surada,suramani,148.77,2140,ganjam,surada,suramani
odisha,jagatsinghapur,NA,balikuda,adhanga,48.58,2141,jagatsinghapur,balikuda,adhanga
odisha,jagatsinghapur,NA,balikuda,alaver,84.14,2142,jagatsinghapur,balikuda,alaver
odisha,jagatsinghapur,NA,balikuda,alabol,37.79,2143,jagatsinghapur,balikuda,alabol
odisha,jagatsinghapur,NA,balikuda,ambasal,50.86,2144,jagatsinghapur,balikuda,ambasal
odisha,jagatsinghapur,NA,balikuda,apandara,50.6,2145,jagatsinghapur,balikuda,apandara
odisha,jagatsinghapur,NA,balikuda,anantapur,52.83,2146,jagatsinghapur,balikuda,anantapur
odisha,jagatsinghapur,NA,balikuda,balikuda,37.04,2147,jagatsinghapur,balikuda,balikuda
odisha,jagatsinghapur,NA,balikuda,borikina,80.44,2148,jagatsinghapur,balikuda,borikina
odisha,jagatsinghapur,NA,balikuda,badagaon,51.59,2149,jagatsinghapur,balikuda,badagaon
odisha,jagatsinghapur,NA,balikuda,baharana,54.07,2150,jagatsinghapur,balikuda,baharana
odisha,jagatsinghapur,NA,balikuda,garama,38.5,2151,jagatsinghapur,balikuda,garama
odisha,jagatsinghapur,NA,balikuda,ichhapur,67.58,2152,jagatsinghapur,balikuda,ichhapur
odisha,jagatsinghapur,NA,balikuda,krushnadaspur,60.56,2153,jagatsinghapur,balikuda,krushnadaspur
odisha,jagatsinghapur,NA,balikuda,kusupur,55.8,2154,jagatsinghapur,balikuda,kusupur
odisha,jagatsinghapur,NA,balikuda,kalio,51.53,2155,jagatsinghapur,balikuda,kalio
odisha,jagatsinghapur,NA,balikuda,khalagaon,23.31,2156,jagatsinghapur,balikuda,khalagaon
odisha,jagatsinghapur,NA,balikuda,machhagaon,55.15,2157,jagatsinghapur,balikuda,machhagaon
odisha,jagatsinghapur,NA,balikuda,mulugaon,56.66,2158,jagatsinghapur,balikuda,mulugaon
odisha,jagatsinghapur,NA,balikuda,rahan,75.75,2159,jagatsinghapur,balikuda,rahan
odisha,jagatsinghapur,NA,balikuda,thailo,70.61,2160,jagatsinghapur,balikuda,thailo
odisha,jagatsinghapur,NA,balikuda,tandikula,51.15,2161,jagatsinghapur,balikuda,tandikula
odisha,jagatsinghapur,NA,balikuda,titira,84.46,2162,jagatsinghapur,balikuda,titira
odisha,jagatsinghapur,NA,balikuda,osakana,55,2163,jagatsinghapur,balikuda,osakana
odisha,jagatsinghapur,NA,balikuda,sangrampur,93.88,2164,jagatsinghapur,balikuda,sangrampur
odisha,jagatsinghapur,NA,balikuda,baramundali,82.29,2165,jagatsinghapur,balikuda,baramundali
odisha,jagatsinghapur,NA,balikuda,arilo,34.06,2166,jagatsinghapur,balikuda,arilo
odisha,jagatsinghapur,NA,balikuda,marichpur,75.17,2167,jagatsinghapur,balikuda,marichpur
odisha,jagatsinghapur,NA,balikuda,nagapur,50.42,2168,jagatsinghapur,balikuda,nagapur
odisha,jagatsinghapur,NA,balikuda,tarasahi,25.38,2169,jagatsinghapur,balikuda,tarasahi
odisha,jagatsinghapur,NA,balikuda,naharana,48.23,2170,jagatsinghapur,balikuda,naharana
odisha,jagatsinghapur,NA,biridi,adhanga-garh,23.2,2171,jagatsinghapur,biridi,adhanga-garh
odisha,jagatsinghapur,NA,biridi,alando,29.4,2172,jagatsinghapur,biridi,alando
odisha,jagatsinghapur,NA,biridi,arana,33.99,2173,jagatsinghapur,biridi,arana
odisha,jagatsinghapur,NA,biridi,bada-khandeita,37.88,2174,jagatsinghapur,biridi,bada-khandeita
odisha,jagatsinghapur,NA,biridi,bagalpur,40.34,2175,jagatsinghapur,biridi,bagalpur
odisha,jagatsinghapur,NA,biridi,baredia,40.61,2176,jagatsinghapur,biridi,baredia
odisha,jagatsinghapur,NA,biridi,basandara,56.22,2177,jagatsinghapur,biridi,basandara
odisha,jagatsinghapur,NA,biridi,gopinathpur,50.22,2178,jagatsinghapur,biridi,gopinathpur
odisha,jagatsinghapur,NA,biridi,hajipur,44.29,2179,jagatsinghapur,biridi,hajipur
odisha,jagatsinghapur,NA,biridi,kulakaijanga,41.06,2180,jagatsinghapur,biridi,kulakaijanga
