s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNWPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,kendhujar,NA,saharapada,digiposi,43.1,2846,keonjhar,saharpada,digiposi
odisha,kendhujar,NA,saharapada,gandabeda,29.16,2847,keonjhar,saharpada,gandabeda
odisha,kendhujar,NA,saharapada,gorasa,36.97,2848,keonjhar,saharpada,gorasa
odisha,kendhujar,NA,saharapada,kapundi,38.37,2849,keonjhar,saharpada,kapundi
odisha,kendhujar,NA,saharapada,khadikapada,42.22,2850,keonjhar,saharpada,khadikapada
odisha,kendhujar,NA,saharapada,khajirapat,74.04,2851,keonjhar,saharpada,khajirapat
odisha,kendhujar,NA,saharapada,khuntapada,41.29,2852,keonjhar,saharpada,khuntapada
odisha,kendhujar,NA,saharapada,kundala,33.53,2853,keonjhar,saharpada,kundala
odisha,kendhujar,NA,saharapada,machhagarh,69.17,2854,keonjhar,saharpada,machhagarh
odisha,kendhujar,NA,saharapada,malarpada,55.55,2855,keonjhar,saharpada,malarpada
odisha,kendhujar,NA,saharapada,raidiha,67.47,2856,keonjhar,saharpada,raidiha
odisha,kendhujar,NA,saharapada,saharapada,134.65,2857,keonjhar,saharpada,saharapada
odisha,kendhujar,NA,saharapada,shankhua,16.4,2858,keonjhar,saharpada,shankhua
odisha,kendhujar,NA,saharapada,silipada,74.63,2859,keonjhar,saharpada,silipada
odisha,kendhujar,NA,saharapada,tendera,34.67,2860,keonjhar,saharpada,tendera
odisha,kendhujar,NA,saharapada,udayapur,53.3,2861,keonjhar,saharpada,udayapur
odisha,kendhujar,NA,telkoi,akula,66.14,2862,keonjhar,telkol,akula
odisha,kendhujar,NA,telkoi,balabhadrapur,38.35,2863,keonjhar,telkol,balabhadrapur
odisha,kendhujar,NA,telkoi,bhimkand,33.57,2864,keonjhar,telkol,bhimkand
odisha,kendhujar,NA,telkoi,bimala,58.01,2865,keonjhar,telkol,bimala
odisha,kendhujar,NA,telkoi,binjabahal,24.79,2866,keonjhar,telkol,binjabahal
odisha,kendhujar,NA,telkoi,chhamunda,77.23,2867,keonjhar,telkol,chhamunda
odisha,kendhujar,NA,telkoi,deuladiha,107.17,2868,keonjhar,telkol,deuladiha
odisha,kendhujar,NA,telkoi,dobalapal,37.96,2869,keonjhar,telkol,dobalapal
odisha,kendhujar,NA,telkoi,jagamohanpur,77.73,2870,keonjhar,telkol,jagamohanpur
odisha,kendhujar,NA,telkoi,kaliahata,105.97,2871,keonjhar,telkol,kaliahata
odisha,kendhujar,NA,telkoi,karadangi,36.76,2872,keonjhar,telkol,karadangi
odisha,kendhujar,NA,telkoi,karamangi,35.16,2873,keonjhar,telkol,karamangi
odisha,kendhujar,NA,telkoi,khuntapada,64.55,2874,keonjhar,telkol,khuntapada
odisha,kendhujar,NA,telkoi,oriya-birida,83.55,2875,keonjhar,telkol,oriya-birida
odisha,kendhujar,NA,telkoi,podang,28.03,2876,keonjhar,telkol,podang
odisha,kendhujar,NA,telkoi,purujoda,29.61,2877,keonjhar,telkol,purujoda
odisha,kendhujar,NA,telkoi,raisuan,75.46,2878,keonjhar,telkol,raisuan
odisha,kendhujar,NA,telkoi,saleikena,21.67,2879,keonjhar,telkol,saleikena
odisha,kendhujar,NA,telkoi,sibanarayanpurgoda,24.85,2880,keonjhar,telkol,sibanarayanpurgoda
odisha,kendhujar,NA,telkoi,sirigida,24.85,2881,keonjhar,telkol,sirigida
odisha,kendhujar,NA,telkoi,talapada,110.6,2882,keonjhar,telkol,talapada
odisha,kendhujar,NA,telkoi,telkoi,47.26,2883,keonjhar,telkol,telkoi
odisha,khordha,NA,bolagarh,gopalpur,7.42,2884,khurda,bologarh,gopalpur
odisha,khordha,NA,bolagarh,kadaba,8.77,2885,khurda,bologarh,kadaba
odisha,khordha,NA,bolagarh,pichukuli,2.25,2886,khurda,bologarh,pichukuli
odisha,khordha,NA,bolagarh,dabardhuapatana,8.7,2887,khurda,bologarh,dabardhuapatana
odisha,khordha,NA,bolagarh,daleisahi,8.25,2888,khurda,bologarh,daleisahi
odisha,khordha,NA,bolagarh,fasioda,7.05,2889,khurda,bologarh,fasioda
odisha,khordha,NA,bolagarh,bolagarh,9.38,2890,khurda,bologarh,bolagarh
odisha,khordha,NA,bolagarh,badakumari,10.35,2891,khurda,bologarh,badakumari
odisha,khordha,NA,bolagarh,bankoi desh,12.78,2892,khurda,bologarh,bankoi desh
odisha,khordha,NA,bolagarh,asaraladal,3.22,2893,khurda,bologarh,asaraladal
odisha,khordha,NA,bolagarh,gediapali,5.93,2894,khurda,bologarh,gediapali
odisha,khordha,NA,bolagarh,arikma,8.19,2895,khurda,bologarh,arikma
odisha,khordha,NA,bolagarh,patapursasan,2.85,2896,khurda,bologarh,patapursasan
odisha,khordha,NA,bolagarh,sagar gaon,4.73,2897,khurda,bologarh,sagar gaon
odisha,khordha,NA,bolagarh,khanguria,5.32,2898,khurda,bologarh,khanguria
odisha,khordha,NA,bolagarh,kalanga,5.32,2899,khurda,bologarh,kalanga
odisha,khordha,NA,bolagarh,sanapadar,2.92,2900,khurda,bologarh,sanapadar
odisha,khordha,NA,bolagarh,manibandha,3.9,2901,khurda,bologarh,manibandha
odisha,khordha,NA,bolagarh,dhalapathar,5.1,2902,khurda,bologarh,dhalapathar
odisha,khordha,NA,chilika,badakul,4.43,2903,khurda,chilika,badakul
odisha,khordha,NA,chilika,singheswar,14.79,2904,khurda,chilika,singheswar
odisha,khordha,NA,chilika,sana nairi,9.96,2905,khurda,chilika,sana nairi
odisha,khordha,NA,chilika,baulabandha,7.66,2906,khurda,chilika,baulabandha
odisha,khordha,NA,chilika,jaripada,9.59,2907,khurda,chilika,jaripada
odisha,khordha,NA,chilika,kalakaleswar,5.67,2908,khurda,chilika,kalakaleswar
odisha,khordha,NA,chilika,chandeswar,6.73,2909,khurda,chilika,chandeswar
odisha,khordha,NA,chilika,biribadi,6.69,2910,khurda,chilika,biribadi
odisha,khordha,NA,chilika,haripur,14.97,2911,khurda,chilika,haripur
odisha,khordha,NA,chilika,soran,8.92,2912,khurda,chilika,soran
odisha,khordha,NA,chilika,kumandalpatna,9.72,2913,khurda,chilika,kumandalpatna
odisha,khordha,NA,chilika,nimikheta,7.48,2914,khurda,chilika,nimikheta
odisha,khordha,NA,chilika,hatabardiha,3.4,2915,khurda,chilika,hatabardiha
odisha,khordha,NA,chilika,ankula,6.35,2916,khurda,chilika,ankula
odisha,khordha,NA,chilika,atharbatia,4.16,2917,khurda,chilika,atharabatia
odisha,khordha,NA,chilika,dungamalct,5.62,2918,khurda,chilika,NA
odisha,khordha,NA,chilika,manasinghpur,8.87,2919,khurda,chilika,mansinghpur
odisha,khordha,NA,tangi,kuhudi,8.91,2920,khurda,tangi,kuhudi
odisha,khordha,NA,tangi,ratanpur,1.37,2921,khurda,tangi,ratanpur
odisha,khordha,NA,tangi,kantalbai,12.28,2922,khurda,tangi,kantalbai
odisha,khordha,NA,tangi,bhusundipur,5.26,2923,khurda,tangi,bhusundipur
odisha,khordha,NA,tangi,sundarpur,1.76,2924,khurda,tangi,sundarpur
odisha,khordha,NA,tangi,nuagarh,9.33,2925,khurda,tangi,nuagarh
odisha,khordha,NA,tangi,tangi,11.43,2926,khurda,tangi,tangi
odisha,khordha,NA,tangi,badapari,3.74,2927,khurda,tangi,badapari
odisha,khordha,NA,tangi,kunjuri,3.82,2928,khurda,tangi,kunjuri
odisha,khordha,NA,tangi,nirakarpur,10.18,2929,khurda,tangi,nirakarpur
odisha,khordha,NA,tangi,olasingh,5.88,2930,khurda,tangi,olasingh
odisha,khordha,NA,tangi,badapokharia,5.66,2931,khurda,tangi,badapokharia
odisha,khordha,NA,tangi,sarapari,1.52,2932,khurda,tangi,sarapari
odisha,khordha,NA,tangi,achyutpur,7.52,2933,khurda,tangi,achyutpur
odisha,khordha,NA,tangi,rameswar,8.72,2934,khurda,tangi,rameswar
odisha,khordha,NA,tangi,chhanagiri,12.74,2935,khurda,tangi,chhanagiri
odisha,khordha,NA,tangi,kamaguru,3.75,2936,khurda,tangi,kamaguru
odisha,khordha,NA,tangi,balipatpur,4.3,2937,khurda,tangi,balipatpur
odisha,khordha,NA,tangi,pariorada,2.06,2938,khurda,tangi,pariorada
odisha,khordha,NA,tangi,lendo,4.84,2939,khurda,tangi,lendo
odisha,khordha,NA,tangi,dia,18.66,2940,khurda,tangi,dia
odisha,khordha,NA,tangi,sanarautapada,3.53,2941,khurda,tangi,sanarautapada
odisha,khordha,NA,tangi,ramachandrapur,3.91,2942,khurda,tangi,ramachandrapur
odisha,khordha,NA,tangi,mangalajodi,3.62,2943,khurda,tangi,mangalajodi
odisha,khordha,NA,tangi,ujalagopinathpur,6.22,2944,khurda,tangi,ujalagopinathpur
odisha,khordha,NA,tangi,tankol,3.92,2945,khurda,tangi,tankol
odisha,koraput,NA,bandhugaon,almanda,79.52,2946,koraput,bandhugaon,almanda
odisha,koraput,NA,bandhugaon,bandhugaon,88.84,2947,koraput,bandhugaon,bandhugaon
odisha,koraput,NA,bandhugaon,garidi,33.02,2948,koraput,bandhugaon,garidi
odisha,koraput,NA,bandhugaon,jaguguda,50.23,2949,koraput,bandhugaon,jaguguda
odisha,koraput,NA,bandhugaon,kaberibadi,9.8,2950,koraput,bandhugaon,kaberibadi
odisha,koraput,NA,bandhugaon,kanagam,40.56,2951,koraput,bandhugaon,kanagam
odisha,koraput,NA,bandhugaon,kapalada,11.83,2952,koraput,bandhugaon,kapalada
odisha,koraput,NA,bandhugaon,kumbhagonda,37.59,2953,koraput,bandhugaon,kumbhagonda
odisha,koraput,NA,bandhugaon,kumbhariput,81.46,2954,koraput,bandhugaon,kumbhariput
odisha,koraput,NA,bandhugaon,kutrabeda,16.9,2955,koraput,bandhugaon,kutrabeda
odisha,koraput,NA,bandhugaon,nilabadi,21.29,2956,koraput,bandhugaon,nilabadi
odisha,koraput,NA,bandhugaon,pedaoloda,36.5,2957,koraput,bandhugaon,pedaoloda
odisha,koraput,NA,boipariguda,baligam,24.07,2958,koraput,boipariguda,baligam
odisha,koraput,NA,boipariguda,bodaput,8.62,2959,koraput,boipariguda,bodaput
odisha,koraput,NA,boipariguda,boipariguda,27.18,2960,koraput,boipariguda,boipariguda
odisha,koraput,NA,boipariguda,chandrapada,25.14,2961,koraput,boipariguda,chandrapada
odisha,koraput,NA,boipariguda,chipakur,5.78,2962,koraput,boipariguda,chipakhur
odisha,koraput,NA,boipariguda,dandabadi,34.78,2963,koraput,boipariguda,dandabada
odisha,koraput,NA,boipariguda,dasamanthpur,57.32,2964,koraput,boipariguda,dasamanthapur
odisha,koraput,NA,boipariguda,doraguda,16.56,2965,koraput,boipariguda,doraguda
odisha,koraput,NA,boipariguda,gupteswar,4.24,2966,koraput,boipariguda,gupteswar
odisha,koraput,NA,boipariguda,haladikunda,3.86,2967,koraput,boipariguda,NA
odisha,koraput,NA,boipariguda,kathapada,16.27,2968,koraput,boipariguda,kathapada
odisha,koraput,NA,boipariguda,kenduguda,35.37,2969,koraput,boipariguda,kenduguda
odisha,koraput,NA,boipariguda,kollar,42.34,2970,koraput,boipariguda,kollar
odisha,koraput,NA,boipariguda,majhiguda,13.42,2971,koraput,boipariguda,majhiguda
odisha,koraput,NA,boipariguda,mohuli,38.98,2972,koraput,boipariguda,mahuli
odisha,koraput,NA,boipariguda,ramagiri,79.66,2973,koraput,boipariguda,ramagiri
odisha,koraput,NA,boipariguda,tentuligumma,10.28,2974,koraput,boipariguda,tentuliguma
odisha,koraput,NA,boipariguda,pujariguda,5.99,2975,koraput,boipariguda,pujariguda
odisha,koraput,NA,boipariguda,cherka,0.63,2976,koraput,boipariguda,cherka
odisha,koraput,NA,boipariguda,mathapoda,0.06,2977,koraput,boipariguda,NA
odisha,koraput,NA,boipariguda,pendapoda,1.42,2978,koraput,boipariguda,pendapada
odisha,koraput,NA,borigumma,anchala,66.27,2979,koraput,borigumma,anchala
odisha,koraput,NA,borigumma,aunli,38.06,2980,koraput,borigumma,aunli
odisha,koraput,NA,borigumma,b.singpur,59.55,2981,koraput,borigumma,b.singpur
odisha,koraput,NA,borigumma,benagam,47.53,2982,koraput,borigumma,benagam
odisha,koraput,NA,borigumma,benasur,44.23,2983,koraput,borigumma,benasur
odisha,koraput,NA,borigumma,bijapur,28.77,2984,koraput,borigumma,bijapur
odisha,koraput,NA,borigumma,bodigam,72.44,2985,koraput,borigumma,bodigam
odisha,koraput,NA,borigumma,borigumma,64.45,2986,koraput,borigumma,borigumma
odisha,koraput,NA,borigumma,champapodar,37.49,2987,koraput,borigumma,champapodar
odisha,koraput,NA,borigumma,dengapodar,64.18,2988,koraput,borigumma,dengapodar
odisha,koraput,NA,borigumma,gujuniguda,31.18,2989,koraput,borigumma,gujuniguda
odisha,koraput,NA,borigumma,gumuda,31.91,2990,koraput,borigumma,gumuda
odisha,koraput,NA,borigumma,haridaguda,17.77,2991,koraput,borigumma,haridaguda
odisha,koraput,NA,borigumma,hordoli,34.42,2992,koraput,borigumma,hordoli
odisha,koraput,NA,borigumma,jujhari,57.23,2993,koraput,borigumma,jujhari
odisha,koraput,NA,borigumma,kamara,47.47,2994,koraput,borigumma,kamara
odisha,koraput,NA,borigumma,kamata,20.95,2995,koraput,borigumma,kamata
odisha,koraput,NA,borigumma,kanagam,37.8,2996,koraput,borigumma,kanagam
odisha,koraput,NA,borigumma,katharagada,45.5,2997,koraput,borigumma,katharagada
odisha,koraput,NA,borigumma,kumuli,41.12,2998,koraput,borigumma,kumuli
odisha,koraput,NA,borigumma,malda,54.85,2999,koraput,borigumma,malda
odisha,koraput,NA,borigumma,munja,35.84,3000,koraput,borigumma,munja
odisha,koraput,NA,borigumma,narigam,77.06,3001,koraput,borigumma,narigam
odisha,koraput,NA,borigumma,nuagam,18.3,3002,koraput,borigumma,nuagam
odisha,koraput,NA,borigumma,pondasguda,30.1,3003,koraput,borigumma,pondasguda
odisha,koraput,NA,borigumma,ranaspur,21.65,3004,koraput,borigumma,ranaspur
odisha,koraput,NA,borigumma,sanoparia,55.91,3005,koraput,borigumma,sanoparia
odisha,koraput,NA,borigumma,sargiguda,11.84,3006,koraput,borigumma,sargiguda
odisha,koraput,NA,borigumma,semelaguda,38.05,3007,koraput,borigumma,semelaguda
odisha,koraput,NA,borigumma,sosahandi,62.58,3008,koraput,borigumma,sosahandi
odisha,koraput,NA,dasamantapur,chanabada,18.62,3009,koraput,NA,NA
odisha,koraput,NA,dasamantapur,chikambo,7.27,3010,koraput,NA,NA
odisha,koraput,NA,dasamantapur,dasamantapur,31.25,3011,koraput,NA,NA
odisha,koraput,NA,dasamantapur,duarsuni,6,3012,koraput,NA,NA
odisha,koraput,NA,dasamantapur,dumbaguda,12.76,3013,koraput,NA,NA
odisha,koraput,NA,dasamantapur,gadiaguda,28.32,3014,koraput,NA,NA
odisha,koraput,NA,dasamantapur,giriligumma,16.07,3015,koraput,NA,NA
odisha,koraput,NA,dasamantapur,lulla,7.48,3016,koraput,NA,NA
odisha,koraput,NA,dasamantapur,malkangiri,10.8,3017,koraput,NA,NA
odisha,koraput,NA,dasamantapur,mujango,7.26,3018,koraput,NA,NA
odisha,koraput,NA,dasamantapur,murkar,18.57,3019,koraput,NA,NA
odisha,koraput,NA,dasamantapur,nandigam,1.61,3020,koraput,NA,NA
odisha,koraput,NA,dasamantapur,paika phulbeda,10.21,3021,koraput,NA,NA
odisha,koraput,NA,dasamantapur,pindapadar,12.67,3022,koraput,NA,NA
odisha,koraput,NA,dasamantapur,podagada,12.44,3023,koraput,NA,NA
odisha,koraput,NA,dasamantapur,poraja bedapodar,14.59,3024,koraput,NA,NA
odisha,koraput,NA,jeypore,ambaguda,11.87,3025,koraput,jeypore,ambaguda
odisha,koraput,NA,jeypore,anta,22.24,3026,koraput,jeypore,anta
odisha,koraput,NA,jeypore,badajiuna,6.18,3027,koraput,jeypore,badajiuna
odisha,koraput,NA,jeypore,balia,17.52,3028,koraput,jeypore,balia
odisha,koraput,NA,jeypore,bariniput,23.91,3029,koraput,jeypore,bariniput
odisha,koraput,NA,jeypore,dhanpur,8.79,3030,koraput,jeypore,dhanpur
odisha,koraput,NA,jeypore,dongarchinchi,15.9,3031,koraput,jeypore,dongarchinchi
odisha,koraput,NA,jeypore,ekamba,14.67,3032,koraput,jeypore,ekamba
odisha,koraput,NA,jeypore,gadapadar,9.43,3033,koraput,jeypore,gadapadar
odisha,koraput,NA,jeypore,hadia,9.59,3034,koraput,jeypore,hadia
odisha,koraput,NA,jeypore,jamunda,24.92,3035,koraput,jeypore,jamunda
odisha,koraput,NA,jeypore,jayantigiri,22.52,3036,koraput,jeypore,jayantigiri
odisha,koraput,NA,jeypore,kaliagam,9.66,3037,koraput,jeypore,kaliagam
odisha,koraput,NA,jeypore,kebidi,4.89,3038,koraput,jeypore,kebidi
odisha,koraput,NA,jeypore,konga,18.23,3039,koraput,jeypore,konga
odisha,koraput,NA,jeypore,kumuliput,23.83,3040,koraput,jeypore,kumuliput
odisha,koraput,NA,jeypore,phampuni,17.82,3041,koraput,jeypore,phampuni
odisha,koraput,NA,jeypore,pujariput,10.14,3042,koraput,jeypore,pujariput
odisha,koraput,NA,jeypore,randapalli,11.01,3043,koraput,jeypore,randapalli
odisha,koraput,NA,jeypore,ranigada,17.76,3044,koraput,jeypore,ranigada
odisha,koraput,NA,jeypore,tankua,25.72,3045,koraput,jeypore,tankua
odisha,koraput,NA,jeypore,umuri,27.38,3046,koraput,jeypore,umuri
odisha,koraput,NA,koraput,bada kerenga,47.75,3047,koraput,koraput,bada kerenga
odisha,koraput,NA,koraput,bada suku,19.02,3048,koraput,koraput,badasuku
odisha,koraput,NA,koraput,deoghati,12.33,3049,koraput,koraput,deoghati
odisha,koraput,NA,koraput,dumuripadar,6.21,3050,koraput,koraput,dumuripadar
odisha,koraput,NA,koraput,kendar,12.18,3051,koraput,koraput,kendar
odisha,koraput,NA,koraput,lankaput,5.22,3052,koraput,koraput,lankaput
odisha,koraput,NA,koraput,litiguda,16.92,3053,koraput,koraput,litiguda
odisha,koraput,NA,koraput,mahadeiput,10.56,3054,koraput,koraput,mahadeiput
odisha,koraput,NA,koraput,manbar,10.82,3055,koraput,koraput,manbar
odisha,koraput,NA,koraput,mastiput,29.57,3056,koraput,koraput,mastiput
odisha,koraput,NA,koraput,mathalput,20.28,3057,koraput,koraput,mathalput
odisha,koraput,NA,koraput,padmapur,18.39,3058,koraput,koraput,padmapur
odisha,koraput,NA,koraput,umuri,4.95,3059,koraput,koraput,umuri
odisha,koraput,NA,kotpad,batasana,19.46,3060,koraput,kotpad,batasana
odisha,koraput,NA,kotpad,bhonsuli,10.97,3061,koraput,kotpad,bhonsuli
odisha,koraput,NA,kotpad,bobeya,24.91,3062,koraput,kotpad,bobeya
odisha,koraput,NA,kotpad,chandili,23.02,3063,koraput,kotpad,chandili
odisha,koraput,NA,kotpad,chhattarla,12.41,3064,koraput,kotpad,chhattarla
odisha,koraput,NA,kotpad,chitra,9.65,3065,koraput,kotpad,chitra
odisha,koraput,NA,kotpad,dhamanahandi,12.85,3066,koraput,kotpad,dhamanahandi
odisha,koraput,NA,kotpad,ghumar,17.32,3067,koraput,kotpad,ghumar
odisha,koraput,NA,kotpad,girla,25.63,3068,koraput,kotpad,girla
odisha,koraput,NA,kotpad,guali,17.09,3069,koraput,kotpad,guali
odisha,koraput,NA,kotpad,gumuda,12.72,3070,koraput,kotpad,gumuda
odisha,koraput,NA,kotpad,kusumi,8.84,3071,koraput,kotpad,kusumi
odisha,koraput,NA,kotpad,murtahandi,20.73,3072,koraput,kotpad,murtahandi
odisha,koraput,NA,kotpad,s.b.nuagam,21.83,3073,koraput,kotpad,s.b.nuagam
odisha,koraput,NA,kotpad,sadaranga,8.43,3074,koraput,kotpad,sadaranga
odisha,koraput,NA,kotpad,sarigiguda,8.32,3075,koraput,kotpad,sarigiguda
odisha,koraput,NA,kotpad,sutipadar,4.72,3076,koraput,kotpad,sutipadar
odisha,koraput,NA,kundura,assana,12.91,3077,koraput,kundra,assana
odisha,koraput,NA,kundura,bagderi,17.06,3078,koraput,kundra,bagderi
odisha,koraput,NA,kundura,banuaguda,14.08,3079,koraput,kundra,banuaguda
odisha,koraput,NA,kundura,bhusanguda,9.65,3080,koraput,kundra,bhusanguda
odisha,koraput,NA,kundura,dangarpaunsi,13.3,3081,koraput,kundra,dangarpaunsi
odisha,koraput,NA,kundura,digapur,19.12,3082,koraput,kundra,digapur
odisha,koraput,NA,kundura,ghumar,14,3083,koraput,kundra,ghumar
odisha,koraput,NA,kundura,kerimiti,4.06,3084,koraput,kundra,kerimiti
odisha,koraput,NA,kundura,kundra,42.54,3085,koraput,kundra,kundra
odisha,koraput,NA,kundura,lima,6.89,3086,koraput,kundra,lima
odisha,koraput,NA,kundura,mosigam,9.24,3087,koraput,kundra,mosigam
odisha,koraput,NA,kundura,raniguda,2.91,3088,koraput,kundra,raniguda
odisha,koraput,NA,kundura,phulabhatta,0.01,3089,koraput,kundra,phulabhata
odisha,koraput,NA,kundura,gundal,0.06,3090,koraput,kundra,gundala
odisha,koraput,NA,kundura,phupugaon,0.09,3091,koraput,kundra,NA
odisha,koraput,NA,kundura,pakhanaguda,0.03,3092,koraput,kundra,pakhanaguda
odisha,koraput,NA,lamtaput,badigada,3.92,3093,koraput,lamataput,badigada
odisha,koraput,NA,lamtaput,balel,6.54,3094,koraput,lamataput,balel
odisha,koraput,NA,lamtaput,banamaliput,10.13,3095,koraput,lamataput,banamaliput
odisha,koraput,NA,lamtaput,chikenput,10.26,3096,koraput,lamataput,chikenput
odisha,koraput,NA,lamtaput,dabuguda,9.41,3097,koraput,lamataput,dabuguda
odisha,koraput,NA,lamtaput,godihanjar,13.18,3098,koraput,lamataput,godihanjar
odisha,koraput,NA,lamtaput,guneipoda,6.65,3099,koraput,lamataput,guneipoda
odisha,koraput,NA,lamtaput,jalahanjar,9.81,3100,koraput,lamataput,jalahanjar
odisha,koraput,NA,lamtaput,kumargandhana,5.97,3101,koraput,lamataput,kumargandhana
odisha,koraput,NA,lamtaput,lamtaput,17.75,3102,koraput,lamataput,lamtaput
odisha,koraput,NA,lamtaput,onkadeli,7.29,3103,koraput,lamataput,onkadeli
odisha,koraput,NA,lamtaput,petta,9.57,3104,koraput,lamataput,petta
odisha,koraput,NA,lamtaput,thusuba,16.36,3105,koraput,lamataput,thusuba
odisha,koraput,NA,lamtaput,tikarpada,11.76,3106,koraput,lamataput,tikarpada
odisha,koraput,NA,lamtaput,umbel,12.32,3107,koraput,lamataput,umbel
odisha,koraput,NA,laxmipur,bhitaragada,25.54,3108,koraput,laxmipur,bhitaragada
odisha,koraput,NA,laxmipur,burja,8.62,3109,koraput,laxmipur,burja
odisha,koraput,NA,laxmipur,champi,5.67,3110,koraput,laxmipur,champi
odisha,koraput,NA,laxmipur,goudaguda,9.21,3111,koraput,laxmipur,goudaguda
odisha,koraput,NA,laxmipur,kakirigumma,10.24,3112,koraput,laxmipur,kakirigumma
odisha,koraput,NA,laxmipur,kusumguda,7.72,3113,koraput,laxmipur,kusumguda
odisha,koraput,NA,laxmipur,kutinga,11.55,3114,koraput,laxmipur,kutinga
odisha,koraput,NA,laxmipur,laxmipur,22.89,3115,koraput,laxmipur,laxmipur
odisha,koraput,NA,laxmipur,odiyapentho,14.18,3116,koraput,laxmipur,odiyapentho
odisha,koraput,NA,laxmipur,panchada,2.05,3117,koraput,laxmipur,panchada
odisha,koraput,NA,laxmipur,pipalpadar,33.35,3118,koraput,laxmipur,pipalpadar
odisha,koraput,NA,laxmipur,toyaput,18.43,3119,koraput,laxmipur,toyaput
odisha,koraput,NA,laxmipur,tunpar,6.8,3120,koraput,laxmipur,tunpar
odisha,koraput,NA,nandapur,attanda,9.63,3121,koraput,nandapur,attanda
odisha,koraput,NA,nandapur,badel,9.1,3122,koraput,nandapur,badel
odisha,koraput,NA,nandapur,balda,14.59,3123,koraput,nandapur,balda
odisha,koraput,NA,nandapur,bheja,5.5,3124,koraput,nandapur,bheja
odisha,koraput,NA,nandapur,bilaput,8.01,3125,koraput,nandapur,bilaput
odisha,koraput,NA,nandapur,chatwa,7.56,3126,koraput,nandapur,chatwa
odisha,koraput,NA,nandapur,goluru,6.54,3127,koraput,nandapur,goluru
odisha,koraput,NA,nandapur,hatibari,7.61,3128,koraput,nandapur,hatibari
odisha,koraput,NA,nandapur,hikimput,9.89,3129,koraput,nandapur,hikimput
odisha,koraput,NA,nandapur,kasandi,7.82,3130,koraput,nandapur,kasandi
odisha,koraput,NA,nandapur,khemunduguda,8.98,3131,koraput,nandapur,khemunduguda
odisha,koraput,NA,nandapur,khurji,6.05,3132,koraput,nandapur,khurji
odisha,koraput,NA,nandapur,kulabir,17.02,3133,koraput,nandapur,kulabir
odisha,koraput,NA,nandapur,kularsingh,15.23,3134,koraput,nandapur,kularsingh
odisha,koraput,NA,nandapur,malibelgam,14.8,3135,koraput,nandapur,malibelgam
odisha,koraput,NA,nandapur,nandaka,4.6,3136,koraput,nandapur,nandaka
odisha,koraput,NA,nandapur,nandapur,29.39,3137,koraput,nandapur,nandapur
odisha,koraput,NA,nandapur,padwa,9.17,3138,koraput,nandapur,padwa
odisha,koraput,NA,nandapur,panthalungu,17.36,3139,koraput,nandapur,panthalungu
odisha,koraput,NA,nandapur,parajabadapada,2.47,3140,koraput,nandapur,parajabadapada
odisha,koraput,NA,nandapur,raising,12.19,3141,koraput,nandapur,raising
odisha,koraput,NA,nandapur,thuba,6.48,3142,koraput,nandapur,thuba
odisha,koraput,NA,nandapur,khinbar,0.02,3143,koraput,nandapur,khinbar
odisha,koraput,NA,narayan patana,balipeta,56.88,3144,koraput,narayanpatana,balipeta
odisha,koraput,NA,narayan patana,bijaghati,27.65,3145,koraput,narayanpatana,bijaghati
odisha,koraput,NA,narayan patana,borigi,64.65,3146,koraput,narayanpatana,borigi
odisha,koraput,NA,narayan patana,kumbhari,61.2,3147,koraput,narayanpatana,kumbhari
odisha,koraput,NA,narayan patana,langalabeda,43.42,3148,koraput,narayanpatana,langalabeda
odisha,koraput,NA,narayan patana,narayan patna,104.61,3149,koraput,narayanpatana,narayan patna
odisha,koraput,NA,narayan patana,podapadar,55.27,3150,koraput,narayanpatana,podapadar
odisha,koraput,NA,narayan patana,talagumandi,31.82,3151,koraput,narayanpatana,talagumandi
odisha,koraput,NA,narayan patana,tentulipadar,42.48,3152,koraput,narayanpatana,tentulipadar
odisha,koraput,NA,pottangi,ampavalli,12.71,3153,koraput,pottangi,ampavalli
odisha,koraput,NA,pottangi,chandaka,19.59,3154,koraput,pottangi,chandaka
