s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNDPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,kendrapara,NA,aul,patra pur,28.14,2224,kendrapara,aul,patra pur
odisha,kendrapara,NA,aul,singiri,11.68,2225,kendrapara,aul,singiri
odisha,kendrapara,NA,aul,mendha pur,19.35,2226,kendrapara,aul,mendha pur
odisha,kendrapara,NA,aul,narendra pur,37.87,2227,kendrapara,aul,narendra pur
odisha,kendrapara,NA,aul,chandia gadi,38.84,2228,kendrapara,aul,chandia gadi
odisha,kendrapara,NA,aul,mahu,26.74,2229,kendrapara,aul,mahu
odisha,kendrapara,NA,aul,manikapatana,42.81,2230,kendrapara,aul,manikapatana
odisha,kendrapara,NA,aul,dimiripala,15.57,2231,kendrapara,aul,dimiripala
odisha,kendrapara,NA,aul,desahi,60.07,2232,kendrapara,aul,desahi
odisha,kendrapara,NA,aul,aragal,14.38,2233,kendrapara,aul,aragal
odisha,kendrapara,NA,aul,sansidha,12.99,2234,kendrapara,aul,sansidha
odisha,kendrapara,NA,aul,balakati,9.1,2235,kendrapara,aul,balakati
odisha,kendrapara,NA,aul,kolidiha,18.14,2236,kendrapara,aul,kolidiha
odisha,kendrapara,NA,aul,badambila,35.14,2237,kendrapara,aul,badambila
odisha,kendrapara,NA,aul,kalash pur,30.51,2238,kendrapara,aul,kalash pur
odisha,kendrapara,NA,aul,aradanga,14.6,2239,kendrapara,aul,aradanga
odisha,kendrapara,NA,aul,tunga,15.29,2240,kendrapara,aul,tunga
odisha,kendrapara,NA,aul,arehikana,18.83,2241,kendrapara,aul,arehikana
odisha,kendrapara,NA,aul,batipada,17.27,2242,kendrapara,aul,batipada
odisha,kendrapara,NA,aul,juania,16.83,2243,kendrapara,aul,juania
odisha,kendrapara,NA,aul,nuapada,18.24,2244,kendrapara,aul,nuapada
odisha,kendrapara,NA,aul,petapada,5.84,2245,kendrapara,aul,petapada
odisha,kendrapara,NA,aul,padanipala,13.12,2246,kendrapara,aul,padanipala
odisha,kendrapara,NA,aul,demal,25.87,2247,kendrapara,aul,demal
odisha,kendrapara,NA,aul,atala,26.68,2248,kendrapara,aul,atala
odisha,kendrapara,NA,aul,dasipur,27.57,2249,kendrapara,aul,dasipur
odisha,kendrapara,NA,aul,ekamania,11.73,2250,kendrapara,aul,ekmania
odisha,kendrapara,NA,derabish,indalo,2.52,2251,kendrapara,derabish,indalo
odisha,kendrapara,NA,derabish,harianka,0.91,2252,kendrapara,derabish,harianka
odisha,kendrapara,NA,derabish,janara barimula,1.2,2253,kendrapara,derabish,janara barimula
odisha,kendrapara,NA,derabish,danpur,1.9,2254,kendrapara,derabish,danpur
odisha,kendrapara,NA,derabish,basupur,0.83,2255,kendrapara,derabish,basupur
odisha,kendrapara,NA,derabish,mukundapur,0.71,2256,kendrapara,derabish,mukundapur
odisha,kendrapara,NA,derabish,r.k.sahi,4.26,2257,kendrapara,derabish,r.k.sahi
odisha,kendrapara,NA,derabish,kaupada,2.06,2258,kendrapara,derabish,kaupada
odisha,kendrapara,NA,derabish,barimul,1.21,2259,kendrapara,derabish,barimul
odisha,kendrapara,NA,derabish,nahanga,2.85,2260,kendrapara,derabish,nahanga
odisha,kendrapara,NA,derabish,chatrachakoda,0.75,2261,kendrapara,derabish,chatrachakoda
odisha,kendrapara,NA,derabish,gualsing,1.92,2262,kendrapara,derabish,gualsing
odisha,kendrapara,NA,derabish,kusiapal,1.34,2263,kendrapara,derabish,kusiapal
odisha,kendrapara,NA,derabish,kurujanga,1.56,2264,kendrapara,derabish,kurujanga
odisha,kendrapara,NA,derabish,chandol,1.21,2265,kendrapara,derabish,chandol
odisha,kendrapara,NA,derabish,palei,4.21,2266,kendrapara,derabish,palei
odisha,kendrapara,NA,derabish,khamola,2.46,2267,kendrapara,derabish,khamola
odisha,kendrapara,NA,derabish,narasinghpur,0.57,2268,kendrapara,derabish,narasinghpur
odisha,kendrapara,NA,derabish,endara,1.12,2269,kendrapara,derabish,endara
odisha,kendrapara,NA,derabish,golarhat,2.03,2270,kendrapara,derabish,golarhat
odisha,kendrapara,NA,derabish,balia,3.63,2271,kendrapara,derabish,balia
odisha,kendrapara,NA,derabish,l.n.pur,0.82,2272,kendrapara,derabish,l.n.pur
odisha,kendrapara,NA,derabish,raghudeipur,0.89,2273,kendrapara,derabish,raghudeipur
odisha,kendrapara,NA,derabish,benipur,1.99,2274,kendrapara,derabish,benipur
odisha,kendrapara,NA,derabish,mangalpur,0.27,2275,kendrapara,derabish,mangalpur
odisha,kendrapara,NA,derabish,chhoti,1.21,2276,kendrapara,derabish,chhoti
odisha,kendrapara,NA,kendrapada,bagada,21.88,2277,kendrapara,kendrapara,bagada
odisha,kendrapara,NA,kendrapada,baro,23.97,2278,kendrapara,kendrapara,baro
odisha,kendrapara,NA,kendrapada,bhagabatpur,37.8,2279,kendrapara,kendrapara,bhagabatpur
odisha,kendrapara,NA,kendrapada,bharatpur,10.4,2280,kendrapara,kendrapara,bharatpur
odisha,kendrapara,NA,kendrapada,chakroda,21.36,2281,kendrapara,kendrapara,chakroda
odisha,kendrapara,NA,kendrapada,chandanpur,13.23,2282,kendrapara,kendrapara,chandanpur
odisha,kendrapara,NA,kendrapada,charigaon,20.79,2283,kendrapara,kendrapara,charigaon
odisha,kendrapara,NA,kendrapada,dhola,13.23,2284,kendrapara,kendrapara,dhola
odisha,kendrapara,NA,kendrapada,dhumat,19.84,2285,kendrapara,kendrapara,dhumat
odisha,kendrapara,NA,kendrapada,gangapada,13.06,2286,kendrapara,kendrapara,gangapada
odisha,kendrapara,NA,kendrapada,ghagara,19.84,2287,kendrapara,kendrapara,ghagara
odisha,kendrapara,NA,kendrapada,gulnagar,10.4,2288,kendrapara,kendrapara,gulnagar
odisha,kendrapara,NA,kendrapada,indupur,10.4,2289,kendrapara,kendrapara,indupur
odisha,kendrapara,NA,kendrapada,jamdhar,6.62,2290,kendrapara,kendrapara,jamdhar
odisha,kendrapara,NA,kendrapada,kalapada,15.12,2291,kendrapara,kendrapara,kalapada
odisha,kendrapara,NA,kendrapada,kansar,17.01,2292,kendrapara,kendrapara,kansar
odisha,kendrapara,NA,kendrapada,kapaleswar,8.5,2293,kendrapara,kendrapara,kapaleswar
odisha,kendrapara,NA,kendrapada,keshpur,9.45,2294,kendrapara,kendrapara,keshpur
odisha,kendrapara,NA,kendrapada,koro,22.68,2295,kendrapara,kendrapara,koro
odisha,kendrapara,NA,kendrapada,kuturanga,6.62,2296,kendrapara,kendrapara,kutaranga
odisha,kendrapara,NA,kendrapada,nikirei,25.52,2297,kendrapara,kendrapara,nikirei
odisha,kendrapara,NA,kendrapada,ostapur,11.34,2298,kendrapara,kendrapara,ostapur
odisha,kendrapara,NA,kendrapada,palasingha,9.45,2299,kendrapara,kendrapara,palasingha
odisha,kendrapara,NA,kendrapada,purusottampur,11.34,2300,kendrapara,kendrapara,purusottampur
odisha,kendrapara,NA,kendrapada,sanamantia,17.01,2301,kendrapara,kendrapara,sanamantia
odisha,kendrapara,NA,kendrapada,shyamsundarpur,10.4,2302,kendrapara,kendrapara,shyamsundarpur
odisha,kendrapara,NA,kendrapada,ayaba,6.62,2303,kendrapara,kendrapara,ayaba
odisha,kendrapara,NA,mahakalapada,alaeilo,22.08,2304,kendrapara,mahakalapada,alailo
odisha,kendrapara,NA,mahakalapada,ameipal,16.53,2305,kendrapara,mahakalapada,ameipal
odisha,kendrapara,NA,mahakalapada,badakula,25.56,2306,kendrapara,mahakalapada,badakula
odisha,kendrapara,NA,mahakalapada,badhi,65.39,2307,kendrapara,mahakalapada,badihi
odisha,kendrapara,NA,mahakalapada,balipala,11.62,2308,kendrapara,mahakalapada,balipal
odisha,kendrapara,NA,mahakalapada,baradanga,2.32,2309,kendrapara,mahakalapada,baradanga
odisha,kendrapara,NA,mahakalapada,barakandha,22.08,2310,kendrapara,mahakalapada,barakandha
odisha,kendrapara,NA,mahakalapada,batighar,3.49,2311,kendrapara,mahakalapada,batighar
odisha,kendrapara,NA,mahakalapada,baulakani,8.13,2312,kendrapara,mahakalapada,baulakani
odisha,kendrapara,NA,mahakalapada,bijayanagar,8.22,2313,kendrapara,mahakalapada,bijayanagar
odisha,kendrapara,NA,mahakalapada,deulapada,26.04,2314,kendrapara,mahakalapada,deulapada
odisha,kendrapara,NA,mahakalapada,gagua,17.43,2315,kendrapara,mahakalapada,gagua
odisha,kendrapara,NA,mahakalapada,jadupur,17.43,2316,kendrapara,mahakalapada,jadupur
odisha,kendrapara,NA,mahakalapada,jayachandrapur,5.24,2317,kendrapara,mahakalapada,jayachandrapur
odisha,kendrapara,NA,mahakalapada,karnja,6.05,2318,kendrapara,mahakalapada,karnja
odisha,kendrapara,NA,mahakalapada,kharinasi,2.32,2319,kendrapara,mahakalapada,kharinasi
odisha,kendrapara,NA,mahakalapada,khurusia,9.63,2320,kendrapara,mahakalapada,khurusia
odisha,kendrapara,NA,mahakalapada,mahakalapada,41.83,2321,kendrapara,mahakalapada,mahakalapada
odisha,kendrapara,NA,mahakalapada,mangal pur,45.37,2322,kendrapara,mahakalapada,mangalpur
odisha,kendrapara,NA,mahakalapada,patalipanka,14.25,2323,kendrapara,mahakalapada,patalipanka
odisha,kendrapara,NA,mahakalapada,rajagada,18.59,2324,kendrapara,mahakalapada,rajagada
odisha,kendrapara,NA,mahakalapada,ramnagar,0.73,2325,kendrapara,mahakalapada,ramanagar
odisha,kendrapara,NA,mahakalapada,teragaon,17.43,2326,kendrapara,mahakalapada,teragan
odisha,kendrapara,NA,mahakalapada,tikarapangaa,18,2327,kendrapara,mahakalapada,tikarapanga
odisha,kendrapara,NA,mahakalapada,tikhirii,11.62,2328,kendrapara,mahakalapada,tikhiri
odisha,kendrapara,NA,mahakalapada,gadaromita,5.32,2329,kendrapara,mahakalapada,gadaromit
odisha,kendrapara,NA,mahakalapada,nanjuda,2.32,2330,kendrapara,mahakalapada,nanjura
odisha,kendrapara,NA,mahakalapada,kansar & kb dandua,9.55,2331,kendrapara,mahakalapada,NA
odisha,kendrapara,NA,mahakalapada,petachhela,8.13,2332,kendrapara,mahakalapada,petachhela
odisha,kendrapara,NA,marsaghai,kuhudi,1.61,2333,kendrapara,marsaghai,kuhudi
odisha,kendrapara,NA,marsaghai,jalapoka,0.32,2334,kendrapara,marsaghai,jalapoka
odisha,kendrapara,NA,marsaghai,mangarajpur,1.13,2335,kendrapara,marsaghai,mangarajpur
odisha,kendrapara,NA,marsaghai,dasipur,2.74,2336,kendrapara,marsaghai,dasipur
odisha,kendrapara,NA,marsaghai,angulai,0.28,2337,kendrapara,marsaghai,angulai
odisha,kendrapara,NA,marsaghai,marsaghai,1.45,2338,kendrapara,marsaghai,marshaghai
odisha,kendrapara,NA,marsaghai,dumuka,1.13,2339,kendrapara,marsaghai,dumuka
odisha,kendrapara,NA,marsaghai,silipur,1.93,2340,kendrapara,marsaghai,silipur
odisha,kendrapara,NA,marsaghai,manikunda,4.35,2341,kendrapara,marsaghai,manikunda
odisha,kendrapara,NA,marsaghai,aitipur,2.58,2342,kendrapara,marsaghai,aitipur
odisha,kendrapara,NA,marsaghai,talasanga,1.29,2343,kendrapara,marsaghai,talasanga
odisha,kendrapara,NA,marsaghai,jamapara,0.64,2344,kendrapara,marsaghai,jamapada
odisha,kendrapara,NA,marsaghai,antei,3.22,2345,kendrapara,marsaghai,antei
odisha,kendrapara,NA,marsaghai,mehendinagar,3.06,2346,kendrapara,marsaghai,mehendinagar
odisha,kendrapara,NA,marsaghai,karilopatana,3.86,2347,kendrapara,marsaghai,karilopatna
odisha,kendrapara,NA,marsaghai,beruhan,0.97,2348,kendrapara,marsaghai,beruhan
odisha,kendrapara,NA,marsaghai,bachharai,3.22,2349,kendrapara,marsaghai,bachharai
odisha,kendrapara,NA,marsaghai,batira,0.64,2350,kendrapara,marsaghai,batira
odisha,kendrapara,NA,marsaghai,garajanga,2.74,2351,kendrapara,marsaghai,garajanga
odisha,kendrapara,NA,marsaghai,bandhakata,1.77,2352,kendrapara,marsaghai,bandhakata
odisha,kendrapara,NA,marsaghai,parakula,0.8,2353,kendrapara,marsaghai,parakula
odisha,kendrapara,NA,marsaghai,akhuadakhini,2.9,2354,kendrapara,marsaghai,akhuadakhin
odisha,kendrapara,NA,marsaghai,raghabpur,2.74,2355,kendrapara,marsaghai,raghabapur
odisha,kendrapara,NA,marsaghai,hindulia,0.16,2356,kendrapara,marsaghai,hindulia
odisha,kendrapara,NA,pattamundai,alpua,17.32,2357,kendrapara,pattamundai,alapua
odisha,kendrapara,NA,pattamundai,amrutamanohi,1.76,2358,kendrapara,pattamundai,amrutamanohi
odisha,kendrapara,NA,pattamundai,andara,43.07,2359,kendrapara,pattamundai,andhara
odisha,kendrapara,NA,pattamundai,aradapalli,5.77,2360,kendrapara,pattamundai,aradapali
odisha,kendrapara,NA,pattamundai,badamohanpur,3.46,2361,kendrapara,pattamundai,badamohanpur
odisha,kendrapara,NA,pattamundai,badamulabasant,9.24,2362,kendrapara,pattamundai,badamulabasanta
odisha,kendrapara,NA,pattamundai,badapada,15.02,2363,kendrapara,pattamundai,badapada
odisha,kendrapara,NA,pattamundai,balabhadrapur,39.67,2364,kendrapara,pattamundai,balabhadrapur
odisha,kendrapara,NA,pattamundai,balipatna,22.58,2365,kendrapara,pattamundai,balipatana
odisha,kendrapara,NA,pattamundai,baluria,11.55,2366,kendrapara,pattamundai,baluria
odisha,kendrapara,NA,pattamundai,bilikana,15.82,2367,kendrapara,pattamundai,bilikana
odisha,kendrapara,NA,pattamundai,chandanagar,39.62,2368,kendrapara,pattamundai,NA
odisha,kendrapara,NA,pattamundai,damarpur,18.48,2369,kendrapara,pattamundai,damarpur
odisha,kendrapara,NA,pattamundai,dihapada,26.4,2370,kendrapara,pattamundai,dihapada
odisha,kendrapara,NA,pattamundai,dihudipur,10.39,2371,kendrapara,pattamundai,dihudipur
odisha,kendrapara,NA,pattamundai,dosia,10.39,2372,kendrapara,pattamundai,dosia
odisha,kendrapara,NA,pattamundai,gangarampur,9.75,2373,kendrapara,pattamundai,gangarampur
odisha,kendrapara,NA,pattamundai,khadianta,14.2,2374,kendrapara,pattamundai,khadianta
odisha,kendrapara,NA,pattamundai,khanta,27.58,2375,kendrapara,pattamundai,khanata
odisha,kendrapara,NA,pattamundai,narasinghpur,10.84,2376,kendrapara,pattamundai,narasinghpur
odisha,kendrapara,NA,pattamundai,nilakanthapur,4.62,2377,kendrapara,pattamundai,nilakanthapur
odisha,kendrapara,NA,pattamundai,oupada,14.97,2378,kendrapara,pattamundai,oupada
odisha,kendrapara,NA,pattamundai,penthapal,15.02,2379,kendrapara,pattamundai,penthapal
odisha,kendrapara,NA,pattamundai,sanjaria,21.18,2380,kendrapara,pattamundai,sanajaria
odisha,kendrapara,NA,pattamundai,sansarfal,16.46,2381,kendrapara,pattamundai,sansarfal
odisha,kendrapara,NA,pattamundai,sasan,13.85,2382,kendrapara,pattamundai,sasana
odisha,kendrapara,NA,pattamundai,singhagaon,9.68,2383,kendrapara,pattamundai,singhagan
odisha,kendrapara,NA,pattamundai,srirampur,19.67,2384,kendrapara,pattamundai,srirampur
odisha,kendrapara,NA,pattamundai,taradipal,3.46,2385,kendrapara,pattamundai,taradipal
odisha,kendrapara,NA,pattamundai,kakharuni,29.48,2386,kendrapara,pattamundai,kakharuni
odisha,kendrapara,NA,rajkanika,trilokyapur,11.99,2387,kendrapara,rajkanika,trilokyapur
odisha,kendrapara,NA,rajkanika,abdulpur,4.41,2388,kendrapara,rajkanika,abdulpur
odisha,kendrapara,NA,rajkanika,pegarapada,0.88,2389,kendrapara,rajkanika,pegarapada
odisha,kendrapara,NA,rajkanika,deaulatara,7.88,2390,kendrapara,rajkanika,deaulatara
odisha,kendrapara,NA,rajkanika,jayanagar,0.63,2391,kendrapara,rajkanika,jayanagar
odisha,kendrapara,NA,rajkanika,baraha domanda,0.19,2392,kendrapara,rajkanika,baraha domanda
odisha,kendrapara,NA,rajkanika,namatara,4.41,2393,kendrapara,rajkanika,namatara
odisha,kendrapara,NA,rajkanika,koranda,3.53,2394,kendrapara,rajkanika,koranda
odisha,kendrapara,NA,rajkanika,panasa ganda,5.73,2395,kendrapara,rajkanika,panasa ganda
odisha,kendrapara,NA,rajkanika,jagulai pada,1.76,2396,kendrapara,rajkanika,jagulai pada
odisha,kendrapara,NA,rajkanika,kanta pada,5.29,2397,kendrapara,rajkanika,kanta pada
odisha,kendrapara,NA,rajkanika,nahuni,7.06,2398,kendrapara,rajkanika,nahuni
odisha,kendrapara,NA,rajkanika,akhulipada,13.61,2399,kendrapara,rajkanika,akhulipada
odisha,kendrapara,NA,rajkanika,charapada,3.09,2400,kendrapara,rajkanika,charapada
odisha,kendrapara,NA,rajkanika,parinuapada habalganda,3.97,2401,kendrapara,rajkanika,parinuapada habalganda
odisha,kendrapara,NA,rajkanika,koilipur,11.03,2402,kendrapara,rajkanika,koilipur
odisha,kendrapara,NA,rajkanika,baruna,7.94,2403,kendrapara,rajkanika,baruna
odisha,kendrapara,NA,rajkanika,balrampur,3.53,2404,kendrapara,rajkanika,balrampur
odisha,kendrapara,NA,rajkanika,siko,9.7,2405,kendrapara,rajkanika,siko
odisha,kendrapara,NA,rajkanika,hatasahi,0.44,2406,kendrapara,rajkanika,hatasahi
odisha,kendrapara,NA,rajkanika,baghabuda,0.88,2407,kendrapara,rajkanika,baghabuda
odisha,kendrapara,NA,rajkanika,sihopada,3.99,2408,kendrapara,rajkanika,sihopada
odisha,kendrapara,NA,rajkanika,olaver,5.29,2409,kendrapara,rajkanika,olaver
odisha,kendrapara,NA,rajkanika,barunadiha,6.62,2410,kendrapara,rajkanika,barunadiha
odisha,kendrapara,NA,rajkanika,katana bania,11.91,2411,kendrapara,rajkanika,katana bania
odisha,kendrapara,NA,rajkanika,padhanapada,2.21,2412,kendrapara,rajkanika,padhanapada
odisha,kendrapara,NA,rajkanika,varigada,5.29,2413,kendrapara,rajkanika,varigada
odisha,kendrapara,NA,rajkanika,taras,7.5,2414,kendrapara,rajkanika,taras
odisha,kendrapara,NA,rajkanika,baradia,2.3,2415,kendrapara,rajkanika,baradia
odisha,kendhujar,NA,anandapur,bailo,12.32,2416,keonjhar,anandapur,bailo
odisha,kendhujar,NA,anandapur,belabahali,7.7,2417,keonjhar,anandapur,belabahali
odisha,kendhujar,NA,anandapur,dhakotha,15.4,2418,keonjhar,anandapur,dhakotha
odisha,kendhujar,NA,anandapur,galaymunda,9.24,2419,keonjhar,anandapur,galaymunda
odisha,kendhujar,NA,anandapur,haridapal,1.54,2420,keonjhar,anandapur,haridapal
odisha,kendhujar,NA,anandapur,kathakata,9.24,2421,keonjhar,anandapur,kathakata
odisha,kendhujar,NA,anandapur,kodapada,4.62,2422,keonjhar,anandapur,kodapada
odisha,kendhujar,NA,anandapur,kolimati,16.94,2423,keonjhar,anandapur,kolimati
odisha,kendhujar,NA,anandapur,manoharpur,18.48,2424,keonjhar,anandapur,manoharpur
odisha,kendhujar,NA,anandapur,panasadiha,13.86,2425,keonjhar,anandapur,panasadiha
odisha,kendhujar,NA,anandapur,salabani,3.93,2426,keonjhar,anandapur,salabani
odisha,kendhujar,NA,anandapur,tartara,13.86,2427,keonjhar,anandapur,tartara
odisha,kendhujar,NA,bansapal,banspal,18.42,2428,keonjhar,banspal,banspal
odisha,kendhujar,NA,bansapal,baragarh,10.73,2429,keonjhar,banspal,baragarh
odisha,kendhujar,NA,bansapal,fuljhar,0.15,2430,keonjhar,banspal,fuljhar
odisha,kendhujar,NA,bansapal,gonasika,9.2,2431,keonjhar,banspal,gonasika
odisha,kendhujar,NA,bansapal,jatra,6.35,2432,keonjhar,banspal,jatra
odisha,kendhujar,NA,bansapal,kalanda,13.8,2433,keonjhar,banspal,NA
odisha,kendhujar,NA,bansapal,kodipasa,12.26,2434,keonjhar,banspal,kodipasa
odisha,kendhujar,NA,bansapal,saharpur,0.08,2435,keonjhar,banspal,saharpur
odisha,kendhujar,NA,champua,badanai,23.1,2436,keonjhar,champua,badanai
odisha,kendhujar,NA,champua,bhanda,9.24,2437,keonjhar,champua,bhanda
odisha,kendhujar,NA,champua,bhuinpur,23.1,2438,keonjhar,champua,bhuinpur
odisha,kendhujar,NA,champua,chandrasekharpur,6.16,2439,keonjhar,champua,chandrasekharpur
odisha,kendhujar,NA,champua,jajaposi,7.7,2440,keonjhar,champua,jajaposi
odisha,kendhujar,NA,champua,jali,1.84,2441,keonjhar,champua,jali
odisha,kendhujar,NA,champua,jamudalak,15.09,2442,keonjhar,champua,jamudalak
odisha,kendhujar,NA,champua,jyotipur,13.87,2443,keonjhar,champua,jyotipur
odisha,kendhujar,NA,champua,kalikaprasad,9.24,2444,keonjhar,champua,kalikaprasad
odisha,kendhujar,NA,champua,karanjia,7.7,2445,keonjhar,champua,karanjia
odisha,kendhujar,NA,champua,kashipal,13.86,2446,keonjhar,champua,kashipal
odisha,kendhujar,NA,champua,kodagadia,4.62,2447,keonjhar,champua,kodagadia
odisha,kendhujar,NA,champua,kutariposhi,9.24,2448,keonjhar,champua,kutariposhi
odisha,kendhujar,NA,champua,padua,12.32,2449,keonjhar,champua,padua
odisha,kendhujar,NA,champua,parshala,23.1,2450,keonjhar,champua,parshala
odisha,kendhujar,NA,champua,rajia,6.16,2451,keonjhar,champua,rajia
odisha,kendhujar,NA,champua,rangamatia,3.08,2452,keonjhar,champua,rangamatia
odisha,kendhujar,NA,champua,rimuli,7.7,2453,keonjhar,champua,rimuli
odisha,kendhujar,NA,champua,sadangi,3.12,2454,keonjhar,champua,sadangi
odisha,kendhujar,NA,champua,sarei,1.54,2455,keonjhar,champua,sarei
odisha,kendhujar,NA,champua,sunaposi,1.54,2456,keonjhar,champua,sunaposi
odisha,kendhujar,NA,champua,unchabali,9.24,2457,keonjhar,champua,unchabali
odisha,kendhujar,NA,ghasipura,alati,0.59,2458,keonjhar,ghasipura,alati
odisha,kendhujar,NA,ghasipura,balaram pur,0.78,2459,keonjhar,ghasipura,balaram pur
odisha,kendhujar,NA,ghasipura,bato,0.24,2460,keonjhar,ghasipura,bato
odisha,kendhujar,NA,ghasipura,bhandaridiha,0.82,2461,keonjhar,ghasipura,bhandaridiha
odisha,kendhujar,NA,ghasipura,deogoan,0.48,2462,keonjhar,ghasipura,deogoan
odisha,kendhujar,NA,ghasipura,gadabandhagoda,0.24,2463,keonjhar,ghasipura,gadabandhagoda
odisha,kendhujar,NA,ghasipura,ganpur,0.24,2464,keonjhar,ghasipura,ganpur
odisha,kendhujar,NA,ghasipura,gohira,0.55,2465,keonjhar,ghasipura,gohira
odisha,kendhujar,NA,ghasipura,keshadurapala,0.11,2466,keonjhar,ghasipura,keshadurapala
odisha,kendhujar,NA,ghasipura,khalana,0.08,2467,keonjhar,ghasipura,khalana
odisha,kendhujar,NA,ghasipura,khaliamenta,0.12,2468,keonjhar,ghasipura,khaliamenta
odisha,kendhujar,NA,ghasipura,machhalo,0.2,2469,keonjhar,ghasipura,machhalo
odisha,kendhujar,NA,ghasipura,madanapur,0.24,2470,keonjhar,ghasipura,madanapur
odisha,kendhujar,NA,ghasipura,radhikadeipur,0.24,2471,keonjhar,ghasipura,radhikadeipur
odisha,kendhujar,NA,ghasipura,ramachandrapur,0.18,2472,keonjhar,ghasipura,ramachandrapur
odisha,kendhujar,NA,ghasipura,tarimul,0.12,2473,keonjhar,ghasipura,tarimul
odisha,kendhujar,NA,ghasipura,samukanendi,0.01,2474,keonjhar,ghasipura,samukanendi
odisha,kendhujar,NA,ghasipura,baripal,0.01,2475,keonjhar,ghasipura,baripal
odisha,kendhujar,NA,ghatgaon,badajamuposi,0.32,2476,keonjhar,ghatagaon,badajamuposi
odisha,kendhujar,NA,ghatgaon,badamasinabila,1.41,2477,keonjhar,ghatagaon,badamasinabila
odisha,kendhujar,NA,ghatgaon,badapichhula,0.24,2478,keonjhar,ghatagaon,badapichhula
odisha,kendhujar,NA,ghatgaon,balipokhari,0.74,2479,keonjhar,ghatagaon,balipokhari
odisha,kendhujar,NA,ghatgaon,barhatipura,0.74,2480,keonjhar,ghatagaon,barhatipura
odisha,kendhujar,NA,ghatgaon,basantpur,0.32,2481,keonjhar,ghatagaon,basantpur
odisha,kendhujar,NA,ghatgaon,bholabeda,0.41,2482,keonjhar,ghatagaon,bholabeda
odisha,kendhujar,NA,ghatgaon,binida,0.32,2483,keonjhar,ghatagaon,binida
odisha,kendhujar,NA,ghatgaon,dhenkikote,0.83,2484,keonjhar,ghatagaon,dhenkikote
odisha,kendhujar,NA,ghatgaon,gadadharpur,0.74,2485,keonjhar,ghatagaon,gadadharpur
odisha,kendhujar,NA,ghatgaon,khantaghar,0.41,2486,keonjhar,ghatagaon,khantaghar
odisha,kendhujar,NA,ghatgaon,manoharpur,0.66,2487,keonjhar,ghatagaon,manoharpur
odisha,kendhujar,NA,ghatgaon,muktapur,1.5,2488,keonjhar,ghatagaon,muktapur
odisha,kendhujar,NA,ghatgaon,mukundapurpatana,1.01,2489,keonjhar,ghatagaon,mukundapurpatana
odisha,kendhujar,NA,ghatgaon,paidapatana,0.91,2490,keonjhar,ghatagaon,paidapatana
odisha,kendhujar,NA,ghatgaon,pandapada,0.32,2491,keonjhar,ghatagaon,pandapada
odisha,kendhujar,NA,ghatgaon,patilo,0.41,2492,keonjhar,ghatagaon,patilo
odisha,kendhujar,NA,ghatgaon,pipilia,0.99,2493,keonjhar,ghatagaon,pipilia
odisha,kendhujar,NA,ghatgaon,purumunda,1.5,2494,keonjhar,ghatagaon,purumunda
odisha,kendhujar,NA,ghatgaon,rutisila,0.24,2495,keonjhar,ghatagaon,rutisila
odisha,kendhujar,NA,ghatgaon,santarapur,0.91,2496,keonjhar,ghatagaon,santarapur
odisha,kendhujar,NA,ghatgaon,sunatangiri,0.08,2497,keonjhar,ghatagaon,sunatangiri
odisha,kendhujar,NA,ghatgaon,tara,0.17,2498,keonjhar,ghatagaon,tara
odisha,kendhujar,NA,ghatgaon,toranipokhari,0.59,2499,keonjhar,ghatagaon,toranipokhari
odisha,kendhujar,NA,ghatgaon,uperdiha,0.59,2500,keonjhar,ghatagaon,uperdiha
odisha,kendhujar,NA,ghatgaon,balabhadrapur,0.41,2501,keonjhar,ghatagaon,balabhadrapur
