State ,District,Block,SNo,Grampanchyat Name ,SC,ST,Minority,Others,Total,
Odisha ,Ganjam,Bellaguntha,7,G.Nuagam,2.85,0,0,11.6,14.45,
Odisha ,Ganjam,Bellaguntha,8,Gangapur,1.85,0,0,44.3,46.15,
Odisha ,Ganjam,Bellaguntha,9,Gobara,5,0,0,1.85,6.85,
Odisha ,Ganjam,Bellaguntha,10,Inginathi,1.3,0,0,6.2,7.5,
Odisha ,Ganjam,Bellaguntha,11,Khairputi,1,0,0,5.55,6.55,
Odisha ,Ganjam,Bellaguntha,12,Khetribarpur,4.05,0,0,13.2,17.25,
Odisha ,Ganjam,Bellaguntha,13,Mangalpur,0,0,0,4.95,4.95,
Odisha ,Ganjam,Bellaguntha,14,Nettenga,7.15,0,0,2.65,9.8,
Odisha ,Ganjam,Bellaguntha,15,Pailipada,1.3,0,0,1.6,2.9,
Odisha ,Ganjam,Bellaguntha,16,Sasan,0,0,0,8.65,8.65,
Odisha ,Ganjam,Bellaguntha,17,Tanarada,2.25,0,0,11.9,14.15,
Odisha ,Ganjam,Bellaguntha,18,Udhra,11.55,0,0,15.1,26.65,
Odisha ,Ganjam,Bellaguntha,,Total,68.3,0,0,214.9,283.2,
Odisha ,Ganjam,Bhanjanagar,1,Badakodanda,7,0.75,0,14.1,21.85,
Odisha ,Ganjam,Bhanjanagar,2,Baibali,2.4,11.35,0,80.2,93.95,
Odisha ,Ganjam,Bhanjanagar,3,Baruda,12.6,11.4,0,30.85,54.85,
Odisha ,Ganjam,Bhanjanagar,4,Baunsalundi,1.1,1,0,2.85,4.95,
Odisha ,Ganjam,Bhanjanagar,5,Brahmanapadar,9.35,19.3,0,94,122.65,
Odisha ,Ganjam,Bhanjanagar,6,Dadaralunda,21.45,20.15,0,31.75,73.35,
Odisha ,Ganjam,Bhanjanagar,7,Dhiapadhal,2.5,0,0,13.85,16.35,
Odisha ,Ganjam,Bhanjanagar,8,Domuhani,34.8,60.05,0,26.2,121.05,
Odisha ,Ganjam,Bhanjanagar,9,Dumakumpa,55.5,10.35,0,168.65,234.5,
Odisha ,Ganjam,Bhanjanagar,10,Gallery,7.15,5.15,0,48.6,60.9,
Odisha ,Ganjam,Bhanjanagar,11,Golapada,4.15,0,0,25.35,29.5,
Odisha ,Ganjam,Bhanjanagar,12,Gunduribadi,16.4,3.55,0,51.35,71.3,
Odisha ,Ganjam,Bhanjanagar,13,Harigada,31.55,8.9,0,72.5,112.95,
Odisha ,Ganjam,Bhanjanagar,14,Jillundi,2.5,0,0,76.35,78.85,
Odisha ,Ganjam,Bhanjanagar,15,Kulada,0.3,0.2,0,4.85,5.35,
Odisha ,Ganjam,Bhanjanagar,16,Lalsingi,1.35,0,0,10.95,12.3,
Odisha ,Ganjam,Bhanjanagar,17,Lembhei,13.55,0.3,0,36.45,50.3,
Odisha ,Ganjam,Bhanjanagar,18,Mudulipalli,1,0,0,0.3,1.3,
Odisha ,Ganjam,Bhanjanagar,19,Mujagada,17.2,13.55,0,70.4,101.15,
Odisha ,Ganjam,Bhanjanagar,20,Sanakodanda,21.05,22.15,0,178.5,221.7,
Odisha ,Ganjam,Bhanjanagar,21,Tilisingi,3.1,1.3,0,26.4,30.8,
Odisha ,Ganjam,Bhanjanagar,22,Turumu,8.85,11.7,0,125.7,146.25,
Odisha ,Ganjam,Bhanjanagar,,Total,274.85,201.15,0,1190.15,1666.15,
Odisha ,Ganjam,Buguda,1,A.Karadabadi,1.3,0,0,2.3,3.6,
Odisha ,Ganjam,Buguda,2,Antarapada,0.5,0,0,7.1,7.6,
Odisha ,Ganjam,Buguda,3,Arakhapur,0,0,0,0.55,0.55,
Odisha ,Ganjam,Buguda,4,B.Karadabadi,0,0,0,22.15,22.15,
Odisha ,Ganjam,Buguda,5,Balipadara,0,0,0,1.75,1.75,
Odisha ,Ganjam,Buguda,6,Bhagabanpur,2.45,0,0,17.1,19.55,
Odisha ,Ganjam,Buguda,7,Bhamasiali,2.8,0,0.3,12.6,15.7,
Odisha ,Ganjam,Buguda,8,Biranchipur,3.35,0,0,31.6,34.95,
Odisha ,Ganjam,Buguda,9,Golabandha,1,0,0,19.85,20.85,
Odisha ,Ganjam,Buguda,10,Golia,2.8,6.65,0,26.05,35.5,
Odisha ,Ganjam,Buguda,11,Goudiabarada,3,0,0,15.7,18.7,
Odisha ,Ganjam,Buguda,12,Kalamba,0,0,0,22,22,
Odisha ,Ganjam,Buguda,13,Karasingi,7.45,2,0,7.3,16.75,
Odisha ,Ganjam,Buguda,14,Karchuli,5.3,3.1,0,73.45,81.85,
Odisha ,Ganjam,Buguda,15,Kholakhalli,8.95,0,0,8.3,17.25,
Odisha ,Ganjam,Buguda,16,Manitara,12.25,1,0,31.3,44.55,
Odisha ,Ganjam,Buguda,17,Motabadi,0.3,0,0,1.3,1.6,
Odisha ,Ganjam,Buguda,18,Pangidi,0.3,0,0,8.8,9.1,
Odisha ,Ganjam,Buguda,19,Pochalundi,1,0,0,9.3,10.3,
Odisha ,Ganjam,Buguda,20,Sankuru,2,0,0,1.75,3.75,
Odisha ,Ganjam,Buguda,21,Takarada,1.65,1.3,0,8.6,11.55,
Odisha ,Ganjam,Buguda,,Total,56.4,14.05,0.3,328.85,399.6,
Odisha ,Ganjam,Chatrapur,1,Baulagam,1.4,0,0,0,1.4,
Odisha ,Ganjam,Chatrapur,2,Bhikaripalli,0.6,0,0,0,0.6,
Odisha ,Ganjam,Chatrapur,3,Bipulingi,0,0,0,0.3,0.3,
Odisha ,Ganjam,Chatrapur,4,Laxmipur,0,0,0,0.75,0.75,
Odisha ,Ganjam,Chatrapur,5,Narendrapur,1,0,0,1,2,
Odisha ,Ganjam,Chatrapur,6,Podapadar,0,0,0,1.1,1.1,
Odisha ,Ganjam,Chatrapur,7,Sundarpur,0.6,0,0,1.35,1.95,
Odisha ,Ganjam,Chatrapur,8,Tanganapalli,0.6,0,0,0.6,1.2,
Odisha ,Ganjam,Chatrapur,,Total,4.2,0,0,5.1,9.3,
Odisha ,Ganjam,Chikiti,1,Chandapur,1,1.65,0,2.6,5.25,
Odisha ,Ganjam,Chikiti,2,Girisola,1,0,0,3.2,4.2,
Odisha ,Ganjam,Chikiti,3,Gobindanagar,0,0,0,0.45,0.45,
Odisha ,Ganjam,Chikiti,4,Jhatipadar,0,0,0,1.2,1.2,
Odisha ,Ganjam,Chikiti,5,K.Nuagam,3.2,3.6,0,3.6,10.4,
Odisha ,Ganjam,Chikiti,6,Kalabada,0,0,0,7.9,7.9,
Odisha ,Ganjam,Chikiti,7,Katuru,1.3,0,0,2.3,3.6,
Odisha ,Ganjam,Chikiti,8,Kotilingi,1,0,0,6.55,7.55,
Odisha ,Ganjam,Chikiti,9,Lalamenta,2.55,2.25,0,8,12.8,
Odisha ,Ganjam,Chikiti,10,Nuapada,1.1,0,0,0.2,1.3,
Odisha ,Ganjam,Chikiti,11,Pitatali,1.55,0,0,7.65,9.2,
Odisha ,Ganjam,Chikiti,12,R.Subani,2,0,0,1.5,3.5,
Odisha ,Ganjam,Chikiti,13,Ramachandrapur,0.8,0,0,1.9,2.7,
Odisha ,Ganjam,Chikiti,14,Rampa,0,2.95,0,8.55,11.5,
Odisha ,Ganjam,Chikiti,15,Surala,0,0,0,1,1,
Odisha ,Ganjam,Chikiti,,Total,15.5,10.45,0,56.6,82.55,
Odisha ,Ganjam,Dharakote,1,Baharapur,1.1,2.5,0,24.2,27.8,
Odisha ,Ganjam,Dharakote,2,Balarampur,5,17,0,96.25,118.25,
Odisha ,Ganjam,Dharakote,3,Baradabili,2.45,0,0,34,36.45,
Odisha ,Ganjam,Dharakote,4,Dharakote,1,0,0,6.6,7.6,
Odisha ,Ganjam,Dharakote,5,G.Damodarapalli,0,0,0,7,7,
Odisha ,Ganjam,Dharakote,6,Jagamohan,0,0,0,4,4,
Odisha ,Ganjam,Dharakote,7,Jahada,0,0,0,11.8,11.8,
Odisha ,Ganjam,Dharakote,8,Jhadabandha,1.55,7.4,0,83.4,92.35,
Odisha ,Ganjam,Dharakote,9,Jharapari,0.6,0,0,13.8,14.4,
Odisha ,Ganjam,Dharakote,10,Machhakote,1.3,0.55,0,30.2,32.05,
Odisha ,Ganjam,Dharakote,11,Manikyapur,27.8,11.5,0,128.5,167.8,
Odisha ,Ganjam,Dharakote,12,Mundamarai,0.55,0,0,30.4,30.95,
Odisha ,Ganjam,Dharakote,13,Olamba,0,0,0,0.6,0.6,
Odisha ,Ganjam,Dharakote,14,Rugumu,0.95,0,0,22.5,23.45,
Odisha ,Ganjam,Dharakote,15,Saba,4.6,57.9,0,10.7,73.2,
Odisha ,Ganjam,Dharakote,16,Saradhapur,1.3,0,0,32.5,33.8,
Odisha ,Ganjam,Dharakote,17,Singipur,1.6,0.75,0,30.1,32.45,
Odisha ,Ganjam,Dharakote,,Total,49.8,97.6,0,566.55,713.95,
Odisha ,Ganjam,Digapahandi,1,Ankorada,0,0,0,1,1,
Odisha ,Ganjam,Digapahandi,2,B.L.Narayanpur,1.1,12.7,0,17.45,31.25,
Odisha ,Ganjam,Digapahandi,3,B.Turubudi,0.6,0,0,20.25,20.85,
Odisha ,Ganjam,Digapahandi,4,Badadumula,0,3.4,0,7.8,11.2,
Odisha ,Ganjam,Digapahandi,5,Bamakei,0,7.4,0,13.45,20.85,
Odisha ,Ganjam,Digapahandi,6,Basudevpur,0,0.45,0,1.95,2.4,
Odisha ,Ganjam,Digapahandi,7,Bhismagiri,0,0,0,1.5,1.5,
Odisha ,Ganjam,Digapahandi,8,Bhramarpur,3.75,2.8,0,12.1,18.65,
Odisha ,Ganjam,Digapahandi,9,Chasanimakhandi,3.45,0.85,0,25.65,29.95,
Odisha ,Ganjam,Digapahandi,10,Chaudhury Tikarapada,0.3,0,0,2.6,2.9,
Odisha ,Ganjam,Digapahandi,11,Gaudagam,0,0,0,2.9,2.9,
Odisha ,Ganjam,Digapahandi,12,Gokarnapur,0.3,0,0,3.2,3.5,
Odisha ,Ganjam,Digapahandi,13,Jakara,0,0,0,1.3,1.3,
Odisha ,Ganjam,Digapahandi,14,Kaithada,1.2,0,0,15.65,16.85,
Odisha ,Ganjam,Digapahandi,15,Kaithakhandi,0.6,0,0,12.3,12.9,
Odisha ,Ganjam,Digapahandi,16,Karapada,1.55,0,0,2.6,4.15,
Odisha ,Ganjam,Digapahandi,17,Khamarigam,2.85,4.4,0,31.9,39.15,
Odisha ,Ganjam,Digapahandi,18,Kotinada,0,0,0,9,9,
Odisha ,Ganjam,Digapahandi,19,Nimakhandipentha,1.75,0,0,29.6,31.35,
Odisha ,Ganjam,Digapahandi,20,Padmanavpur,1.35,0,0,9.25,10.6,
Odisha ,Ganjam,Digapahandi,21,Sahadev Tikarpada,0.75,1.35,0,22.2,24.3,
Odisha ,Ganjam,Digapahandi,22,Sidheswar,1,0,0,2.3,3.3,
Odisha ,Ganjam,Digapahandi,,Total,20.55,33.35,0,245.95,299.85,
Odisha ,Ganjam,Ganjam,1,Humma,0,0,0,0.75,0.75,
Odisha ,Ganjam,Ganjam,2,Jharedi Radhagovindapur,0,0,0,1.35,1.35,
Odisha ,Ganjam,Ganjam,3,Kainchapur,0,0,0,1.3,1.3,
Odisha ,Ganjam,Ganjam,4,Karapada,0,0,0,0.3,0.3,
Odisha ,Ganjam,Ganjam,5,Khandadeuli,0,0,0,1.6,1.6,
Odisha ,Ganjam,Ganjam,6,Malada,0,0,0,0.3,0.3,
Odisha ,Ganjam,Ganjam,7,Palanga,1.35,0,0,1.3,2.65,
Odisha ,Ganjam,Ganjam,8,Poirasi,1.2,0,0,0.9,2.1,
Odisha ,Ganjam,Ganjam,9,Ramagada(Paluru),0.8,0,0,0.3,1.1,
Odisha ,Ganjam,Ganjam,10,Sana Ramchandrapur,0,0,0,2.25,2.25,
Odisha ,Ganjam,Ganjam,,Total,3.35,0,0,10.35,13.7,
Odisha ,Ganjam,Hinjilicut,1,Dhobadi,0,0,0,1.3,1.3,
Odisha ,Ganjam,Hinjilicut,2,Gandala,0.3,0,0,0,0.3,
Odisha ,Ganjam,Hinjilicut,3,Kanchuru,1.3,0,0,2.3,3.6,
Odisha ,Ganjam,Hinjilicut,4,Nandika,0,0,0,1.3,1.3,
Odisha ,Ganjam,Hinjilicut,5,Ralaba,0,0,0,0.9,0.9,
Odisha ,Ganjam,Hinjilicut,6,Sasanambagam,1,0,0,0,1,
Odisha ,Ganjam,Hinjilicut,7,Sikiri,0,0,0,1.3,1.3,
Odisha ,Ganjam,Hinjilicut,,Total,2.6,0,0,7.1,9.7,
Odisha ,Ganjam,Jagannathprasad,1,Adheigam,0.3,0,0,8.7,9,
Odisha ,Ganjam,Jagannathprasad,2,Aladi,10.1,0,0,19.7,29.8,
Odisha ,Ganjam,Jagannathprasad,3,Allasuguma,11.1,0.3,0,97.75,109.15,
Odisha ,Ganjam,Jagannathprasad,4,B.D.Pur,3.15,0,0,5.8,8.95,
Odisha ,Ganjam,Jagannathprasad,5,Baragam,0,0,0,6.9,6.9,
Odisha ,Ganjam,Jagannathprasad,6,Budurungu,3.2,0,0,25.7,28.9,
Odisha ,Ganjam,Jagannathprasad,7,Chadheiapalli,6.35,0,0,36.7,43.05,
Odisha ,Ganjam,Jagannathprasad,8,Chamunda,13.55,0,0,62.9,76.45,
Odisha ,Ganjam,Jagannathprasad,9,Gandadhar,1.3,0,0,34.7,36,
Odisha ,Ganjam,Jagannathprasad,10,Gayaganda,95.7,68,0,250,413.7,
Odisha ,Ganjam,Jagannathprasad,11,Gerada,11.6,1.3,0,31.5,44.4,
Odisha ,Ganjam,Jagannathprasad,12,Jagannathprasad,10.1,22.8,0,22.45,55.35,
Odisha ,Ganjam,Jagannathprasad,13,Jhadabhumi,6.95,0,0,112.15,119.1,
Odisha ,Ganjam,Jagannathprasad,14,Jirabadi,5.7,0,0,9.55,15.25,
Odisha ,Ganjam,Jagannathprasad,15,Kadua,73.2,0,0,70.15,143.35,
Odisha ,Ganjam,Jagannathprasad,16,Khamarapalli,7.45,0,0,84,91.45,
Odisha ,Ganjam,Jagannathprasad,17,Khetamundali,15.45,20.45,0,122.45,158.35,
Odisha ,Ganjam,Jagannathprasad,18,Kokalaba,14.7,13.9,0,103.2,131.8,
Odisha ,Ganjam,Jagannathprasad,19,Kudutai,6,6.45,0,82.4,94.85,
Odisha ,Ganjam,Jagannathprasad,20,Kumpapada,3.1,0,0,29.7,32.8,
Odisha ,Ganjam,Jagannathprasad,21,Panchabhuti,2.1,0,0,15.15,17.25,
Odisha ,Ganjam,Jagannathprasad,22,Pratapur,11.55,6.8,0,18.5,36.85,
Odisha ,Ganjam,Jagannathprasad,23,Routi,3.4,0.75,0,51.85,56,
Odisha ,Ganjam,Jagannathprasad,24,Rudhapadar,52.55,125.9,0,66.3,244.75,
Odisha ,Ganjam,Jagannathprasad,25,Tarasingi,29.3,4.05,0,89.3,122.65,
Odisha ,Ganjam,Jagannathprasad,,Total,397.9,270.7,0,1457.5,2126.1,
Odisha ,Ganjam,Kabisuryanagar,1,Athagada Patana,0,0,0,3.9,3.9,
Odisha ,Ganjam,Kabisuryanagar,2,Badamahuri,0.3,0,0,12.2,12.5,
Odisha ,Ganjam,Kabisuryanagar,3,Baliasara,1.35,0,0,4.7,6.05,
Odisha ,Ganjam,Kabisuryanagar,4,Barida,0,0,0,11.4,11.4,
Odisha ,Ganjam,Kabisuryanagar,5,Baunsia,3.7,0,0,26.6,30.3,
Odisha ,Ganjam,Kabisuryanagar,6,Bolasara,0,0,0,1.3,1.3,
Odisha ,Ganjam,Kabisuryanagar,7,Borasingi,0,0,0,21.45,21.45,
Odisha ,Ganjam,Kabisuryanagar,8,Budhamba,3.7,0,0,37.65,41.35,
Odisha ,Ganjam,Kabisuryanagar,9,Gangapur,3.3,0,0,13.05,16.35,
Odisha ,Ganjam,Kabisuryanagar,10,Gudiali,0,0,0,2.85,2.85,
Odisha ,Ganjam,Kabisuryanagar,11,Jarada,0.55,0,0,0,0.55,
Odisha ,Ganjam,Kabisuryanagar,12,Kaniari,4.45,0,0,5.2,9.65,
Odisha ,Ganjam,Kabisuryanagar,13,Khajapalli,0.8,0,0,24.2,25,
Odisha ,Ganjam,Kabisuryanagar,14,Paikajamuna,0.3,0,0,8.9,9.2,
Odisha ,Ganjam,Kabisuryanagar,15,Rishipur,0.3,0,0,12.95,13.25,
Odisha ,Ganjam,Kabisuryanagar,16,Sialia,1,0,0,1,2,
Odisha ,Ganjam,Kabisuryanagar,17,Subalaya,0,0,0,9.9,9.9,
Odisha ,Ganjam,Kabisuryanagar,18,Sunapalli,0,0,0,51.85,51.85,
Odisha ,Ganjam,Kabisuryanagar,19,Sunarijhola,0,0,0,2.6,2.6,
Odisha ,Ganjam,Kabisuryanagar,,Total,19.75,0,0,251.7,271.45,
Odisha ,Ganjam,Khallikote,1,Aitipur,0,0,0,5.1,5.1,
Odisha ,Ganjam,Khallikote,2,Badapalli,0,20.5,0,2.2,22.7,
Odisha ,Ganjam,Khallikote,3,Badhi Nuapalli,1,0,0,74.4,75.4,
Odisha ,Ganjam,Khallikote,4,Bania,1.3,0,0,8.95,10.25,
Odisha ,Ganjam,Khallikote,5,Bedha Nalinakhyapur,0.8,0,0,24.45,25.25,
Odisha ,Ganjam,Khallikote,6,Bhakutagam,0,0,0,1.3,1.3,
Odisha ,Ganjam,Khallikote,7,Bhikapada,0,0,0,6.3,6.3,
Odisha ,Ganjam,Khallikote,8,Bikrampur,1.1,0,0,6.95,8.05,
Odisha ,Ganjam,Khallikote,9,Chikili,3.3,0,0,64.6,67.9,
Odisha ,Ganjam,Khallikote,10,Danapur,2.5,0,0,34.7,37.2,
Odisha ,Ganjam,Khallikote,11,Dimiria,0.3,1.2,0,54.55,56.05,
Odisha ,Ganjam,Khallikote,12,Kairasi,1,0,0,18.3,19.3,
Odisha ,Ganjam,Khallikote,13,Kanchana,4.15,0,0,27.5,31.65,
Odisha ,Ganjam,Khallikote,14,Kanheipur,0,0,0,5.65,5.65,
Odisha ,Ganjam,Khallikote,15,Keshapur,3.35,0,0,0.65,4,
Odisha ,Ganjam,Khallikote,16,Khajapalli,0,0,0,7.7,7.7,
Odisha ,Ganjam,Khallikote,17,Komonda,3.6,0,0,24.9,28.5,
Odisha ,Ganjam,Khallikote,18,Langaleswar,0,0,0,1.3,1.3,
Odisha ,Ganjam,Khallikote,19,Manikapur,1.3,1.3,0,9.2,11.8,
Odisha ,Ganjam,Khallikote,20,Mathura,0,0,0,32.3,32.3,
Odisha ,Ganjam,Khallikote,21,Naikanipalli,0.3,0,0,11.75,12.05,
Odisha ,Ganjam,Khallikote,22,Odia Alapur,0,0,0,1.2,1.2,
Odisha ,Ganjam,Khallikote,23,Sabulia,0,0,0,0.3,0.3,
Odisha ,Ganjam,Khallikote,24,Srikrushnasaranpur,0,0,0,18.35,18.35,
Odisha ,Ganjam,Khallikote,25,Talapada,1.3,0,0,12.5,13.8,
Odisha ,Ganjam,Khallikote,26,Tentuliapalli,0,0,0,1.9,1.9,
Odisha ,Ganjam,Khallikote,27,Tulasipur,1.2,0,0,7.4,8.6,
Odisha ,Ganjam,Khallikote,,Total,26.5,23,0,464.4,513.9,
Odisha ,Ganjam,Kukudakhandi,1,Anantei,1.45,0,0,0.2,1.65,
Odisha ,Ganjam,Kukudakhandi,2,Ankusapur,0,0,0,0.55,0.55,
Odisha ,Ganjam,Kukudakhandi,3,Baghalati,0.4,2.1,0,0.2,2.7,
Odisha ,Ganjam,Kukudakhandi,4,Borigam,0.4,0,0,0,0.4,
Odisha ,Ganjam,Kukudakhandi,5,Dengapodar,4.3,0,0,7.6,11.9,
Odisha ,Ganjam,Kukudakhandi,6,Dhakhinapur,0,0,0,2.6,2.6,
Odisha ,Ganjam,Kukudakhandi,7,Gurunthi,3.5,0,0,3.5,7,
Odisha ,Ganjam,Kukudakhandi,8,Hugulapata,0.85,0,0,8.8,9.65,
Odisha ,Ganjam,Kukudakhandi,9,Kankia,0,2.6,0,0,2.6,
Odisha ,Ganjam,Kukudakhandi,10,Kukudakhandi,0,0,0,0.55,0.55,
Odisha ,Ganjam,Kukudakhandi,11,Lanjia,0,0,0,2.1,2.1,
Odisha ,Ganjam,Kukudakhandi,12,Lathi,1,0,0,0,1,
Odisha ,Ganjam,Kukudakhandi,13,Masiakhali,0.2,0,0,0.2,0.4,
Odisha ,Ganjam,Kukudakhandi,14,Mohada,0,0.55,0,0,0.55,
Odisha ,Ganjam,Kukudakhandi,,Total,12.1,5.25,0,26.3,43.65,
Odisha ,Ganjam,Patrapur,1,Ambapur,1.3,0.75,0,26,28.05,
Odisha ,Ganjam,Patrapur,2,Ankuli,0,21.65,0,0,21.65,
Odisha ,Ganjam,Patrapur,3,B.Nuagam,0,0,0,2.6,2.6,
Odisha ,Ganjam,Patrapur,4,Badapur,1,1.8,0,3.6,6.4,
Odisha ,Ganjam,Patrapur,5,Baranga,0.75,0,0,29.35,30.1,
Odisha ,Ganjam,Patrapur,6,Buratala,0,43.2,0,0,43.2,
Odisha ,Ganjam,Patrapur,7,Gudipadara,0,0,0,8.55,8.55,
Odisha ,Ganjam,Patrapur,8,Gundura,3.95,0,0,34.7,38.65,
Odisha ,Ganjam,Patrapur,9,Jarada,0,4.45,0,21.9,26.35,
Odisha ,Ganjam,Patrapur,10,Jayantipur,0,0,0,8,8,
Odisha ,Ganjam,Patrapur,11,Kesaripada,0.8,0,0,32.5,33.3,
Odisha ,Ganjam,Patrapur,12,Khamarigam,1.1,0,0,24.7,25.8,
Odisha ,Ganjam,Patrapur,13,Kharanipada,0,0,0,3.4,3.4,
Odisha ,Ganjam,Patrapur,14,Khariaguda,4.45,2.5,0,24.2,31.15,
Odisha ,Ganjam,Patrapur,15,Mandarada,5.65,1.8,0,10.2,17.65,
Odisha ,Ganjam,Patrapur,16,Padadigi,1.3,0,0,2.9,4.2,
Odisha ,Ganjam,Patrapur,17,Patrapur,0.35,0,0,6.6,6.95,
Odisha ,Ganjam,Patrapur,18,Samantarapur,7.5,9.35,0,25.4,42.25,
Odisha ,Ganjam,Patrapur,19,Samantiapalli,0,0,0,5.65,5.65,
Odisha ,Ganjam,Patrapur,20,Surangi,2.6,2.5,0,12,17.1,
Odisha ,Ganjam,Patrapur,21,Tandipur,0,2.6,0,10.1,12.7,
Odisha ,Ganjam,Patrapur,22,Tumbagada,0.45,30.6,0,3.65,34.7,
Odisha ,Ganjam,Patrapur,23,Turubudi,12.55,30,0,40.6,83.15,
Odisha ,Ganjam,Patrapur,,Total,43.75,151.2,0,336.6,531.55,
Odisha ,Ganjam,Polosara,1,Badapankalabadi,0,0,0,7.8,7.8,
Odisha ,Ganjam,Polosara,2,Banthapalli,0.3,0,0,11.55,11.85,
Odisha ,Ganjam,Polosara,3,Bartani,0.55,0,0,0.2,0.75,
Odisha ,Ganjam,Polosara,4,Belagam,1.1,0,0,3.8,4.9,
Odisha ,Ganjam,Polosara,5,Bhabarada,3.65,0,0,22.05,25.7,
Odisha ,Ganjam,Polosara,6,Budheisuni,0.3,0,0,1.95,2.25,
Odisha ,Ganjam,Polosara,7,Chirikipadasasan,2.95,0.3,0,15.8,19.05,
Odisha ,Ganjam,Polosara,8,Dhunkapada,0,0,0,1.6,1.6,
Odisha ,Ganjam,Polosara,9,Ghodapalana,0,0,0,0.8,0.8,
Odisha ,Ganjam,Polosara,10,Gochabadi,16.5,13.7,0,34.65,64.85,
Odisha ,Ganjam,Polosara,11,Hatiota,0,0,0,2.8,2.8,
