State ,District,Block,Sl.No,Name of Gram Panchayat ,SC,ST,Minority,Others,Total
Odisha,Kendrapara,Aul,24,Niala,12.5,0,0,95.7,108.2
Odisha,Kendrapara,Aul,25,Nuapada,6.8,0,0,22.8,29.6
Odisha,Kendrapara,Aul,26,Padanipala,16.1,0,0,4.6,20.7
Odisha,Kendrapara,Aul,27,Palimi,6.1,0,0,1.7,7.8
Odisha,Kendrapara,Aul,28,Patra Pur,43.2,0,0,98.3,141.5
Odisha,Kendrapara,Aul,29,Petapada,9.7,0,0,54.2,63.9
Odisha,Kendrapara,Aul,30,Sahira,2.1,0,0,46.1,48.2
Odisha,Kendrapara,Aul,31,Sanamanga,30.5,0,0,25.1,55.6
Odisha,Kendrapara,Aul,32,Sansidha,30.3,0,0,56.6,86.9
Odisha,Kendrapara,Aul,33,Singiri,30.5,0,0,55.7,86.2
Odisha,Kendrapara,Aul,34,Tunga,5.5,0,0,49.3,54.8
Odisha,Kendrapara,Aul,,Total,691,0,149.1,1769.4,2609.5
Odisha,Kendrapara,Derabish,1,Balia,9,0,0,10.6,19.6
Odisha,Kendrapara,Derabish,2,Barimul,3.6,1.6,0.4,6.2,11.8
Odisha,Kendrapara,Derabish,3,Basupur,7.1,0,0,27.8,34.9
Odisha,Kendrapara,Derabish,4,Benipur,1.3,0,1.9,6.6,9.8
Odisha,Kendrapara,Derabish,5,Chandol,19.1,0,0,12.6,31.7
Odisha,Kendrapara,Derabish,6,Chatrachakoda,4.3,0,0,3.5,7.8
Odisha,Kendrapara,Derabish,7,Chhoti,16.8,0,0,14.3,31.1
Odisha,Kendrapara,Derabish,8,Danpur,2.1,0,0,2.8,4.9
Odisha,Kendrapara,Derabish,9,Endara,6.3,0,0,5.9,12.2
Odisha,Kendrapara,Derabish,10,Golarhat,1.8,0,1.2,2,5
Odisha,Kendrapara,Derabish,11,Gualsing,4,0,3.1,4.3,11.4
Odisha,Kendrapara,Derabish,12,Harianka,5.3,0,0,16,21.3
Odisha,Kendrapara,Derabish,13,Indalo,9.4,0,0,13.9,23.3
Odisha,Kendrapara,Derabish,14,Janara Barimula,6.2,0,0,11.3,17.5
Odisha,Kendrapara,Derabish,15,Kaupada,8,0,0,7.7,15.7
Odisha,Kendrapara,Derabish,16,Khamola,0.3,0,0,2.6,2.9
Odisha,Kendrapara,Derabish,17,Kurujanga,5.1,0.3,2.4,10,17.8
Odisha,Kendrapara,Derabish,18,Kusiapal,3.5,2.4,7.6,7,20.5
Odisha,Kendrapara,Derabish,19,L.N.Pur,10.6,0,2.6,17.1,30.3
Odisha,Kendrapara,Derabish,20,Mangalpur,13.6,0,0,9.6,23.2
Odisha,Kendrapara,Derabish,21,Mukundapur,1.6,0,0,5.4,7
Odisha,Kendrapara,Derabish,22,Nahanga,11,0,0,10.5,21.5
Odisha,Kendrapara,Derabish,23,Narasinghpur,3.6,0,0,13.3,16.9
Odisha,Kendrapara,Derabish,24,Palei,1.2,0,0,6.6,7.8
Odisha,Kendrapara,Derabish,25,R.K.Sahi,1.2,0.3,0,9.1,10.6
Odisha,Kendrapara,Derabish,26,Raghudeipur,5.1,0,0,19.4,24.5
Odisha,Kendrapara,Derabish,,Total,161.1,4.6,19.2,256.1,441
Odisha,Kendrapara,Garadapur,1,Badabetara,0.9,0,0,0.3,1.2
Odisha,Kendrapara,Garadapur,2,Bangalapur,0,0,0,0.7,0.7
Odisha,Kendrapara,Garadapur,3,Bantala,0.3,0,0,2.7,3
Odisha,Kendrapara,Garadapur,4,Bedari,0,0,0,2.9,2.9
Odisha,Kendrapara,Garadapur,5,Bhagabanpur,1.4,0,0,1.4,2.8
Odisha,Kendrapara,Garadapur,6,Garadpur,1.6,0,0,0.8,2.4
Odisha,Kendrapara,Garadapur,7,Kalabuda,1.7,0,0,1,2.7
Odisha,Kendrapara,Garadapur,8,Nadiabarei,1.3,0,0,0,1.3
Odisha,Kendrapara,Garadapur,9,Padmapur,3.1,0,0,2.9,6
Odisha,Kendrapara,Garadapur,10,Pakhada,0.3,0,0,0.7,1
Odisha,Kendrapara,Garadapur,11,Patkura,0,0,0,0.7,0.7
Odisha,Kendrapara,Garadapur,12,Ramachandra Pur,0.3,0,0,2.3,2.6
Odisha,Kendrapara,Garadapur,13,Sanaadhanga,0.3,0,0,1.5,1.8
Odisha,Kendrapara,Garadapur,14,Talakusuma,1.8,0,0,1.7,3.5
Odisha,Kendrapara,Garadapur,15,Tikanpur,0.3,0,0,0.7,1
Odisha,Kendrapara,Garadapur,16,Tyendakuda,0,0,0,1,1
Odisha,Kendrapara,Garadapur,,Madhusasana,,,,,
Odisha,Kendrapara,Garadapur,,Palasudha,,,,,
Odisha,Kendrapara,Garadapur,,Total,13.3,0,0,21.3,34.6
Odisha,Kendrapara,Kendrapara,1,Ayaba,5.9,0,0,33.9,39.8
Odisha,Kendrapara,Kendrapara,2,Bagada,2.7,0.6,0,36,39.3
Odisha,Kendrapara,Kendrapara,3,Baro,40,0,0,71.7,111.7
Odisha,Kendrapara,Kendrapara,4,Bhagabatpur,3.8,0,0,6.9,10.7
Odisha,Kendrapara,Kendrapara,5,Bharatpur,3.5,0,0,8.2,11.7
Odisha,Kendrapara,Kendrapara,6,Chakroda,3.2,1.4,0,15.9,20.5
Odisha,Kendrapara,Kendrapara,7,Chandanpur,15.4,0,23.1,14.5,53
Odisha,Kendrapara,Kendrapara,8,Charigaon,9.3,0,0,14.7,24
Odisha,Kendrapara,Kendrapara,9,Dhola,1.8,0,2.5,16.9,21.2
Odisha,Kendrapara,Kendrapara,10,Dhumat,4.5,0,0,32,36.5
Odisha,Kendrapara,Kendrapara,11,Gangapada,0.8,0,7,15.6,23.4
Odisha,Kendrapara,Kendrapara,12,Ghagara,32.1,0,0,5.2,37.3
Odisha,Kendrapara,Kendrapara,13,Gulnagar,0,0.3,2.6,3.5,6.4
Odisha,Kendrapara,Kendrapara,14,Indupur,29.8,0,0.3,9.9,40
Odisha,Kendrapara,Kendrapara,15,Jamdhar,10.5,0,10.4,46.5,67.4
Odisha,Kendrapara,Kendrapara,16,Kalapada,0.3,0,0,8.6,8.9
Odisha,Kendrapara,Kendrapara,17,Kansar,2.9,0,0,38.7,41.6
Odisha,Kendrapara,Kendrapara,18,Kapaleswar,1,0,4.7,5.9,11.6
Odisha,Kendrapara,Kendrapara,19,Keshpur,13.1,0,0,32.9,46
Odisha,Kendrapara,Kendrapara,20,Koro,14,0,0,21.6,35.6
Odisha,Kendrapara,Kendrapara,21,Kutaranga,5.1,0.9,0,4.9,10.9
Odisha,Kendrapara,Kendrapara,22,Nikirei,32.5,0,9.1,107.7,149.3
Odisha,Kendrapara,Kendrapara,23,Ostapur,2.8,0,0,17.7,20.5
Odisha,Kendrapara,Kendrapara,24,Palasingha,14.9,0,34.1,46.8,95.8
Odisha,Kendrapara,Kendrapara,25,Purusottampur,0.9,0,0,13.8,14.7
Odisha,Kendrapara,Kendrapara,26,Sanamantia,30.7,0,0,54.9,85.6
Odisha,Kendrapara,Kendrapara,27,Shyamsundarpur,5.5,0.4,0,13.3,19.2
Odisha,Kendrapara,Kendrapara,,Total,287,3.6,93.8,698.2,1082.6
Odisha,Kendrapara,Mahakalapada,1,Alailo,46,0,0.5,22.1,68.6
Odisha,Kendrapara,Mahakalapada,2,Ameipal,23.7,0,0,44.1,67.8
Odisha,Kendrapara,Mahakalapada,3,Badakula,10.8,0,0,96.1,106.9
Odisha,Kendrapara,Mahakalapada,4,Badihi,30.9,0,0,73,103.9
Odisha,Kendrapara,Mahakalapada,5,Balipal,51.8,0,0,94.4,146.2
Odisha,Kendrapara,Mahakalapada,6,Baradanga,20.3,0,0.3,153.8,174.4
Odisha,Kendrapara,Mahakalapada,7,Barakandha,12.1,0,0,106.2,118.3
Odisha,Kendrapara,Mahakalapada,8,Batighar,2.4,0,0,82.7,85.1
Odisha,Kendrapara,Mahakalapada,9,Baulakani,14.8,13,16.1,91.2,135.1
Odisha,Kendrapara,Mahakalapada,10,Bijayanagar,40,0,0,49,89
Odisha,Kendrapara,Mahakalapada,11,Deulapada,20.2,0,0.6,36.4,57.2
Odisha,Kendrapara,Mahakalapada,12,Gadaromit,6.6,0,0,34.2,40.8
Odisha,Kendrapara,Mahakalapada,13,Gagua,15.3,0,0,148.1,163.4
Odisha,Kendrapara,Mahakalapada,14,Jadupur,11.6,0,0,27.2,38.8
Odisha,Kendrapara,Mahakalapada,15,Jamboo,11.4,0,0,128.1,139.5
Odisha,Kendrapara,Mahakalapada,16,Jayachandrapur,12,0,0,40.3,52.3
Odisha,Kendrapara,Mahakalapada,17,Kansar And Kansar Bada Dandua,16.3,2.3,0,110.5,129.1
Odisha,Kendrapara,Mahakalapada,18,Karnja,15.7,0,0,33.2,48.9
Odisha,Kendrapara,Mahakalapada,19,Kharinasi,24.9,1.8,0,125.1,151.8
Odisha,Kendrapara,Mahakalapada,20,Khurusia,4.6,0,0,24.6,29.2
Odisha,Kendrapara,Mahakalapada,21,Mahakalapada,19.2,0,0,77,96.2
Odisha,Kendrapara,Mahakalapada,22,Mangalpur,23.7,0,0,44.1,67.8
Odisha,Kendrapara,Mahakalapada,23,Nanjura,3.2,19.2,0,165.7,188.1
Odisha,Kendrapara,Mahakalapada,24,Patalipanka,33.2,0,0,45.8,79
Odisha,Kendrapara,Mahakalapada,25,Petachhela,12.5,2.7,0,117.8,133
Odisha,Kendrapara,Mahakalapada,26,Rajagada,20.7,0,1.5,46.5,68.7
Odisha,Kendrapara,Mahakalapada,27,Ramanagar,27.2,4.7,0.7,86.9,119.5
Odisha,Kendrapara,Mahakalapada,28,Suniti,10.5,0,0,175.5,186
Odisha,Kendrapara,Mahakalapada,29,Teragan,22,0,0,117.7,139.7
Odisha,Kendrapara,Mahakalapada,30,Tikarapanga,12.5,0,0,37.1,49.6
Odisha,Kendrapara,Mahakalapada,31,Tikhiri,23.5,0,0,64,87.5
Odisha,Kendrapara,Mahakalapada,,Lanjura,,,,,
Odisha,Kendrapara,Mahakalapada,,Total,599.6,43.7,19.7,2498.4,3161.4
Odisha,Kendrapara,Marsaghai,1,Aitipur,1.1,0,0,10.8,11.9
Odisha,Kendrapara,Marsaghai,2,Akhuadakhin,6.1,0,0,46,52.1
Odisha,Kendrapara,Marsaghai,3,Angulai,1.6,0,0,35.4,37
Odisha,Kendrapara,Marsaghai,4,Antei,0.2,0,0,12.5,12.7
Odisha,Kendrapara,Marsaghai,5,Bachharai,1.9,0,0,101.3,103.2
Odisha,Kendrapara,Marsaghai,6,Bandhakata,0.2,0,0,39.6,39.8
Odisha,Kendrapara,Marsaghai,7,Batira,0.3,0,0,1.4,1.7
Odisha,Kendrapara,Marsaghai,8,Beruhan,8.1,0,0,36.4,44.5
Odisha,Kendrapara,Marsaghai,9,Dasipur,0,0,0,30,30
Odisha,Kendrapara,Marsaghai,10,Dumuka,6.1,0,0,28.8,34.9
Odisha,Kendrapara,Marsaghai,11,Garajanga,18.8,0,0,66.4,85.2
Odisha,Kendrapara,Marsaghai,12,Hindulia,4.5,0,0,14.7,19.2
Odisha,Kendrapara,Marsaghai,13,Jalapoka,0,0,0,0.7,0.7
Odisha,Kendrapara,Marsaghai,14,Jamapada,0.8,0,0,6,6.8
Odisha,Kendrapara,Marsaghai,15,Karilopatna,0.2,0,0,2.6,2.8
Odisha,Kendrapara,Marsaghai,16,Kuhudi,15.2,0,0,63.2,78.4
Odisha,Kendrapara,Marsaghai,17,Mangarajpur,2.1,0,0,87.9,90
Odisha,Kendrapara,Marsaghai,18,Manikunda,0.4,0,0,29.2,29.6
Odisha,Kendrapara,Marsaghai,19,Marshaghai,28,0,0,23.7,51.7
Odisha,Kendrapara,Marsaghai,20,Mehendinagar,1,0,0,0.7,1.7
Odisha,Kendrapara,Marsaghai,21,Parakula,11.3,0,0,108.1,119.4
Odisha,Kendrapara,Marsaghai,22,Raghabapur,1.6,0,0,0,1.6
Odisha,Kendrapara,Marsaghai,23,Silipur,2.6,0,0,38,40.6
Odisha,Kendrapara,Marsaghai,24,Talasanga,6.7,0,0,77.6,84.3
Odisha,Kendrapara,Marsaghai,,Total,118.8,0,0,861,979.8
Odisha,Kendrapara,Pattamundai,1,Alapua,6,0,0,12.3,18.3
Odisha,Kendrapara,Pattamundai,2,Amrutamanohi,28.6,0,0,33.6,62.2
Odisha,Kendrapara,Pattamundai,3,Andhara,8.6,0,0,21.1,29.7
Odisha,Kendrapara,Pattamundai,4,Aradapali,8.9,0,0,4.5,13.4
Odisha,Kendrapara,Pattamundai,5,Bachhara,0,0,0,1,1
Odisha,Kendrapara,Pattamundai,6,Badamohanpur,4.5,0,0,44.6,49.1
Odisha,Kendrapara,Pattamundai,7,Badamulabasanta,14.5,0,0,50.8,65.3
Odisha,Kendrapara,Pattamundai,8,Badapada,10.1,0,0,48.9,59
Odisha,Kendrapara,Pattamundai,9,Balabhadrapur,6.1,0,0,18.2,24.3
Odisha,Kendrapara,Pattamundai,10,Balipatana,3.5,0,0,24.5,28
Odisha,Kendrapara,Pattamundai,11,Baluria,23.5,0,0,28.1,51.6
Odisha,Kendrapara,Pattamundai,12,Bilikana,19.7,0,0,66.4,86.1
Odisha,Kendrapara,Pattamundai,13,Chandan Nagar,16.6,0,0,67.7,84.3
Odisha,Kendrapara,Pattamundai,14,Damarpur,0.3,0,0.8,5,6.1
Odisha,Kendrapara,Pattamundai,15,Dihapada,26.7,0,0,47.1,73.8
Odisha,Kendrapara,Pattamundai,16,Dihudipur,4.3,0,0,34.4,38.7
Odisha,Kendrapara,Pattamundai,17,Dosia,12.6,0,0,45.8,58.4
Odisha,Kendrapara,Pattamundai,18,Gangarampur,20.6,0,0,15.5,36.1
Odisha,Kendrapara,Pattamundai,19,Kakharuni,4.3,0,0,5.9,10.2
Odisha,Kendrapara,Pattamundai,20,Khadianta,4.1,0,0,4.3,8.4
Odisha,Kendrapara,Pattamundai,21,Khanata,6.2,0,0,76.7,82.9
Odisha,Kendrapara,Pattamundai,22,Narasinghpur,33.1,0,0,50.4,83.5
Odisha,Kendrapara,Pattamundai,23,Nilakanthapur,7.5,0,0,41.1,48.6
Odisha,Kendrapara,Pattamundai,24,Oupada,6.6,0,0,53.6,60.2
Odisha,Kendrapara,Pattamundai,25,Penthapal,13.5,0,0,8.4,21.9
Odisha,Kendrapara,Pattamundai,26,Sanajaria,9.9,0,0.5,87,97.4
Odisha,Kendrapara,Pattamundai,27,Sansarfal,1.2,0,0,52.4,53.6
Odisha,Kendrapara,Pattamundai,28,Sasana,24.2,0,0,28.3,52.5
Odisha,Kendrapara,Pattamundai,29,Singhagan,0.9,0,0,13.1,14
Odisha,Kendrapara,Pattamundai,30,Srirampur,17.3,0,0,36.7,54
Odisha,Kendrapara,Pattamundai,31,Taradipal,13.8,0,0,3.1,16.9
Odisha,Kendrapara,Pattamundai,,Total,357.7,0,1.3,1030.5,1389.5
Odisha,Kendrapara,Rajkanika,1,Abdulpur,69.1,0,0,15.4,84.5
Odisha,Kendrapara,Rajkanika,2,Akhulipada,3,0,52.8,67.5,123.3
Odisha,Kendrapara,Rajkanika,3,Baghabuda,11.7,1.2,1.7,85,99.6
Odisha,Kendrapara,Rajkanika,4,Balrampur,9.9,0,0,90.9,100.8
Odisha,Kendrapara,Rajkanika,5,Baradia,30.2,0,0,131.3,161.5
Odisha,Kendrapara,Rajkanika,6,Baraha Domanda,40.2,0,0,53.7,93.9
Odisha,Kendrapara,Rajkanika,7,Baruna,3.5,0,0,28.8,32.3
Odisha,Kendrapara,Rajkanika,8,Barunadiha,3.6,0,0,76.7,80.3
Odisha,Kendrapara,Rajkanika,9,Charapada,28.4,0,0,174.5,202.9
Odisha,Kendrapara,Rajkanika,10,Deaulatara,3.3,0,1.2,49.4,53.9
Odisha,Kendrapara,Rajkanika,11,Hatasahi,3.6,0,0,56.7,60.3
Odisha,Kendrapara,Rajkanika,12,Jagulai Pada,18,0,0,87.9,105.9
Odisha,Kendrapara,Rajkanika,13,Jayanagar,12.5,0,0,217.6,230.1
Odisha,Kendrapara,Rajkanika,14,Kanta Pada,15.9,0,0,80.3,96.2
Odisha,Kendrapara,Rajkanika,15,Katana Bania,10.3,0,0,214.9,225.2
Odisha,Kendrapara,Rajkanika,16,Koilipur,8.2,0,12.4,144.7,165.3
Odisha,Kendrapara,Rajkanika,17,Koranda,26,0,0,191.6,217.6
Odisha,Kendrapara,Rajkanika,18,Nahuni,28.8,0,0,205.1,233.9
Odisha,Kendrapara,Rajkanika,19,Namatara,7.5,0,0,40.6,48.1
Odisha,Kendrapara,Rajkanika,20,Olaver,10.4,0,18.2,34.4,63
Odisha,Kendrapara,Rajkanika,21,Padhanapada,50.3,0,0,53.3,103.6
Odisha,Kendrapara,Rajkanika,22,Panasa Ganda,49.8,0,0,54.6,104.4
Odisha,Kendrapara,Rajkanika,23,Parinuapada Habalganda,10.8,0,0,72.7,83.5
Odisha,Kendrapara,Rajkanika,24,Pegarapada,23.6,0,0,33.6,57.2
Odisha,Kendrapara,Rajkanika,25,Sihopada,9.7,0,0,59.7,69.4
Odisha,Kendrapara,Rajkanika,26,Siko,49.8,0,0,188.9,238.7
Odisha,Kendrapara,Rajkanika,27,Taras,11.3,0,0,71.5,82.8
Odisha,Kendrapara,Rajkanika,28,Trilokyapur,29.5,0,0,148.3,177.8
Odisha,Kendrapara,Rajkanika,29,Varigada,11.1,0,0,129,140.1
Odisha,Kendrapara,Rajkanika,,Total,590,1.2,86.3,2858.6,3536.1
Odisha,Kendrapara,Rajanagar,1,Baghamari,0,0,3.6,171.6,175.2
Odisha,Kendrapara,Rajanagar,2,Balisahipatana,9.6,0,0,79.6,89.2
Odisha,Kendrapara,Rajanagar,3,Bandhapada,38.1,0,0,91.6,129.7
Odisha,Kendrapara,Rajanagar,4,Belpal,1.9,0,0,22.6,24.5
Odisha,Kendrapara,Rajanagar,5,Bhitargarh,23.1,1.7,0,178.9,203.7
Odisha,Kendrapara,Rajanagar,6,Brahmana Sahi,20.5,0,0,116.6,137.1
Odisha,Kendrapara,Rajanagar,7,Chandi Baunsamula,0.6,0,0,117.5,118.1
Odisha,Kendrapara,Rajanagar,8,Dangamala,3.9,1.2,0.5,95.6,101.2
Odisha,Kendrapara,Rajanagar,9,Dera,0,0,0,98.5,98.5
Odisha,Kendrapara,Rajanagar,10,Ghadiamal,3.8,0,0,121.1,124.9
Odisha,Kendrapara,Rajanagar,11,Gupti,22.8,15.7,0,219.2,257.7
Odisha,Kendrapara,Rajanagar,12,Hatina,3.6,0,0,104.1,107.7
Odisha,Kendrapara,Rajanagar,13,Iswarpur,38.1,1,0,148.8,187.9
Odisha,Kendrapara,Rajanagar,14,Kandira,4.2,0,0,156.3,160.5
Odisha,Kendrapara,Rajanagar,15,Keradagarh,0,0,14.5,64.1,78.6
Odisha,Kendrapara,Rajanagar,16,Keruapal,1.7,0,0,137.4,139.1
Odisha,Kendrapara,Rajanagar,17,Khamarsahi,6.3,0,1.8,94.2,102.3
Odisha,Kendrapara,Rajanagar,18,Koili Pur,16.2,5.4,0,167.8,189.4
Odisha,Kendrapara,Rajanagar,19,Krushannagar,6.3,1.9,19.6,89.5,117.3
Odisha,Kendrapara,Rajanagar,20,Kurunti,13.6,0,0,219,232.6
Odisha,Kendrapara,Rajanagar,21,Mahisasura,3,0,0,64.5,67.5
Odisha,Kendrapara,Rajanagar,22,Mahulia,10.5,0,0,152.6,163.1
Odisha,Kendrapara,Rajanagar,23,Ostia,8.4,0,0,103.4,111.8
Odisha,Kendrapara,Rajanagar,24,Rajnagar,32.9,0,0,30.8,63.7
Odisha,Kendrapara,Rajanagar,25,Rajpur,19.2,0,0,71.1,90.3
Odisha,Kendrapara,Rajanagar,26,Rangani,26.1,26.2,6.9,127.4,186.6
Odisha,Kendrapara,Rajanagar,27,Sanbada Gopalpur,6.1,0,0,72.2,78.3
Odisha,Kendrapara,Rajanagar,28,Talachua,2.8,1.2,68.2,142.8,215
Odisha,Kendrapara,Rajanagar,,Satabhaya (Bagapatia),,,,,
Odisha,Kendrapara,Rajanagar,,Total,323.3,54.3,115.1,3258.8,3751.5
Odisha,Keonjhar,Anandapur,1,Bailo,114.15,0,0,13.1,127.25
Odisha,Keonjhar,Anandapur,2,Baunsagarh,50.4,203.7,0,7.3,261.4
Odisha,Keonjhar,Anandapur,3,Belabahali,15.5,9.1,0,26.2,50.8
Odisha,Keonjhar,Anandapur,4,Budhikud,0,64.45,0,9.45,73.9
Odisha,Keonjhar,Anandapur,5,Dhakotha,47.4,165.5,0,50.5,263.4
Odisha,Keonjhar,Anandapur,6,Galaymunda,1.55,214.7,0,27.65,243.9
Odisha,Keonjhar,Anandapur,7,Haridapal,1.5,0,0,22.05,23.55
Odisha,Keonjhar,Anandapur,8,Jalasuan,6.95,0,0,13.7,20.65
Odisha,Keonjhar,Anandapur,9,Kantipal,24.35,215.05,0,38.9,278.3
Odisha,Keonjhar,Anandapur,10,Kathakata,17.45,137.45,0,39.7,194.6
Odisha,Keonjhar,Anandapur,11,Kodapada,4.9,69,0,40.8,114.7
Odisha,Keonjhar,Anandapur,12,Kolimati,1.8,283.3,0,45.45,330.55
Odisha,Keonjhar,Anandapur,13,Manoharpur,1.85,168.85,0,3,173.7
Odisha,Keonjhar,Anandapur,14,Mochinda,8.4,133.65,0,24.2,166.25
Odisha,Keonjhar,Anandapur,15,Panasadiha,0.3,209.05,0,20.5,229.85
Odisha,Keonjhar,Anandapur,16,Panchupalli,23.4,15.3,0,16.25,54.95
Odisha,Keonjhar,Anandapur,17,Salabani,3.45,63.2,0,22.65,89.3
Odisha,Keonjhar,Anandapur,18,Tartara,16.3,138.05,0,12.75,167.1
Odisha,Keonjhar,Anandapur,,Total,339.65,2090.35,0,434.15,2864.15
Odisha,Keonjhar,Banspal,1,Banspal,1.7,118.2,0,24,143.9
Odisha,Keonjhar,Banspal,2,Baragarh,0,39.35,0,24.35,63.7
Odisha,Keonjhar,Banspal,3,Bayakumutia,8.6,112,0,5.5,126.1
Odisha,Keonjhar,Banspal,4,Fuljhar,9.55,218.15,0,28.95,256.65
Odisha,Keonjhar,Banspal,5,Gonasika,13.9,69.6,0,29.95,113.45
Odisha,Keonjhar,Banspal,6,Jatra,9.7,142.9,0,12.45,165.05
Odisha,Keonjhar,Banspal,7,Kalanda(Kha),0.6,46.75,0,39.45,86.8
Odisha,Keonjhar,Banspal,8,Karangadihi,0,159.7,0,5.85,165.55
Odisha,Keonjhar,Banspal,9,Kodipasa,1,103.6,0,24.15,128.75
Odisha,Keonjhar,Banspal,10,Kuanra,0,16.45,0,3.25,19.7
Odisha,Keonjhar,Banspal,11,Kumundi,0,247.2,0,0,247.2
Odisha,Keonjhar,Banspal,12,Nayakote,0.45,118.7,0,86.4,205.55
Odisha,Keonjhar,Banspal,13,Saharpur,0.3,30.05,0,16,46.35
Odisha,Keonjhar,Banspal,14,Singipur,2.8,261.45,0,26,290.25
Odisha,Keonjhar,Banspal,15,Suakati,8.1,43.1,0,0,51.2
Odisha,Keonjhar,Banspal,16,Tala Kadakala,23.05,224.8,0,26.9,274.75
Odisha,Keonjhar,Banspal,17,Talachampei,0,0.3,0,0.3,0.6
Odisha,Keonjhar,Banspal,18,Talakainsari,0,82.05,0,0,82.05
Odisha,Keonjhar,Banspal,19,Tana,0,178.7,0,5.6,184.3
Odisha,Keonjhar,Banspal,20,Taramakanta,54.85,57,0,43.4,155.25
Odisha,Keonjhar,Banspal,21,Uper Raigoda,11.1,265.75,0,38.65,315.5
Odisha,Keonjhar,Banspal,,Total,145.7,2535.8,0,441.15,3122.65
Odisha,Keonjhar,Champua,1,Badanai,0.9,65.95,0,42.5,109.35
Odisha,Keonjhar,Champua,2,Bhanda,1.3,3.4,0,33.95,38.65
Odisha,Keonjhar,Champua,3,Bhuinpur,1.2,41.1,0,26,68.3
Odisha,Keonjhar,Champua,4,Chandrasekharpur,2.05,33.6,0,25.9,61.55
Odisha,Keonjhar,Champua,5,Jajaposi,2.05,29.45,0,21.55,53.05
Odisha,Keonjhar,Champua,6,Jali,0,31.5,0,2.9,34.4
Odisha,Keonjhar,Champua,7,Jamudalak,6.85,93.8,0,41.3,141.95
Odisha,Keonjhar,Champua,8,Jyotipur,2.6,7.8,0,24.7,35.1
Odisha,Keonjhar,Champua,9,Kalikaprasad,6.4,35.9,0,43.25,85.55
Odisha,Keonjhar,Champua,10,Karanjia,0,4.35,0,17.9,22.25
Odisha,Keonjhar,Champua,11,Kashipal,0,48.95,0,17.5,66.45
Odisha,Keonjhar,Champua,12,Kodagadia,0.9,108.2,0,43.25,152.35
Odisha,Keonjhar,Champua,13,Kutariposhi,1.05,15.7,0,41.6,58.35
Odisha,Keonjhar,Champua,14,Padua,1.1,100.85,0,18.65,120.6
Odisha,Keonjhar,Champua,15,Parshala,7.1,9.4,0,25.3,41.8
Odisha,Keonjhar,Champua,16,Rajia,11.7,54.25,0,47.95,113.9
Odisha,Keonjhar,Champua,17,Rangamatia,4.25,104.6,0,38.1,146.95
Odisha,Keonjhar,Champua,18,Rimuli,3.55,41.8,0,14.95,60.3
Odisha,Keonjhar,Champua,19,Sadangi,0,13,0,31.5,44.5
Odisha,Keonjhar,Champua,20,Sarei,6.1,25.65,0,23.85,55.6
Odisha,Keonjhar,Champua,21,Sunaposi,1.7,52.7,0,24.45,78.85
Odisha,Keonjhar,Champua,22,Unchabali,2.6,86.1,0,37.2,125.9
Odisha,Keonjhar,Champua,,Champua,,,,,
Odisha,Keonjhar,Champua,,Total,63.4,1008.05,0,644.25,1715.7
Odisha,Keonjhar,Ghasipura,1,Alati,11,13,0,54.15,78.15
Odisha,Keonjhar,Ghasipura,2,Balaram Pur,57.6,12.85,0,2.5,72.95
Odisha,Keonjhar,Ghasipura,3,Baripal,84.5,57.35,0,4.2,146.05
Odisha,Keonjhar,Ghasipura,4,Bato,85.8,1.8,0,94.65,182.25
Odisha,Keonjhar,Ghasipura,5,Bhandaridiha,73.05,18.45,0,63.6,155.1
Odisha,Keonjhar,Ghasipura,6,Biragovindapur,4.8,105.8,0,19.75,130.35
Odisha,Keonjhar,Ghasipura,7,Daradipal,69.8,1.85,0,26,97.65
Odisha,Keonjhar,Ghasipura,8,Deogoan,46.4,7.95,0,26.4,80.75
Odisha,Keonjhar,Ghasipura,9,Gadabandhagoda,112.05,94.1,1.6,21.95,229.7
Odisha,Keonjhar,Ghasipura,10,Ganpur,105.95,80,0,3.95,189.9
Odisha,Keonjhar,Ghasipura,11,Gohira,37.5,140,0,19.95,197.45
Odisha,Keonjhar,Ghasipura,12,Keshadurapala,31.65,1.7,0,24.45,57.8
Odisha,Keonjhar,Ghasipura,13,Khalana,58.2,1.3,0,102.05,161.55
Odisha,Keonjhar,Ghasipura,14,Khaliamenta,68.7,55.8,0,38.1,162.6
Odisha,Keonjhar,Ghasipura,15,Machhalo,1.3,0,0,58.9,60.2
Odisha,Keonjhar,Ghasipura,16,Madanapur,103.15,56.2,3.9,98.2,261.45
Odisha,Keonjhar,Ghasipura,17,Pandua,53.95,31.15,0.3,0.45,85.85
Odisha,Keonjhar,Ghasipura,18,Purunabandhagoda,43.15,0.75,0,6.35,50.25
Odisha,Keonjhar,Ghasipura,19,Radhikadeipur,95.35,81.3,0,85.1,261.75
Odisha,Keonjhar,Ghasipura,20,Ramachandrapur,92.25,0.6,0,113.7,206.55
Odisha,Keonjhar,Ghasipura,21,Sainkul,32.8,36.65,0,66.9,136.35
Odisha,Keonjhar,Ghasipura,22,Saladei,114.4,0,0,59.95,174.35
Odisha,Keonjhar,Ghasipura,23,Samukanendi,1,132.3,0,5.3,138.6
Odisha,Keonjhar,Ghasipura,24,Tarimul,23.4,0,0,30.6,54
Odisha,Keonjhar,Ghasipura,25,Taruan,106.45,0,0,117.2,223.65
