g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,g_match_id
137,137 paralakhemundi,gosani ,rampa,gajapati,berhampur,6461
137,137 paralakhemundi,gosani ,saradhapur,gajapati,berhampur,6462
137,137 paralakhemundi,gosani ,sobara,gajapati,berhampur,6463
137,137 paralakhemundi,gosani ,tatipetti,gajapati,berhampur,6464
137,137 paralakhemundi,gosani ,uppalada,gajapati,berhampur,6465
138,138 gunupur (st),ramanaguda,bhamini,rayagada,koraput (st),6466
138,138 gunupur (st),ramanaguda,boothing,rayagada,koraput (st),6467
138,138 gunupur (st),ramanaguda,gogupadu,rayagada,koraput (st),6468
138,138 gunupur (st),ramanaguda,gosein gulumunda,rayagada,koraput (st),6469
138,138 gunupur (st),ramanaguda,gulumunda,rayagada,koraput (st),6470
138,138 gunupur (st),ramanaguda,gulunthi,rayagada,koraput (st),6471
138,138 gunupur (st),ramanaguda,kujendri,rayagada,koraput (st),6472
138,138 gunupur (st),ramanaguda,neelamguda,rayagada,koraput (st),6473
138,138 gunupur (st),ramanaguda,parikhiti,rayagada,koraput (st),6474
138,138 gunupur (st),ramanaguda,penkam,rayagada,koraput (st),6475
138,138 gunupur (st),ramanaguda,sundhidhamini,rayagada,koraput (st),6476
138,138 gunupur (st),ramanaguda,ukkumba,rayagada,koraput (st),6477
138,138 gunupur (st),gunupur,abada,rayagada,koraput (st),6478
138,138 gunupur (st),gunupur,bagsala,rayagada,koraput (st),6479
138,138 gunupur (st),gunupur,bhimpur,rayagada,koraput (st),6480
138,138 gunupur (st),gunupur,chalkamba,rayagada,koraput (st),6481
138,138 gunupur (st),gunupur,chinasari,rayagada,koraput (st),6482
138,138 gunupur (st),gunupur,dombasara,rayagada,koraput (st),6483
138,138 gunupur (st),gunupur,gadiakhala,rayagada,koraput (st),6484
138,138 gunupur (st),gunupur,ghanatri,rayagada,koraput (st),6485
138,138 gunupur (st),gunupur,gothaalpadar,rayagada,koraput (st),6486
138,138 gunupur (st),gunupur,jagannathpur,rayagada,koraput (st),6487
138,138 gunupur (st),gunupur,jaltar,rayagada,koraput (st),6488
138,138 gunupur (st),gunupur,kulsingi,rayagada,koraput (st),6489
138,138 gunupur (st),gunupur,morama,rayagada,koraput (st),6490
138,138 gunupur (st),gunupur,puttasingi,rayagada,koraput (st),6491
138,138 gunupur (st),gunupur,regeda,rayagada,koraput (st),6492
138,138 gunupur (st),gunupur,sagada,rayagada,koraput (st),6493
138,138 gunupur (st),gunupur,sirijholi,rayagada,koraput (st),6494
138,138 gunupur (st),gunupur,titimiri,rayagada,koraput (st),6495
138,138 gunupur (st),gunupur,tolana,rayagada,koraput (st),6496
138,138 gunupur (st),padmapur,akhusingi,rayagada,koraput (st),6497
138,138 gunupur (st),padmapur,derigam,rayagada,koraput (st),6498
138,138 gunupur (st),padmapur,gudiabandha,rayagada,koraput (st),6499
138,138 gunupur (st),padmapur,guluguda,rayagada,koraput (st),6500
138,138 gunupur (st),padmapur,indupur,rayagada,koraput (st),6501
138,138 gunupur (st),padmapur,jatili,rayagada,koraput (st),6502
138,138 gunupur (st),padmapur,khamapadar,rayagada,koraput (st),6503
138,138 gunupur (st),padmapur,khilapadar,rayagada,koraput (st),6504
138,138 gunupur (st),padmapur,likitipadar,rayagada,koraput (st),6505
138,138 gunupur (st),padmapur,naira,rayagada,koraput (st),6506
138,138 gunupur (st),padmapur,nuagada,rayagada,koraput (st),6507
138,138 gunupur (st),padmapur,padamapur,rayagada,koraput (st),6508
138,138 gunupur (st),padmapur,tembaguda,rayagada,koraput (st),6509
138,138 gunupur (st),chandrapur,bijapur,rayagada,koraput (st),6510
138,138 gunupur (st),chandrapur,budubali,rayagada,koraput (st),6511
138,138 gunupur (st),chandrapur,chandrapur,rayagada,koraput (st),6512
138,138 gunupur (st),chandrapur,dangasorada,rayagada,koraput (st),6513
138,138 gunupur (st),chandrapur,hanumantapur,rayagada,koraput (st),6514
138,138 gunupur (st),chandrapur,piskapanga,rayagada,koraput (st),6515
138,138 gunupur (st),chandrapur,sarikima,rayagada,koraput (st),6516
138,138 gunupur (st),chandrapur,turiguda,rayagada,koraput (st),6517
138,138 gunupur (st),gudari,ashada,rayagada,koraput (st),6518
138,138 gunupur (st),gudari,karlaghati,rayagada,koraput (st),6519
138,138 gunupur (st),gudari,khariguda,rayagada,koraput (st),6520
138,138 gunupur (st),gudari,kodama,rayagada,koraput (st),6521
138,138 gunupur (st),gudari,m.k.rai,rayagada,koraput (st),6522
138,138 gunupur (st),gudari,madhuban,rayagada,koraput (st),6523
138,138 gunupur (st),gudari,pendili,rayagada,koraput (st),6524
138,138 gunupur (st),gudari,sanahuma,rayagada,koraput (st),6525
138,138 gunupur (st),gudari,siriguda,rayagada,koraput (st),6526
139,139 bissam cuttack (st),muniguda,agula,rayagada,koraput (st),6527
139,139 bissam cuttack (st),muniguda,amalabhatta,rayagada,koraput (st),6528
139,139 bissam cuttack (st),muniguda,ambadala,rayagada,koraput (st),6529
139,139 bissam cuttack (st),muniguda,bhairabagada,rayagada,koraput (st),6530
139,139 bissam cuttack (st),muniguda,dimiriguda,rayagada,koraput (st),6531
139,139 bissam cuttack (st),muniguda,ghamatguda,rayagada,koraput (st),6532
139,139 bissam cuttack (st),muniguda,ichapur,rayagada,koraput (st),6533
139,139 bissam cuttack (st),muniguda,jagdalpur,rayagada,koraput (st),6534
139,139 bissam cuttack (st),muniguda,kumdabali,rayagada,koraput (st),6535
139,139 bissam cuttack (st),muniguda,muniguda,rayagada,koraput (st),6536
139,139 bissam cuttack (st),muniguda,munikhol,rayagada,koraput (st),6537
139,139 bissam cuttack (st),muniguda,paikaranipinda,rayagada,koraput (st),6538
139,139 bissam cuttack (st),muniguda,patraguda,rayagada,koraput (st),6539
139,139 bissam cuttack (st),muniguda,raghubari,rayagada,koraput (st),6540
139,139 bissam cuttack (st),muniguda,saradhapur,rayagada,koraput (st),6541
139,139 bissam cuttack (st),muniguda,sibapadar,rayagada,koraput (st),6542
139,139 bissam cuttack (st),muniguda,telengapadar,rayagada,koraput (st),6543
139,139 bissam cuttack (st),kolnara,badakhilapadar,rayagada,koraput (st),6544
139,139 bissam cuttack (st),kolnara,bankili,rayagada,koraput (st),6545
139,139 bissam cuttack (st),kolnara,bhoimada,rayagada,koraput (st),6546
139,139 bissam cuttack (st),kolnara,dumuriguda,rayagada,koraput (st),6547
139,139 bissam cuttack (st),kolnara,dunduli,rayagada,koraput (st),6548
139,139 bissam cuttack (st),kolnara,gadiseskhal,rayagada,koraput (st),6549
139,139 bissam cuttack (st),kolnara,jhoridi,rayagada,koraput (st),6550
139,139 bissam cuttack (st),kolnara,kailaspur,rayagada,koraput (st),6551
139,139 bissam cuttack (st),kolnara,kartikaguda,rayagada,koraput (st),6552
139,139 bissam cuttack (st),kolnara,katikanas,rayagada,koraput (st),6553
139,139 bissam cuttack (st),kolnara,keliguda,rayagada,koraput (st),6554
139,139 bissam cuttack (st),kolnara,khedapada,rayagada,koraput (st),6555
139,139 bissam cuttack (st),kolnara,kolonara,rayagada,koraput (st),6556
139,139 bissam cuttack (st),kolnara,mukundapur,rayagada,koraput (st),6557
139,139 bissam cuttack (st),kolnara,rekhapadar,rayagada,koraput (st),6558
139,139 bissam cuttack (st),kolnara,suri,rayagada,koraput (st),6559
139,139 bissam cuttack (st),kolnara,therubali,rayagada,koraput (st),6560
139,139 bissam cuttack (st),bissam cuttack,bethiapada,rayagada,koraput (st),6561
139,139 bissam cuttack (st),bissam cuttack,bhatapur,rayagada,koraput (st),6562
139,139 bissam cuttack (st),bissam cuttack,bissamcuttack,rayagada,koraput (st),6563
139,139 bissam cuttack (st),bissam cuttack,chanchadaguda,rayagada,koraput (st),6564
139,139 bissam cuttack (st),bissam cuttack,chatikona,rayagada,koraput (st),6565
139,139 bissam cuttack (st),bissam cuttack,daliakuji,rayagada,koraput (st),6566
139,139 bissam cuttack (st),bissam cuttack,dukum,rayagada,koraput (st),6567
139,139 bissam cuttack (st),bissam cuttack,dummerneli,rayagada,koraput (st),6568
139,139 bissam cuttack (st),bissam cuttack,durgi,rayagada,koraput (st),6569
139,139 bissam cuttack (st),bissam cuttack,hajaridanga,rayagada,koraput (st),6570
139,139 bissam cuttack (st),bissam cuttack,hatamuniguda,rayagada,koraput (st),6571
139,139 bissam cuttack (st),bissam cuttack,jhigidi,rayagada,koraput (st),6572
139,139 bissam cuttack (st),bissam cuttack,kankubadi,rayagada,koraput (st),6573
139,139 bissam cuttack (st),bissam cuttack,konabai,rayagada,koraput (st),6574
139,139 bissam cuttack (st),bissam cuttack,kumbhardhamuuni,rayagada,koraput (st),6575
139,139 bissam cuttack (st),bissam cuttack,kurli,rayagada,koraput (st),6576
139,139 bissam cuttack (st),bissam cuttack,kutragoda,rayagada,koraput (st),6577
139,139 bissam cuttack (st),bissam cuttack,paikadakuluguda,rayagada,koraput (st),6578
139,139 bissam cuttack (st),bissam cuttack,rasikola,rayagada,koraput (st),6579
139,139 bissam cuttack (st),bissam cuttack,sahada,rayagada,koraput (st),6580
139,139 bissam cuttack (st),bissam cuttack,thuapadi,rayagada,koraput (st),6581
139,139 bissam cuttack (st),kalyansinghpur,budaguda,rayagada,koraput (st),6582
139,139 bissam cuttack (st),kalyansinghpur,dhamunipanga,rayagada,koraput (st),6583
139,139 bissam cuttack (st),kalyansinghpur,k.singpur,rayagada,koraput (st),6584
139,139 bissam cuttack (st),kalyansinghpur,kandhakatipadu,rayagada,koraput (st),6585
139,139 bissam cuttack (st),kalyansinghpur,koropa,rayagada,koraput (st),6586
139,139 bissam cuttack (st),kalyansinghpur,majhiguda,rayagada,koraput (st),6587
139,139 bissam cuttack (st),kalyansinghpur,narayanpur,rayagada,koraput (st),6588
139,139 bissam cuttack (st),kalyansinghpur,parsali,rayagada,koraput (st),6589
139,139 bissam cuttack (st),kalyansinghpur,poloma,rayagada,koraput (st),6590
139,139 bissam cuttack (st),kalyansinghpur,pujariguda,rayagada,koraput (st),6591
139,139 bissam cuttack (st),kalyansinghpur,seriguma,rayagada,koraput (st),6592
139,139 bissam cuttack (st),kalyansinghpur,sikarpai,rayagada,koraput (st),6593
139,139 bissam cuttack (st),kalyansinghpur,singari,rayagada,koraput (st),6594
139,139 bissam cuttack (st),kalyansinghpur,sunakhandi,rayagada,koraput (st),6595
140,140 rayagada (st),kashipur,adajore,rayagada,koraput (st),6596
140,140 rayagada (st),kashipur,bankamba,rayagada,koraput (st),6597
140,140 rayagada (st),kashipur,chandragiri,rayagada,koraput (st),6598
140,140 rayagada (st),kashipur,dangasil,rayagada,koraput (st),6599
140,140 rayagada (st),kashipur,dudukabahal,rayagada,koraput (st),6600
140,140 rayagada (st),kashipur,godibali,rayagada,koraput (st),6601
140,140 rayagada (st),kashipur,gorakhpur,rayagada,koraput (st),6602
140,140 rayagada (st),kashipur,hadiguda,rayagada,koraput (st),6603
140,140 rayagada (st),kashipur,kasipur,rayagada,koraput (st),6604
140,140 rayagada (st),kashipur,khurigaam,rayagada,koraput (st),6605
140,140 rayagada (st),kashipur,kodipari,rayagada,koraput (st),6606
140,140 rayagada (st),kashipur,kucheipadar,rayagada,koraput (st),6607
140,140 rayagada (st),kashipur,maikanch,rayagada,koraput (st),6608
140,140 rayagada (st),kashipur,mandibisi,rayagada,koraput (st),6609
140,140 rayagada (st),kashipur,manusgaon,rayagada,koraput (st),6610
140,140 rayagada (st),kashipur,nakatiguda,rayagada,koraput (st),6611
140,140 rayagada (st),kashipur,pudapadi,rayagada,koraput (st),6612
140,140 rayagada (st),kashipur,rengacolony,rayagada,koraput (st),6613
140,140 rayagada (st),kashipur,sankarada,rayagada,koraput (st),6614
140,140 rayagada (st),kashipur,sinduraghati,rayagada,koraput (st),6615
140,140 rayagada (st),kashipur,siripai,rayagada,koraput (st),6616
140,140 rayagada (st),kashipur,sunger,rayagada,koraput (st),6617
140,140 rayagada (st),kashipur,talajhari,rayagada,koraput (st),6618
140,140 rayagada (st),kashipur,tikiri,rayagada,koraput (st),6619
140,140 rayagada (st),rayagada,bada alubadi,rayagada,koraput (st),6620
140,140 rayagada (st),rayagada,badaerukubadi,rayagada,koraput (st),6621
140,140 rayagada (st),rayagada,bairagihallua,rayagada,koraput (st),6622
140,140 rayagada (st),rayagada,baisingi,rayagada,koraput (st),6623
140,140 rayagada (st),rayagada,chandili,rayagada,koraput (st),6624
140,140 rayagada (st),rayagada,dangalodi,rayagada,koraput (st),6625
140,140 rayagada (st),rayagada,durgapadu,rayagada,koraput (st),6626
140,140 rayagada (st),rayagada,gajigam,rayagada,koraput (st),6627
140,140 rayagada (st),rayagada,gumma,rayagada,koraput (st),6628
140,140 rayagada (st),rayagada,haluwa,rayagada,koraput (st),6629
140,140 rayagada (st),rayagada,hatseshkhal,rayagada,koraput (st),6630
140,140 rayagada (st),rayagada,jemadaipentha,rayagada,koraput (st),6631
140,140 rayagada (st),rayagada,kampamaligam,rayagada,koraput (st),6632
140,140 rayagada (st),rayagada,karlakana,rayagada,koraput (st),6633
140,140 rayagada (st),rayagada,karubai,rayagada,koraput (st),6634
140,140 rayagada (st),rayagada,kereda,rayagada,koraput (st),6635
140,140 rayagada (st),rayagada,kotapeta,rayagada,koraput (st),6636
140,140 rayagada (st),rayagada,kulli,rayagada,koraput (st),6637
140,140 rayagada (st),rayagada,kumbhikota,rayagada,koraput (st),6638
140,140 rayagada (st),rayagada,kumtalpeta,rayagada,koraput (st),6639
140,140 rayagada (st),rayagada,kutuli,rayagada,koraput (st),6640
140,140 rayagada (st),rayagada,matikona,rayagada,koraput (st),6641
140,140 rayagada (st),rayagada,mirabali,rayagada,koraput (st),6642
140,140 rayagada (st),rayagada,nakiti,rayagada,koraput (st),6643
140,140 rayagada (st),rayagada,penta,rayagada,koraput (st),6644
140,140 rayagada (st),rayagada,pipalguda,rayagada,koraput (st),6645
140,140 rayagada (st),rayagada,pitamahal,rayagada,koraput (st),6646
140,140 rayagada (st),rayagada,tadama,rayagada,koraput (st),6647
141,141 lakshmipur (st),dasmantpur,chanabada,koraput,koraput (st),6648
141,141 lakshmipur (st),dasmantpur,chikambo,koraput,koraput (st),6649
141,141 lakshmipur (st),dasmantpur,dasamantapur,koraput,koraput (st),6650
141,141 lakshmipur (st),dasmantpur,duarsuni,koraput,koraput (st),6651
141,141 lakshmipur (st),dasmantpur,dumbaguda,koraput,koraput (st),6652
141,141 lakshmipur (st),dasmantpur,gadiaguda,koraput,koraput (st),6653
141,141 lakshmipur (st),dasmantpur,giriligumma,koraput,koraput (st),6654
141,141 lakshmipur (st),dasmantpur,lulla,koraput,koraput (st),6655
141,141 lakshmipur (st),dasmantpur,malkangiri,koraput,koraput (st),6656
141,141 lakshmipur (st),dasmantpur,mujango,koraput,koraput (st),6657
141,141 lakshmipur (st),dasmantpur,murkar,koraput,koraput (st),6658
141,141 lakshmipur (st),dasmantpur,nandigam,koraput,koraput (st),6659
141,141 lakshmipur (st),dasmantpur,paika phulbeda,koraput,koraput (st),6660
141,141 lakshmipur (st),dasmantpur,pindapadar,koraput,koraput (st),6661
141,141 lakshmipur (st),dasmantpur,podagada,koraput,koraput (st),6662
141,141 lakshmipur (st),dasmantpur,poraja bedapodar,koraput,koraput (st),6663
141,141 lakshmipur (st),laxmipur,bhitaragada,koraput,koraput (st),6664
141,141 lakshmipur (st),laxmipur,burja,koraput,koraput (st),6665
141,141 lakshmipur (st),laxmipur,champi,koraput,koraput (st),6666
141,141 lakshmipur (st),laxmipur,goudaguda,koraput,koraput (st),6667
141,141 lakshmipur (st),laxmipur,kakirigumma,koraput,koraput (st),6668
141,141 lakshmipur (st),laxmipur,kusumguda,koraput,koraput (st),6669
141,141 lakshmipur (st),laxmipur,kutinga,koraput,koraput (st),6670
141,141 lakshmipur (st),laxmipur,laxmipur,koraput,koraput (st),6671
141,141 lakshmipur (st),laxmipur,odiyapentho,koraput,koraput (st),6672
141,141 lakshmipur (st),laxmipur,panchada,koraput,koraput (st),6673
141,141 lakshmipur (st),laxmipur,pipalpadar,koraput,koraput (st),6674
141,141 lakshmipur (st),laxmipur,toyaput,koraput,koraput (st),6675
141,141 lakshmipur (st),laxmipur,tunpar,koraput,koraput (st),6676
141,141 lakshmipur (st),bandhugaon,almanda,koraput,koraput (st),6677
141,141 lakshmipur (st),bandhugaon,badasorpolli,koraput,koraput (st),6678
141,141 lakshmipur (st),bandhugaon,bandhugaon,koraput,koraput (st),6679
141,141 lakshmipur (st),bandhugaon,garidi,koraput,koraput (st),6680
141,141 lakshmipur (st),bandhugaon,jaguguda,koraput,koraput (st),6681
141,141 lakshmipur (st),bandhugaon,kaberibadi,koraput,koraput (st),6682
141,141 lakshmipur (st),bandhugaon,kanagam,koraput,koraput (st),6683
141,141 lakshmipur (st),bandhugaon,kapalada,koraput,koraput (st),6684
141,141 lakshmipur (st),bandhugaon,kumbhagonda,koraput,koraput (st),6685
141,141 lakshmipur (st),bandhugaon,kumbhariput,koraput,koraput (st),6686
141,141 lakshmipur (st),bandhugaon,kutrabeda,koraput,koraput (st),6687
141,141 lakshmipur (st),bandhugaon,nilabadi,koraput,koraput (st),6688
141,141 lakshmipur (st),bandhugaon,pedaoloda,koraput,koraput (st),6689
141,141 lakshmipur (st),narayanpatana,balipeta,koraput,koraput (st),6690
141,141 lakshmipur (st),narayanpatana,bijaghati,koraput,koraput (st),6691
141,141 lakshmipur (st),narayanpatana,borigi,koraput,koraput (st),6692
141,141 lakshmipur (st),narayanpatana,kumbhari,koraput,koraput (st),6693
141,141 lakshmipur (st),narayanpatana,langalabeda,koraput,koraput (st),6694
141,141 lakshmipur (st),narayanpatana,narayan patna,koraput,koraput (st),6695
141,141 lakshmipur (st),narayanpatana,podapadar,koraput,koraput (st),6696
141,141 lakshmipur (st),narayanpatana,talagumandi,koraput,koraput (st),6697
141,141 lakshmipur (st),narayanpatana,tentulipadar,koraput,koraput (st),6698
143,143 jeypore,jeypore,ambaguda,koraput,koraput (st),6699
143,143 jeypore,jeypore,anta,koraput,koraput (st),6700
143,143 jeypore,jeypore,badajiuna,koraput,koraput (st),6701
143,143 jeypore,jeypore,balia,koraput,koraput (st),6702
143,143 jeypore,jeypore,bariniput,koraput,koraput (st),6703
143,143 jeypore,jeypore,dhanpur,koraput,koraput (st),6704
143,143 jeypore,jeypore,dongarchinchi,koraput,koraput (st),6705
143,143 jeypore,jeypore,ekamba,koraput,koraput (st),6706
143,143 jeypore,jeypore,gadapadar,koraput,koraput (st),6707
143,143 jeypore,jeypore,hadia,koraput,koraput (st),6708
143,143 jeypore,jeypore,jamunda,koraput,koraput (st),6709
143,143 jeypore,jeypore,jayantigiri,koraput,koraput (st),6710
143,143 jeypore,jeypore,kaliagam,koraput,koraput (st),6711
143,143 jeypore,jeypore,kebidi,koraput,koraput (st),6712
143,143 jeypore,jeypore,konga,koraput,koraput (st),6713
143,143 jeypore,jeypore,kumuliput,koraput,koraput (st),6714
143,143 jeypore,jeypore,phampuni,koraput,koraput (st),6715
143,143 jeypore,jeypore,pujariput,koraput,koraput (st),6716
143,143 jeypore,jeypore,randapalli,koraput,koraput (st),6717
143,143 jeypore,jeypore,ranigada,koraput,koraput (st),6718
143,143 jeypore,jeypore,tankua,koraput,koraput (st),6719
143,143 jeypore,jeypore,umuri,koraput,koraput (st),6720
143,143 jeypore,borigumma,b.singpur,koraput,koraput (st),6721
143,143 jeypore,borigumma,benagam,koraput,koraput (st),6722
143,143 jeypore,borigumma,benasur,koraput,koraput (st),6723
143,143 jeypore,borigumma,bodigam,koraput,koraput (st),6724
143,143 jeypore,borigumma,borigumma,koraput,koraput (st),6725
143,143 jeypore,borigumma,champapodar,koraput,koraput (st),6726
143,143 jeypore,borigumma,gujuniguda,koraput,koraput (st),6727
143,143 jeypore,borigumma,gumuda,koraput,koraput (st),6728
143,143 jeypore,borigumma,haridaguda,koraput,koraput (st),6729
143,143 jeypore,borigumma,hordoli,koraput,koraput (st),6730
143,143 jeypore,borigumma,kamata,koraput,koraput (st),6731
143,143 jeypore,borigumma,katharagada,koraput,koraput (st),6732
143,143 jeypore,borigumma,kumuli,koraput,koraput (st),6733
143,143 jeypore,borigumma,munja,koraput,koraput (st),6734
143,143 jeypore,borigumma,narigam,koraput,koraput (st),6735
143,143 jeypore,borigumma,ranaspur,koraput,koraput (st),6736
143,143 jeypore,borigumma,sargiguda,koraput,koraput (st),6737
143,143 jeypore,borigumma,semelaguda,koraput,koraput (st),6738
143,143 jeypore,borigumma,nuagam,koraput,koraput (st),6739
144,144 koraput (sc),koraput,badasuku,koraput,koraput (st),6740
144,144 koraput (sc),koraput,deoghati,koraput,koraput (st),6741
144,144 koraput (sc),koraput,kendar,koraput,koraput (st),6742
144,144 koraput (sc),koraput,bada kerenga,koraput,koraput (st),6744
144,144 koraput (sc),koraput,lankaput,koraput,koraput (st),6745
144,144 koraput (sc),koraput,mahadeiput,koraput,koraput (st),6746
144,144 koraput (sc),koraput,manbar,koraput,koraput (st),6747
144,144 koraput (sc),koraput,mastiput,koraput,koraput (st),6748
144,144 koraput (sc),koraput,padmapur,koraput,koraput (st),6749
144,144 koraput (sc),koraput,umuri,koraput,koraput (st),6750
144,144 koraput (sc),lamataput,badigada,koraput,koraput (st),6751
144,144 koraput (sc),lamataput,balel,koraput,koraput (st),6752
144,144 koraput (sc),lamataput,banamaliput,koraput,koraput (st),6753
144,144 koraput (sc),lamataput,chikenput,koraput,koraput (st),6754
144,144 koraput (sc),lamataput,dabuguda,koraput,koraput (st),6755
